School Code,School Name,Academic Year,PK-4 Pilot ,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,For Response  Rate,Notes
3080005,Waltham - William F. Stanley Elementary School,2022-23,,55,54,60,60,52,57,45,0,0,0,0,0,0,0,0,383,102,
3090020,Ware - Stanley M Koziol Elementary School,2022-23,,66,76,75,74,88,0,0,0,0,0,0,0,0,0,0,379,0,
3090505,Ware - Ware Junior/Senior High School,2022-23,,0,0,0,0,0,0,0,0,96,95,84,93,68,55,6,497,491,
3090305,Ware - Ware Middle School,2022-23,,0,0,0,0,0,90,79,79,0,0,0,0,0,0,0,248,248,
3100315,Wareham - Wareham Cooperative Alternative School,2022-23,,0,0,0,0,0,0,0,0,0,0,4,8,9,12,0,33,33,
3100017,Wareham - Wareham Elementary School,2022-23,,64,185,180,160,183,147,0,0,0,0,0,0,0,0,0,919,147,
3100305,Wareham - Wareham Middle,2022-23,,0,0,0,0,0,0,156,124,157,0,0,0,0,0,0,437,437,
3100505,Wareham - Wareham Senior High,2022-23,,0,0,0,0,0,0,0,0,0,208,130,99,96,81,12,626,614,
3140015,Watertown - Cunniff,2022-23,,0,47,65,57,46,58,53,0,0,0,0,0,0,0,0,326,111,
3140020,Watertown - Hosmer,2022-23,,128,119,117,83,86,98,85,0,0,0,0,0,0,0,0,716,183,
3140025,Watertown - James Russell Lowell,2022-23,,0,55,64,54,72,52,58,0,0,0,0,0,0,0,0,355,110,
3140505,Watertown - Watertown High,2022-23,,0,0,0,0,0,0,0,0,0,0,202,209,166,152,4,733,729,
3140305,Watertown - Watertown Middle,2022-23,,0,0,0,0,0,0,0,185,178,169,0,0,0,0,0,532,532,
3150005,Wayland - Claypit Hill School,2022-23,,0,73,80,93,70,73,109,0,0,0,0,0,0,0,0,498,182,
3150015,Wayland - Happy Hollow School,2022-23,,0,44,59,66,64,61,69,0,0,0,0,0,0,0,0,363,130,
3150020,Wayland - Loker School,2022-23,,0,53,63,66,66,66,71,0,0,0,0,0,0,0,0,385,137,
3150025,Wayland - The Children's Way Preschool,2022-23,,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,
3150505,Wayland - Wayland High School,2022-23,,0,0,0,0,0,0,0,0,0,0,206,222,207,189,0,824,824,
3150305,Wayland - Wayland Middle School,2022-23,,0,0,0,0,0,0,0,218,203,200,0,0,0,0,0,621,621,
3160505,Webster - Bartlett High School,2022-23,,0,0,0,0,0,0,0,0,0,0,102,99,75,83,6,365,359,
3160015,Webster - Park Avenue Elementary,2022-23,,48,132,129,131,154,143,0,0,0,0,0,0,0,0,0,737,143,
3160315,Webster - Webster Middle School,2022-23,,0,0,0,0,0,0,123,155,156,156,0,0,0,0,0,590,590,
3170050,Wellesley - Ernest F Upham,2022-23,,0,21,32,22,23,26,36,0,0,0,0,0,0,0,0,160,62,
3170025,Wellesley - Hunnewell,2022-23,,0,26,29,34,33,39,37,0,0,0,0,0,0,0,0,198,76,
3170020,Wellesley - John D Hardy,2022-23,,0,31,39,32,37,33,34,0,0,0,0,0,0,0,0,206,67,
3170015,Wellesley - Joseph E Fiske,2022-23,,0,44,50,42,51,54,39,0,0,0,0,0,0,0,0,280,93,
3170005,Wellesley - Katharine Lee Bates,2022-23,,0,41,52,39,42,52,45,0,0,0,0,0,0,0,0,271,97,
3170001,Wellesley - Preschool at Wellesley Schools,2022-23,,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,
3170045,Wellesley - Schofield,2022-23,,0,45,56,62,59,48,63,0,0,0,0,0,0,0,0,333,111,
3170048,Wellesley - Sprague Elementary School,2022-23,,0,40,41,37,48,55,66,0,0,0,0,0,0,0,0,287,121,
3170305,Wellesley - Wellesley Middle,2022-23,,0,0,0,0,0,0,0,297,306,319,0,0,0,0,0,922,922,
3170505,Wellesley - Wellesley Sr High,2022-23,,0,0,0,0,0,0,0,0,0,0,356,339,349,368,0,1412,1412,
3180005,Wellfleet - Wellfleet Elementary,2022-23,,0,13,19,17,14,20,15,0,0,0,0,0,0,0,0,98,35,
3220005,West Boylston - Major Edwards Elementary,2022-23,,36,66,77,52,67,66,67,0,0,0,0,0,0,0,0,431,133,
3220505,West Boylston - West Boylston Junior/Senior High,2022-23,,0,0,0,0,0,0,0,62,71,70,63,48,57,62,0,433,433,
3230305,West Bridgewater - Howard School,2022-23,,0,0,0,0,0,106,99,106,0,0,0,0,0,0,0,311,311,
3230003,West Bridgewater - Rose L Macdonald,2022-23,,0,0,103,116,92,0,0,0,0,0,0,0,0,0,0,311,0,
3230005,West Bridgewater - Spring Street School,2022-23,,53,103,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,
3230505,West Bridgewater - West Bridgewater Junior/Senior,2022-23,,0,0,0,0,0,0,0,0,106,113,108,96,102,100,0,625,625,
3320005,West Springfield - John Ashley,2022-23,,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,
3320010,West Springfield - John R Fausey,2022-23,,0,0,80,87,82,78,84,0,0,0,0,0,0,0,0,411,162,
3320025,West Springfield - Memorial,2022-23,,0,0,40,56,34,36,32,0,0,0,0,0,0,0,0,198,68,
3320030,West Springfield - Mittineague,2022-23,,0,0,23,25,26,40,35,0,0,0,0,0,0,0,0,149,75,
3320007,West Springfield - Philip G Coburn,2022-23,,0,92,90,83,97,80,92,0,0,0,0,0,0,0,0,534,172,
3320040,West Springfield - Tatham,2022-23,,0,0,28,50,45,56,51,0,0,0,0,0,0,0,0,230,107,
3320001,West Springfield - West Springfield Early Childhood,2022-23,,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,
3320505,West Springfield - West Springfield High,2022-23,,0,0,0,0,0,0,0,0,0,0,324,297,266,287,12,1186,1174,
3320305,West Springfield - West Springfield Middle,2022-23,,0,0,0,0,0,0,0,313,289,295,0,0,0,0,0,897,897,
3210010,Westborough - Annie E Fales,2022-23,,0,73,86,78,94,0,0,0,0,0,0,0,0,0,0,331,0,
3210025,Westborough - Elsie A Hastings Elementary,2022-23,,140,76,89,91,79,0,0,0,0,0,0,0,0,0,0,475,0,
3210005,Westborough - J Harding Armstrong,2022-23,,0,88,102,88,113,0,0,0,0,0,0,0,0,0,0,391,0,
3210045,Westborough - Mill Pond School,2022-23,,0,0,0,0,0,270,300,295,0,0,0,0,0,0,0,865,865,
3210305,Westborough - Sarah W Gibbons Middle,2022-23,,0,0,0,0,0,0,0,0,291,299,0,0,0,0,0,590,590,
3210505,Westborough - Westborough High,2022-23,,0,0,0,0,0,0,0,0,0,0,291,323,291,262,11,1178,1167,
3250020,Westfield - Abner Gibbs,2022-23,,0,25,29,31,38,30,0,0,0,0,0,0,0,0,0,153,30,
3250003,Westfield - Fort Meadow Early Childhood Center,2022-23,,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,
3250015,Westfield - Franklin Ave,2022-23,,0,26,34,34,36,36,0,0,0,0,0,0,0,0,0,166,36,
3250025,Westfield - Highland,2022-23,,0,65,73,68,73,91,0,0,0,0,0,0,0,0,0,370,91,
3250033,Westfield - Munger Hill,2022-23,,0,53,65,75,65,82,0,0,0,0,0,0,0,0,0,340,82,
3250036,Westfield - Paper Mill,2022-23,,0,82,68,56,69,66,0,0,0,0,0,0,0,0,0,341,66,
3250040,Westfield - Southampton Road,2022-23,,28,55,62,60,57,63,0,0,0,0,0,0,0,0,0,325,63,
3250505,Westfield - Westfield High,2022-23,,0,0,0,0,0,0,0,0,0,0,253,265,258,241,10,1027,1017,
3250075,Westfield - Westfield Intermediate School,2022-23,,0,0,0,0,0,0,317,351,0,0,0,0,0,0,0,668,668,
3250310,Westfield - Westfield Middle School,2022-23,,0,0,0,0,0,0,0,0,368,323,0,0,0,0,0,691,691,
3250605,Westfield - Westfield Technical Academy,2022-23,,0,0,0,0,0,0,0,0,0,0,138,150,127,128,0,543,543,
3250705,Westfield - Westfield Virtual School,2022-23,,0,0,1,7,5,1,2,9,10,13,7,6,8,10,0,79,66,
3260004,Westford - Abbot Elementary,2022-23,,0,0,0,0,116,119,125,0,0,0,0,0,0,0,0,360,244,
3260310,Westford - Blanchard Middle,2022-23,,0,0,0,0,0,0,0,178,182,183,0,0,0,0,0,543,543,
3260025,Westford - Col John Robinson,2022-23,,27,104,107,100,0,0,0,0,0,0,0,0,0,0,0,338,0,
3260007,Westford - Day Elementary,2022-23,,0,0,0,0,103,105,119,0,0,0,0,0,0,0,0,327,224,
3260045,Westford - John A. Crisafulli Elementary School,2022-23,,0,0,0,0,101,118,116,0,0,0,0,0,0,0,0,335,234,
3260015,Westford - Nabnasset,2022-23,,32,101,100,136,0,0,0,0,0,0,0,0,0,0,0,369,0,
3260055,Westford - Rita E. Miller Elementary School,2022-23,,38,79,94,90,0,0,0,0,0,0,0,0,0,0,0,301,0,
3260330,Westford - Stony Brook School,2022-23,,0,0,0,0,0,0,0,166,232,214,0,0,0,0,0,612,612,
3260505,Westford - Westford Academy,2022-23,,0,0,0,0,0,0,0,0,0,0,352,371,377,423,2,1525,1523,
3270005,Westhampton - Westhampton Elementary School,2022-23,,10,14,15,10,14,12,11,18,0,0,0,0,0,0,0,104,41,
3300010,Weston - Country,2022-23,,17,92,76,64,82,0,0,0,0,0,0,0,0,0,0,331,0,
3300012,Weston - Field Elementary School,2022-23,,0,0,0,0,0,143,123,0,0,0,0,0,0,0,0,266,266,
3300505,Weston - Weston High,2022-23,,0,0,0,0,0,0,0,0,0,0,158,167,159,155,0,639,639,
3300305,Weston - Weston Middle,2022-23,,0,0,0,0,0,0,0,140,150,154,0,0,0,0,0,444,444,
3300015,Weston - Woodland,2022-23,,19,82,75,83,61,0,0,0,0,0,0,0,0,0,0,320,0,
3310015,Westport - Alice A Macomber,2022-23,,67,106,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,
3310030,Westport - Westport Elementary,2022-23,,0,0,107,109,109,116,0,0,0,0,0,0,0,0,0,441,116,
3310515,Westport - Westport Middle-High School,2022-23,,0,0,0,0,0,0,118,120,139,138,71,90,85,68,3,832,829,
3350010,Westwood - Deerfield School,2022-23,,0,34,41,35,29,27,30,0,0,0,0,0,0,0,0,196,57,
3350012,Westwood - Downey,2022-23,,2,49,51,46,42,65,53,0,0,0,0,0,0,0,0,308,118,
3350305,Westwood - E W Thurston Middle,2022-23,,0,0,0,0,0,0,0,218,214,229,0,0,0,0,0,661,661,
3350017,Westwood - Martha Jones,2022-23,,0,34,44,53,34,43,56,0,0,0,0,0,0,0,0,264,99,
3350015,Westwood - Paul Hanlon,2022-23,,0,36,42,36,35,34,47,0,0,0,0,0,0,0,0,230,81,
3350505,Westwood - Westwood High,2022-23,,0,0,0,0,0,0,0,0,0,0,201,217,235,249,0,902,902,
3350050,Westwood - Westwood Integrated Preschool,2022-23,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,
3350025,Westwood - William E Sheehan,2022-23,,0,42,46,53,44,60,42,0,0,0,0,0,0,0,0,287,102,
3360005,Weymouth - Academy Avenue,2022-23,,0,65,59,57,57,46,60,0,0,0,0,0,0,0,0,344,106,
3360050,Weymouth - Frederick C Murphy,2022-23,,0,46,42,48,52,46,45,0,0,0,0,0,0,0,0,279,91,
3360003,Weymouth - Johnson Early Childhood Center,2022-23,,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,
3360065,Weymouth - Lawrence W Pingree,2022-23,,0,42,39,47,51,42,37,0,0,0,0,0,0,0,0,258,79,
3360020,Weymouth - Maria Weston Chapman Middle School,2022-23,,0,0,0,0,0,0,1,402,382,410,0,0,0,0,0,1195,1195,
3360085,Weymouth - Ralph Talbot,2022-23,,0,46,42,43,45,46,37,0,0,0,0,0,0,0,0,259,83,
3360060,Weymouth - Thomas V Nash,2022-23,,0,40,40,42,36,32,42,0,0,0,0,0,0,0,0,232,74,
3360105,Weymouth - Thomas W. Hamilton Primary School,2022-23,,0,69,67,65,38,51,60,0,0,0,0,0,0,0,0,350,111,
3360110,Weymouth - Wessagusset,2022-23,,0,45,74,63,46,54,59,0,0,0,0,0,0,0,0,341,113,
3360505,Weymouth - Weymouth High School,2022-23,,0,0,0,0,0,0,0,0,0,0,516,422,430,424,15,1807,1792,
3360080,Weymouth - William Seach,2022-23,,0,67,60,54,60,59,56,0,0,0,0,0,0,0,0,356,115,
3370005,Whately - Whately Elementary,2022-23,,16,20,13,17,15,16,14,17,0,0,0,0,0,0,0,128,47,
7800315,Whitman-Hanson - Hanson Middle School,2022-23,,0,0,0,0,0,0,114,108,100,127,0,0,0,0,0,449,449,
7800035,Whitman-Hanson - Indian Head,2022-23,,0,93,101,91,100,100,0,0,0,0,0,0,0,0,0,485,100,
7800030,Whitman-Hanson - John H Duval,2022-23,,0,51,75,70,72,82,76,0,0,0,0,0,0,0,0,426,158,
7800010,Whitman-Hanson - Louise A Conley,2022-23,,0,70,82,67,98,80,85,0,0,0,0,0,0,0,0,482,165,
7800001,Whitman-Hanson - The Pre-School Academy at Whitman Hanson,2022-23,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,
7800505,Whitman-Hanson - Whitman Hanson Regional,2022-23,,0,0,0,0,0,0,0,0,0,0,256,256,253,316,12,1093,1081,
7800310,Whitman-Hanson - Whitman Middle,2022-23,,0,0,0,0,0,0,0,169,175,160,0,0,0,0,0,504,504,
8850605,Whittier Regional Vocational Technical - Whittier Regional Vocational,2022-23,,0,0,0,0,0,0,0,0,0,0,309,325,321,322,0,1277,1277,
3400020,Williamsburg - Anne T. Dunphy School,2022-23,,10,13,16,12,18,23,18,17,0,0,0,0,0,0,0,127,58,
3420005,Wilmington - Boutwell,2022-23,,42,101,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,
3420060,Wilmington - North Intermediate,2022-23,,0,0,0,0,0,107,145,0,0,0,0,0,0,0,0,252,252,
3420025,Wilmington - Shawsheen Elementary,2022-23,,18,40,100,128,101,0,0,0,0,0,0,0,0,0,0,387,0,
3420080,Wilmington - West Intermediate,2022-23,,23,39,0,0,0,112,118,0,0,0,0,0,0,0,0,292,230,
3420505,Wilmington - Wilmington High,2022-23,,0,0,0,0,0,0,0,0,0,0,156,141,166,193,0,656,656,
3420330,Wilmington - Wilmington Middle School,2022-23,,0,0,0,0,0,0,0,209,235,187,0,0,0,0,0,631,631,
3420020,Wilmington - Woburn Street,2022-23,,0,57,122,112,134,0,0,0,0,0,0,0,0,0,0,425,0,
3430040,Winchendon - Memorial,2022-23,,0,114,110,95,0,0,0,0,0,0,0,0,0,0,0,319,0,
3430405,Winchendon - Murdock Academy for Success,2022-23,,0,0,0,0,0,0,0,0,0,0,3,5,8,6,0,22,22,
3430515,Winchendon - Murdock High School,2022-23,,0,0,0,0,0,0,0,0,0,0,87,76,50,50,0,263,263,
3430315,Winchendon - Murdock Middle School,2022-23,,0,0,0,0,0,0,0,98,90,81,0,0,0,0,0,269,269,
3430050,Winchendon - Toy Town Elementary,2022-23,,0,0,0,0,95,97,102,0,0,0,0,0,0,0,0,294,199,
3430010,Winchendon - Winchendon PreSchool Program,2022-23,,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,
3440045,Winchester - Ambrose Elementary,2022-23,,0,45,71,50,69,58,52,0,0,0,0,0,0,0,0,345,110,
3440005,Winchester - Lincoln Elementary,2022-23,,0,47,48,50,53,62,68,0,0,0,0,0,0,0,0,328,130,
3440020,Winchester - Lynch Elementary,2022-23,,36,59,72,67,84,77,78,0,0,0,0,0,0,0,0,473,155,
3440305,Winchester - McCall Middle,2022-23,,0,0,0,0,0,0,0,349,348,340,0,0,0,0,0,1037,1037,
3440040,Winchester - Muraco Elementary,2022-23,,0,48,48,42,66,60,62,0,0,0,0,0,0,0,0,326,122,
3440025,Winchester - Vinson-Owen Elementary,2022-23,,29,52,65,63,84,80,68,0,0,0,0,0,0,0,0,441,148,
3440505,Winchester - Winchester High School,2022-23,,0,0,0,0,0,0,0,0,0,0,361,331,339,352,0,1383,1383,
3460020,Winthrop - Arthur T. Cummings Elementary School,2022-23,,0,0,0,0,159,142,130,0,0,0,0,0,0,0,0,431,272,
3460015,Winthrop - William P. Gorman/Fort Banks Elementary,2022-23,,58,141,150,142,0,0,0,0,0,0,0,0,0,0,0,491,0,
3460505,Winthrop - Winthrop High School,2022-23,,0,0,0,0,0,0,0,0,0,0,163,152,137,135,7,594,587,
3460305,Winthrop - Winthrop Middle School,2022-23,,0,0,0,0,0,0,0,157,130,138,0,0,0,0,0,425,425,
3470040,Woburn - Clyde Reeves,2022-23,,120,62,39,47,50,59,45,0,0,0,0,0,0,0,0,422,104,
3470410,Woburn - Daniel L Joyce Middle School,2022-23,,0,0,0,0,0,0,0,148,163,136,0,0,0,0,0,447,447,
3470005,Woburn - Goodyear Elementary School,2022-23,,0,48,67,42,62,58,45,0,0,0,0,0,0,0,0,322,103,
3470020,Woburn - Hurld-Wyman Elementary School,2022-23,,0,72,66,65,71,52,64,0,0,0,0,0,0,0,0,390,116,
3470405,Woburn - John F Kennedy Middle School,2022-23,,0,0,0,0,0,0,0,173,160,181,0,0,0,0,0,514,514,
3470025,Woburn - Linscott-Rumford,2022-23,,0,42,40,32,22,30,33,0,0,0,0,0,0,0,0,199,63,
3470055,Woburn - Malcolm White,2022-23,,0,56,49,46,53,58,55,0,0,0,0,0,0,0,0,317,113,
3470065,Woburn - Mary D Altavesta,2022-23,,0,35,41,36,31,35,25,0,0,0,0,0,0,0,0,203,60,
3470043,Woburn - Shamrock,2022-23,,22,53,42,43,52,37,35,0,0,0,0,0,0,0,0,284,72,
3470505,Woburn - Woburn High,2022-23,,0,0,0,0,0,0,0,0,0,0,283,333,281,276,5,1178,1173,
3480020,Worcester - Belmont Street Community,2022-23,,48,79,70,79,71,104,71,63,0,0,0,0,0,0,0,585,238,
3480405,Worcester - Burncoat Middle School,2022-23,,0,0,0,0,0,0,0,0,368,344,0,0,0,0,0,712,712,
3480503,Worcester - Burncoat Senior High,2022-23,,0,0,0,0,0,0,0,0,0,0,326,262,298,279,14,1179,1165,
3480035,Worcester - Burncoat Street,2022-23,,0,30,33,38,26,35,42,36,0,0,0,0,0,0,0,240,113,
3480045,Worcester - Canterbury,2022-23,,31,64,37,26,28,27,40,41,0,0,0,0,0,0,0,294,108,
3480050,Worcester - Chandler Elementary Community,2022-23,,0,58,62,45,57,73,58,73,0,0,0,0,0,0,0,426,204,
3480052,Worcester - Chandler Magnet,2022-23,,35,48,57,40,57,57,56,52,0,0,0,0,0,0,0,402,165,
3480053,Worcester - City View,2022-23,,23,50,69,37,51,60,77,63,0,0,0,0,0,0,0,430,200,
3480350,Worcester - Claremont Academy,2022-23,,0,0,0,0,0,0,0,0,80,91,68,93,78,74,4,488,484,
3480055,Worcester - Clark St Community,2022-23,,28,33,34,29,31,36,39,38,0,0,0,0,0,0,0,268,113,
3480060,Worcester - Columbus Park,2022-23,,21,52,50,50,64,45,55,49,0,0,0,0,0,0,0,386,149,
3480512,Worcester - Doherty Memorial High,2022-23,,0,0,0,0,0,0,0,0,0,0,377,337,313,308,9,1344,1335,
3480095,Worcester - Elm Park Community,2022-23,,0,64,61,53,49,68,57,63,0,0,0,0,0,0,0,415,188,
3480090,Worcester - Flagg Street,2022-23,,0,67,67,45,58,48,39,35,0,0,0,0,0,0,0,359,122,
3480415,Worcester - Forest Grove Middle,2022-23,,0,0,0,0,0,0,0,0,425,472,0,0,0,0,0,897,897,
3480177,Worcester - Francis J McGrath Elementary,2022-23,,6,36,24,21,25,31,32,33,0,0,0,0,0,0,0,208,96,
3480110,Worcester - Gates Lane,2022-23,,65,79,86,60,72,58,70,54,0,0,0,0,0,0,0,544,182,
3480100,Worcester - Goddard School/Science Technical,2022-23,,14,51,69,45,56,49,56,40,0,0,0,0,0,0,0,380,145,
3480115,Worcester - Grafton Street,2022-23,,0,56,74,53,60,60,58,66,0,0,0,0,0,0,0,427,184,
3480002,Worcester - Head Start,2022-23,,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,
3480136,Worcester - Heard Street,2022-23,,0,42,31,44,25,35,43,26,0,0,0,0,0,0,0,246,104,
3480140,Worcester - Jacob Hiatt Magnet,2022-23,,41,70,43,39,47,49,43,40,0,0,0,0,0,0,0,372,132,
3480025,Worcester - La Familia Dual Language School,2022-23,,14,38,38,34,18,12,10,8,0,0,0,0,0,0,0,172,30,
3480145,Worcester - Lake View,2022-23,,0,46,56,34,46,39,44,43,0,0,0,0,0,0,0,308,126,
3480160,Worcester - Lincoln Street,2022-23,,0,54,49,24,33,30,28,24,0,0,0,0,0,0,0,242,82,
3480175,Worcester - May Street,2022-23,,0,49,45,35,43,37,45,41,0,0,0,0,0,0,0,295,123,
3480185,Worcester - Midland Street,2022-23,,0,36,38,29,24,32,31,16,0,0,0,0,0,0,0,206,79,
3480200,Worcester - Nelson Place,2022-23,,48,64,82,81,74,84,78,64,0,0,0,0,0,0,0,575,226,
3480202,Worcester - Norrback Avenue,2022-23,,40,69,64,53,78,81,65,57,0,0,0,0,0,0,0,507,203,
3480515,Worcester - North High,2022-23,,0,0,0,0,0,0,0,0,0,0,357,390,329,276,25,1377,1352,
3480210,Worcester - Quinsigamond,2022-23,,23,100,113,96,106,92,96,87,0,0,0,0,0,0,0,713,275,
3480215,Worcester - Rice Square,2022-23,,0,69,70,76,79,48,57,59,0,0,0,0,0,0,0,458,164,
3480220,Worcester - Roosevelt,2022-23,,79,73,79,68,75,78,55,59,0,0,0,0,0,0,0,566,192,
3480520,Worcester - South High Community,2022-23,,0,0,0,0,0,0,0,0,0,0,452,440,424,339,11,1666,1655,
3480423,Worcester - Sullivan Middle,2022-23,,0,0,0,0,0,0,0,49,376,402,0,0,0,0,0,827,827,
3480230,Worcester - Tatnuck,2022-23,,25,59,47,51,54,57,42,50,0,0,0,0,0,0,0,385,149,
3480235,Worcester - Thorndyke Road,2022-23,,0,58,58,44,50,47,58,48,0,0,0,0,0,0,0,363,153,
3480240,Worcester - Union Hill School,2022-23,,0,53,58,62,49,53,59,56,0,0,0,0,0,0,0,390,168,
3480285,Worcester - University Pk Campus School,2022-23,,0,0,0,0,0,0,0,0,39,38,36,37,36,38,0,224,224,
3480280,Worcester - Vernon Hill School,2022-23,,39,58,68,45,64,63,52,85,0,0,0,0,0,0,0,474,200,
3480026,Worcester - Wawecus Road School,2022-23,,0,19,19,16,21,22,17,19,0,0,0,0,0,0,0,133,58,
3480260,Worcester - West Tatnuck,2022-23,,54,49,40,42,47,44,56,32,0,0,0,0,0,0,0,364,132,
3480030,Worcester - Woodland Academy,2022-23,,0,63,76,49,70,61,74,94,0,0,0,0,0,0,0,487,229,
3480225,Worcester - Worcester Arts Magnet School,2022-23,,24,49,62,51,47,50,48,37,0,0,0,0,0,0,0,368,135,
3480420,Worcester - Worcester East Middle,2022-23,,0,0,0,0,0,0,0,0,348,392,0,0,0,0,0,740,740,
3480605,Worcester - Worcester Technical High,2022-23,,0,0,0,0,0,0,0,0,0,0,384,380,339,357,9,1469,1460,
3490010,Worthington - R. H. Conwell,2022-23,,18,12,5,6,8,6,14,7,0,0,0,0,0,0,0,76,27,
3500010,Wrentham - Charles E Roderick,2022-23,,0,0,0,0,0,105,139,125,0,0,0,0,0,0,0,369,369,
3500003,Wrentham - Delaney,2022-23,,92,124,130,125,111,0,0,0,0,0,0,0,0,0,0,582,0,
0,State Totals - State Totals,2022-23,,30924,61611,65628,63966,65083,66360,66453,67299,67468,69397,75502,73829,69463,69134,1618,913735,624905,
