Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK-2 (#),3-5 (#),6-8 (#),9-12 (#),Multiple Grades (#),All Grades (#),FTE Count
NA,NA,NA,2021-22,New Bedford - Alfred J Gomes,02010063,      20.2,          22.4,            .0,            .0,            .0,            .9,          43.5
NA,NA,NA,2021-22,New Bedford - Betsey B Winslow,02010140,       8.7,           9.6,            .0,            .0,            .0,            .0,          18.3
NA,NA,NA,2021-22,New Bedford - Carlos Pacheco,02010105,      13.1,          13.3,            .0,            .0,            .0,            .3,          26.8
NA,NA,NA,2021-22,New Bedford - Casimir Pulaski,02010123,      24.2,          24.1,            .0,            .0,            .0,           1.2,          49.5
NA,NA,NA,2021-22,New Bedford - Charles S Ashley,02010010,       9.3,          10.8,            .0,            .0,            .0,            .0,          20.1
NA,NA,NA,2021-22,New Bedford - Elizabeth Carter Brooks,02010015,       9.3,          13.1,            .0,            .0,            .0,            .0,          22.4
NA,NA,NA,2021-22,New Bedford - Ellen R Hathaway,02010075,      13.3,          10.5,            .0,            .0,            .0,            .0,          23.9
NA,NA,NA,2021-22,New Bedford - Elwyn G Campbell,02010020,      16.2,          10.5,            .0,            .0,            .0,            .0,          26.7
NA,NA,NA,2021-22,New Bedford - Hayden/McFadden,02010078,      31.3,          24.8,            .0,            .0,            .0,           1.9,          58.0
NA,NA,NA,2021-22,New Bedford - Irwin M. Jacobs Elementary School,02010070,      16.2,          15.6,            .0,            .0,            .0,            .0,          31.8
NA,NA,NA,2021-22,New Bedford - James B Congdon,02010040,      12.1,          12.7,            .0,            .0,            .0,            .0,          24.8
NA,NA,NA,2021-22,New Bedford - Jireh Swift,02010130,      10.4,           7.2,            .0,            .0,            .0,            .0,          17.6
NA,NA,NA,2021-22,New Bedford - John Avery Parker,02010115,      11.3,           8.7,            .0,            .0,            .0,            .0,          20.0
NA,NA,NA,2021-22,New Bedford - John B Devalles,02010050,      13.0,          12.8,            .0,            .0,            .0,            .0,          25.8
NA,NA,NA,2021-22,New Bedford - Keith Middle School,02010405,       0.0,            .0,          87.0,            .0,            .0,            .4,          87.4
NA,NA,NA,2021-22,New Bedford - New Bedford High,02010505,       0.0,            .0,           1.7,         188.6,            .0,            .7,         191.0
NA,NA,NA,2021-22,New Bedford - Normandin Middle School,02010410,       0.0,            .0,          82.6,            .0,            .0,            .1,          82.7
NA,NA,NA,2021-22,New Bedford - Renaissance Community Innovation School,02010124,       7.3,           7.8,            .0,            .0,            .0,            .0,          15.1
NA,NA,NA,2021-22,New Bedford - Roosevelt Middle School,02010415,       0.0,            .0,          75.2,            .0,            .0,            .0,          75.2
NA,NA,NA,2021-22,New Bedford - Sgt Wm H Carney Academy,02010045,      28.6,          25.5,            .0,            .0,            .0,            .0,          54.1
NA,NA,NA,2021-22,New Bedford - Thomas R Rodman,02010125,       8.0,           9.0,            .0,            .0,            .0,            .0,          17.0
NA,NA,NA,2021-22,New Bedford - Trinity Day Academy,02010510,       0.0,           1.5,           6.2,           7.6,            .0,            .1,          15.5
NA,NA,NA,2021-22,New Bedford - Whaling City Junior/Senior High School,02010515,       0.0,            .0,           3.3,          11.9,            .0,            .2,          15.4
NA,NA,NA,2021-22,New Bedford - William H Taylor,02010135,      12.1,           9.0,            .0,            .0,            .0,            .0,          21.1
NA,NA,NA,2021-22,New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,       0.0,            .0,          25.5,          17.3,          11.3,            .0,          54.0
NA,NA,NA,2021-22,New Salem-Wendell - Swift River,07280015,       4.3,           3.4,           1.1,            .0,           5.0,            .0,          13.7
NA,NA,NA,2021-22,Newburyport - Edward G. Molin Elementary School,02040030,       0.0,          27.9,            .0,            .0,            .0,            .5,          28.4
NA,NA,NA,2021-22,Newburyport - Francis T Bresnahan Elementary,02040005,      42.9,          12.2,            .0,            .0,            .0,            .0,          55.1
NA,NA,NA,2021-22,Newburyport - Newburyport High,02040505,       0.0,            .0,            .0,          66.7,            .2,           1.0,          68.0
NA,NA,NA,2021-22,Newburyport - Rupert A Nock Middle,02040305,       0.0,            .0,          49.9,            .0,            .0,           1.1,          50.9
NA,NA,NA,2021-22,Newton - A E Angier,02070005,      13.1,          19.2,            .0,            .0,          11.8,            .0,          44.1
NA,NA,NA,2021-22,Newton - Bigelow Middle,02070305,       0.0,            .0,          49.4,            .0,            .0,            .0,          49.4
NA,NA,NA,2021-22,Newton - Bowen,02070015,      11.4,          14.4,            .0,            .0,           5.2,            .0,          31.0
NA,NA,NA,2021-22,Newton - C C Burr,02070020,      11.6,          11.4,            .0,            .0,           7.0,           2.0,          32.0
NA,NA,NA,2021-22,Newton - Cabot,02070025,      13.9,          11.9,            .0,            .0,           7.7,           1.0,          34.5
NA,NA,NA,2021-22,Newton - Charles E Brown Middle,02070310,       0.0,            .0,          67.6,            .0,           4.0,            .0,          71.6
NA,NA,NA,2021-22,Newton - Countryside,02070040,      11.4,          14.4,            .0,            .0,           7.5,            .0,          33.3
NA,NA,NA,2021-22,Newton - F A Day Middle,02070315,       0.0,            .0,          86.1,            .0,           1.6,            .4,          88.0
NA,NA,NA,2021-22,Newton - Franklin,02070055,      12.4,          14.5,            .0,            .0,           9.3,            .0,          36.2
NA,NA,NA,2021-22,Newton - Horace Mann,02070075,      11.4,          13.4,            .0,            .0,           5.6,            .0,          30.5
NA,NA,NA,2021-22,Newton - John Ward,02070120,       8.5,           7.5,            .0,            .0,           5.8,            .0,          21.8
NA,NA,NA,2021-22,Newton - Lincoln-Eliot,02070070,      10.9,          14.9,            .0,            .0,           5.6,           1.0,          32.4
NA,NA,NA,2021-22,Newton - Mason-Rice,02070080,      10.9,          12.0,            .0,            .0,           6.4,           1.0,          30.3
NA,NA,NA,2021-22,Newton - Memorial Spaulding,02070105,      12.5,          17.7,            .0,            .0,           7.1,            .0,          37.3
NA,NA,NA,2021-22,Newton - Newton Early Childhood Program,02070108,      14.8,            .0,            .0,            .0,            .0,            .0,          14.8
NA,NA,NA,2021-22,Newton - Newton North High,02070505,       0.0,            .0,            .0,         184.3,           6.5,           2.6,         193.3
NA,NA,NA,2021-22,Newton - Newton South High,02070510,       0.0,            .0,            .0,         151.2,           3.5,           4.0,         158.7
NA,NA,NA,2021-22,Newton - Oak Hill Middle,02070320,       0.0,            .0,          65.3,            .0,            .6,            .1,          65.9
NA,NA,NA,2021-22,Newton - Peirce,02070100,       7.4,           8.8,            .0,            .0,           4.8,            .0,          21.0
NA,NA,NA,2021-22,Newton - Underwood,02070115,       7.6,           8.6,            .0,            .0,           4.8,            .0,          21.0
NA,NA,NA,2021-22,Newton - Williams,02070125,       7.6,           8.3,            .0,            .0,           4.0,            .3,          20.2
NA,NA,NA,2021-22,Newton - Zervas,02070130,      13.7,          14.7,            .0,            .0,           6.4,           1.0,          35.8
NA,NA,NA,2021-22,Norfolk - Freeman-Kennedy School,02080005,       0.0,          25.6,           9.8,            .0,           9.0,            .0,          44.4
NA,NA,NA,2021-22,Norfolk - H Olive Day,02080015,      30.5,            .0,            .0,            .0,           9.4,            .0,          39.9
NA,NA,NA,2021-22,Norfolk County Agricultural - Norfolk County Agricultural,09150705,       0.0,            .0,            .0,          57.1,            .0,            .0,          57.1
NA,NA,NA,2021-22,North Adams - Brayton,02090035,       9.3,           7.1,           2.4,            .0,           8.9,            .0,          27.6
NA,NA,NA,2021-22,North Adams - Colegrove Park Elementary,02090008,       9.4,           7.2,           2.4,            .0,           4.3,           1.3,          24.5
NA,NA,NA,2021-22,North Adams - Drury High,02090505,       0.0,            .0,           8.7,          14.7,          20.7,            .3,          44.4
NA,NA,NA,2021-22,North Adams - Greylock,02090015,       9.4,           7.3,           2.4,            .0,           4.5,           1.0,          24.6
NA,NA,NA,2021-22,North Andover - Anne Bradstreet Early Childhood Center,02110005,      30.0,            .0,            .0,            .0,            .0,            .0,          30.0
NA,NA,NA,2021-22,North Andover - Annie L Sargent School,02110018,      13.8,          17.0,            .0,            .0,            .0,            .0,          30.8
NA,NA,NA,2021-22,North Andover - Atkinson,02110001,      12.1,          11.0,            .0,            .0,            .0,            .0,          23.1
NA,NA,NA,2021-22,North Andover - Franklin,02110010,      12.1,          15.2,            .0,            .0,            .0,            .0,          27.3
NA,NA,NA,2021-22,North Andover - Kittredge,02110015,       7.4,           9.6,            .0,            .0,            .0,            .0,          17.1
NA,NA,NA,2021-22,North Andover - North Andover High,02110505,       0.0,            .0,            .0,          54.0,          30.9,          16.4,         101.3
NA,NA,NA,2021-22,North Andover - North Andover Middle,02110305,       9.9,            .0,          54.6,            .0,          11.4,            .0,          75.9
NA,NA,NA,2021-22,North Andover - Thomson,02110020,      10.2,          11.9,            .0,            .0,            .0,            .0,          22.1
NA,NA,NA,2021-22,North Attleborough - Amvet Boulevard,02120007,      10.0,          10.0,            .0,            .0,            .0,           3.5,          23.5
NA,NA,NA,2021-22,North Attleborough - Community,02120030,      10.5,          11.6,            .0,            .0,            .0,           8.0,          30.0
