Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Attendance Rate,Average # of Absences,Absent 10 or more days,Chronically Absent (10% or more),Chronically Absent (20% or more),Unexcused > 9 days
6.2,5,a-vale-i1,2018-19,Arlington-Peirce,00100045,  96.2,   6.7,  22.4,   4.5,   0.0
5.92,5,a-vale-i1,2018-19,Ashburnham-Westminster-Briggs Elementary,06100025,  96.1,   6.7,  23.3,   5.2,  18.7
6.5200000000000005,5,a-vale-i1,2018-19,Ashburnham-Westminster-Meetinghouse School,06100010,  95.9,   7.2,  25.8,   3.7,  20.0
6.8,5,a-vale-i1,2018-19,Ashburnham-Westminster-Westminster Elementary,06100005,  96.5,   6.2,  21.2,   3.0,  17.9
6.08,5,a-vale-i1,2018-19,Ashburnham-Westminster-Oakmont Regional High School,06100505,  96.0,   7.0,  21.9,   4.8,  21.0
5.720000000000001,5,a-vale-i1,2018-19,Ashburnham-Westminster-Overlook Middle School,06100305,  96.2,   6.8,  22.8,   5.7,  16.4
5.76,5,a-vale-i1,2018-19,Ashland-Ashland Middle,00140405,  96.4,   6.2,  18.9,   5.6,   0.0
6.08,5,a-vale-i1,2018-19,Ashland-David Mindess,00140015,  96.4,   6.4,  20.9,   4.8,   0.0
4.68,4.68,a-vale-i1,2018-19,Ashland-Henry E Warren Elementary,00140010,  95.4,   8.0,  30.3,   8.3,   4.4
3.4799999999999995,3.48,a-vale-i1,2018-19,Ashland-William Pittaway Elementary,00140005,  95.0,   8.2,  30.8,  11.3,   0.0
4.64,4.64,a-vale-i1,2018-19,Ashland-Ashland High,00140505,  95.6,   7.8,  24.1,   8.4,  14.0
3.7600000000000002,3.76,a-vale-i1,2018-19,Assabet Valley Regional Vocational Technical-Assabet Valley Vocational High School,08010605,  95.1,   8.6,  29.8,  10.6,  20.1
0.04000000000000057,1,a-vale-i1,2018-19,Athol-Royalston-Athol High,06150505,  92.5,  13.0,  44.4,  19.9,  34.6
2.2,2.2,a-vale-i1,2018-19,Athol-Royalston-Athol-Royalston Middle School,06150305,  94.1,  10.2,  41.6,  14.5,  28.3
3.6,3.6,a-vale-i1,2018-19,Athol-Royalston-Royalston Community School,06150050,  94.9,   8.8,  36.6,  11.0,  20.0
2.2399999999999998,2.24,a-vale-i1,2018-19,Athol-Royalston-Athol Community Elementary School,06150020,  94.3,   9.6,  39.5,  14.4,  24.5
0.8799999999999997,1,a-vale-i1,2018-19,Atlantis Charter (District)-Atlantis Charter School,04910550,  93.6,  11.6,  43.8,  17.8,  26.5
3.6,3.6,a-vale-i1,2018-19,Attleboro-Robert J. Coelho Middle School,00160305,  95.7,   7.6,  28.5,  11.0,  19.6
4.16,4.16,a-vale-i1,2018-19,Attleboro-Cyril K. Brennan Middle School,00160315,  95.1,   8.4,  31.5,   9.6,  26.3
4.5200000000000005,4.52,a-vale-i1,2018-19,Attleboro-Wamsutta Middle School,00160320,  95.7,   7.5,  28.4,   8.7,   7.7
0.12000000000000029,1,a-vale-i1,2018-19,Attleboro-Attleboro High,00160505,  93.2,  11.7,  42.4,  19.7,  22.3
-3.0799999999999996,1,a-vale-i1,2018-19,Attleboro-Attleboro Community Academy,00160515,  93.2,  10.1,  43.1,  27.7,  43.1
2.6399999999999997,2.64,a-vale-i1,2018-19,Attleboro-Peter Thacher Elementary School,00160050,  94.9,   8.8,  33.4,  13.4,  18.9
4.32,4.32,a-vale-i1,2018-19,Attleboro-Hill-Roberts Elementary School,00160045,  95.4,   7.9,  30.6,   9.2,  19.9
6.16,5,a-vale-i1,2018-19,Attleboro-Hyman Fine Elementary School,00160040,  96.2,   6.6,  23.4,   4.6,  12.0
5.279999999999999,5,a-vale-i1,2018-19,Attleboro-Thomas Willett Elementary School,00160035,  95.4,   7.8,  28.1,   6.8,   6.4
4.76,4.76,a-vale-i1,2018-19,Attleboro-A. Irvin Studley Elementary School,00160001,  95.5,   7.8,  29.9,   8.1,   7.4
-5.840000000000001,1,a-vale-i1,2018-19,Attleboro-Early Learning Center,00160008,  90.9,  12.4,  50.9,  34.6,  41.6
5.68,5,a-vale-i1,2018-19,Auburn-Bryn Mawr,00170010,  95.8,   7.3,  23.9,   5.8,   0.6
4.84,4.84,a-vale-i1,2018-19,Auburn-Pakachoag School,00170025,  95.2,   8.4,  32.7,   7.9,   0.3
1.4,1.4,a-vale-i1,2018-19,Auburn-Auburn Senior High,00170505,  94.0,  10.5,  38.8,  16.5,   0.7
5.2,5,a-vale-i1,2018-19,Auburn-Auburn Middle,00170305,  96.1,   7.0,  24.7,   7.0,   0.5
5.96,5,a-vale-i1,2018-19,Auburn-Swanson Road Intermediate School,00170030,  96.2,   6.7,  23.1,   5.1,   0.2
1.7200000000000002,1.72,a-vale-i1,2018-19,Avon-Avon Middle High School,00180510,  94.7,   8.9,  31.9,  15.7,  23.5
3.9200000000000004,3.92,a-vale-i1,2018-19,Avon-Ralph D Butler,00180010,  95.5,   7.8,  32.1,  10.2,  18.5
7.08,5,a-vale-i1,2018-19,Ayer Shirley School District-Lura A. White Elementary School,06160001,  97.4,   4.4,  10.9,   2.3,  10.9
1.0799999999999996,1.08,a-vale-i1,2018-19,Ayer Shirley School District-Ayer Shirley Regional High School,06160505,  93.1,  12.1,  45.5,  17.3,  30.8
4.16,4.16,a-vale-i1,2018-19,Ayer Shirley School District-Ayer Shirley Regional Middle School,06160305,  95.1,   8.7,  31.8,   9.6,  26.1
6.4799999999999995,5,a-vale-i1,2018-19,Ayer Shirley School District-Page Hilltop Elementary School,06160002,  96.0,   7.0,  27.3,   3.8,   5.8
-5.2,1,a-vale-i1,2018-19,Barnstable-Enoch Cobb Early Learning Center,00200001,  91.1,   9.8,  37.9,  33.0,  34.5
5.6,5,a-vale-i1,2018-19,Barnstable-West Barnstable Elementary,00200005,  95.3,   8.3,  30.9,   6.0,  11.3
4.36,4.36,a-vale-i1,2018-19,Barnstable-Centerville Elementary,00200010,  95.0,   8.7,  37.0,   9.1,  12.2
2.7600000000000002,2.76,a-vale-i1,2018-19,Barnstable-Barnstable Intermediate School,00200315,  94.6,   9.5,  40.3,  13.1,  35.0
1.7600000000000002,1.76,a-vale-i1,2018-19,Barnstable-Barnstable High,00200505,  94.2,   9.9,  38.4,  15.6,  28.7
1.9200000000000004,1.92,a-vale-i1,2018-19,Barnstable-Hyannis West Elementary,00200025,  94.1,   9.7,  40.3,  15.2,  34.3
4.5200000000000005,4.52,a-vale-i1,2018-19,Barnstable-West Villages Elementary School,00200045,  95.0,   9.0,  41.9,   8.7,  11.1
3.9200000000000004,3.92,a-vale-i1,2018-19,Barnstable-Barnstable United Elementary School,00200050,  94.8,   9.1,  38.6,  10.2,  14.6
3.44,3.44,a-vale-i1,2018-19,Barnstable Community Horace Mann Charter Public (District)-Barnstable Community Horace Mann Charter Public School,04270010,  94.5,   9.8,  44.5,  11.4,  40.7
0.7200000000000003,1,a-vale-i1,2018-19,Baystate Academy Charter Public School (District)-Baystate Academy Charter Public School,35020405,  93.7,  11.2,  44.9,  18.2,  34.4
6.4,5,a-vale-i1,2018-19,Bedford-John Glenn Middle,00230305,  96.6,   6.0,  17.9,   4.0,   0.5
5.12,5,a-vale-i1,2018-19,Bedford-Lt Elezer Davis,00230010,  95.5,   8.0,  31.9,   7.2,   0.2
6.720000000000001,5,a-vale-i1,2018-19,Bedford-Lt Job Lane School,00230012,  96.7,   5.9,  18.0,   3.2,   0.2
3.6799999999999997,3.68,a-vale-i1,2018-19,Bedford-Bedford High,00230505,  95.2,   8.3,  30.0,  10.8,   6.7
4.2,4.2,a-vale-i1,2018-19,Belchertown-Jabish Middle School,00240025,  95.4,   8.2,  29.6,   9.5,  13.6
0.24000000000000057,1,a-vale-i1,2018-19,Belchertown-Belchertown High,00240505,  93.6,  11.2,  44.3,  19.4,  30.6
2.4799999999999995,2.48,a-vale-i1,2018-19,Belchertown-Cold Spring,00240005,  94.2,   9.7,  36.7,  13.8,  31.6
5.76,5,a-vale-i1,2018-19,Belchertown-Chestnut Hill Community School,00240006,  95.8,   7.4,  25.3,   5.6,  16.8
6.36,5,a-vale-i1,2018-19,Belchertown-Swift River Elementary,00240018,  96.2,   6.6,  21.1,   4.1,  12.2
4.4799999999999995,4.48,a-vale-i1,2018-19,Bellingham-Bellingham Memorial School,00250315,  95.3,   8.2,  29.7,   8.8,  23.6
1.5599999999999994,1.56,a-vale-i1,2018-19,Bellingham-Bellingham High School,00250505,  93.9,  10.6,  40.7,  16.1,  26.9
-21.48,1,a-vale-i1,2018-19,Bellingham-Keough Memorial Academy,00250510,  84.1,  26.6,  89.5,  73.7,  57.9
6.2,5,a-vale-i1,2018-19,Bellingham-Bellingham Early Childhood Center,00250003,  97.1,   5.0,  14.4,   4.5,  14.4
4.88,4.88,a-vale-i1,2018-19,Bellingham-Stall Brook,00250025,  95.7,   7.5,  29.2,   7.8,  17.6
4.0,4.0,a-vale-i1,2018-19,Bellingham-Joseph F DiPietro Elementary School,00250020,  95.4,   8.1,  30.0,  10.0,  24.0
6.279999999999999,5,a-vale-i1,2018-19,Belmont-Daniel Butler,00260015,  96.6,   6.0,  19.6,   4.3,   4.1
6.6,5,a-vale-i1,2018-19,Belmont-Roger E Wellington,00260035,  96.7,   5.6,  17.9,   3.5,   2.6
6.4799999999999995,5,a-vale-i1,2018-19,Belmont-Winthrop L Chenery Middle,00260305,  96.8,   5.7,  17.5,   3.8,   0.8
5.2,5,a-vale-i1,2018-19,Belmont-Mary Lee Burbank,00260010,  95.6,   7.5,  27.8,   7.0,   0.7
6.44,5,a-vale-i1,2018-19,Belmont-Belmont High,00260505,  97.0,   5.2,  15.5,   3.9,   9.4
6.2,5,a-vale-i1,2018-19,Belmont-Winn Brook,00260005,  96.7,   5.8,  19.8,   4.5,   5.3
3.2399999999999998,3.24,a-vale-i1,2018-19,Benjamin Banneker Charter Public (District)-Benjamin Banneker Charter Public School,04200205,  95.3,   8.5,  33.1,  11.9,   0.0
6.08,5,a-vale-i1,2018-19,Benjamin Franklin Classical Charter Public (District)-Benjamin Franklin Classical Charter Public School,04470205,  95.8,   7.4,  29.3,   4.8,  29.1
2.88,2.88,a-vale-i1,2018-19,Bentley Academy Charter School (District)-Bentley Academy Charter School,35110205,  94.8,   9.6,  40.7,  12.8,  22.7
5.8,5,a-vale-i1,2018-19,Berkley-Berkley Middle School,00270305,  96.1,   6.9,  21.9,   5.5,  21.9
6.8,5,a-vale-i1,2018-19,Berkley-Berkley Community School,00270010,  96.0,   7.0,  26.7,   3.0,  18.8
1.8799999999999997,1.88,a-vale-i1,2018-19,Berkshire Arts and Technology Charter Public (District)-Berkshire Arts and Technology Charter Public School,04140305,  94.0,  10.6,  42.2,  15.3,  31.1
3.28,3.28,a-vale-i1,2018-19,Berkshire Hills-Monument Valley Regional Middle School,06180310,  94.9,   9.1,  34.9,  11.8,   0.9
-0.04000000000000057,1,a-vale-i1,2018-19,Berkshire Hills-Monument Mt Regional High,06180505,  93.1,  11.9,  42.7,  20.1,   5.4
0.7200000000000003,1,a-vale-i1,2018-19,Berkshire Hills-Muddy Brook Regional Elementary School,06180035,  94.2,  10.1,  44.1,  18.2,   0.0
7.359999999999999,5,a-vale-i1,2018-19,Berlin-Berlin Memorial,00280005,  96.1,   6.6,  21.9,   1.6,   4.2
6.08,5,a-vale-i1,2018-19,Berlin-Boylston-Tahanto Regional High,06200505,  96.0,   7.2,  24.2,   4.8,   0.9
2.04,2.04,a-vale-i1,2018-19,Beverly-Beverly High,00300505,  94.3,   9.9,  28.7,  14.9,  20.9
3.4,3.4,a-vale-i1,2018-19,Beverly-Beverly Middle School,00300305,  95.1,   8.5,  30.3,  11.5,  28.2
6.04,5,a-vale-i1,2018-19,Beverly-Ayers/Ryal Side School,00300055,  96.1,   7.0,  26.1,   4.9,   5.1
4.64,4.64,a-vale-i1,2018-19,Beverly-North Beverly Elementary,00300040,  95.6,   7.7,  25.9,   8.4,   5.6
5.92,5,a-vale-i1,2018-19,Beverly-Hannah Elementary,00300033,  95.8,   7.4,  28.0,   5.2,   7.6
3.0,3.0,a-vale-i1,2018-19,Beverly-Cove Elementary,00300015,  94.9,   8.9,  33.6,  12.5,   8.2
4.4399999999999995,4.44,a-vale-i1,2018-19,Beverly-Centerville Elementary,00300010,  95.2,   8.5,  32.1,   8.9,   6.9
-2.72,1,a-vale-i1,2018-19,Beverly-McKeown School,00300002,  92.2,  12.4,  49.0,  26.8,  47.1
6.04,5,a-vale-i1,2018-19,Billerica-Thomas Ditson,00310005,  96.5,   6.2,  19.1,   4.9,  14.5
6.2,5,a-vale-i1,2018-19,Billerica-Frederick J Dutile,00310007,  96.4,   6.3,  19.4,   4.5,  14.6
6.76,5,a-vale-i1,2018-19,Billerica-John F Kennedy,00310012,  96.1,   6.9,  24.1,   3.1,  19.8
5.88,5,a-vale-i1,2018-19,Billerica-Parker,00310015,  96.3,   6.5,  20.6,   5.3,  10.9
3.6799999999999997,3.68,a-vale-i1,2018-19,Billerica-Billerica Memorial High School,00310505,  95.5,   7.7,  25.4,  10.8,  17.2
6.24,5,a-vale-i1,2018-19,Billerica-Eugene C Vining,00310030,  96.1,   6.9,  25.0,   4.4,  11.7
5.4,5,a-vale-i1,2018-19,Billerica-Marshall Middle School,00310305,  96.2,   6.7,  21.6,   6.5,  12.1
6.32,5,a-vale-i1,2018-19,Billerica-Locke Middle,00310310,  96.5,   6.3,  20.2,   4.2,  11.1
5.4,5,a-vale-i1,2018-19,Billerica-Hajjar Elementary,00310026,  96.1,   6.7,  24.4,   6.5,  14.3
5.5200000000000005,5,a-vale-i1,2018-19,Blackstone Valley Regional Vocational Technical-Blackstone Valley,08050605,  96.1,   7.2,  25.3,   6.2,   6.8
1.5599999999999994,1.56,a-vale-i1,2018-19,Blackstone-Millville-Millville Elementary,06220010,  94.8,   9.1,  38.8,  16.1,   6.3
3.6,3.6,a-vale-i1,2018-19,Blackstone-Millville-John F Kennedy Elementary,06220008,  94.5,   9.7,  42.3,  11.0,   4.4
3.0,3.0,a-vale-i1,2018-19,Blackstone-Millville-Blackstone Millville RHS,06220505,  94.5,   9.5,  35.3,  12.5,  20.6
2.56,2.56,a-vale-i1,2018-19,Blackstone-Millville-A F Maloney,06220015,  94.5,   9.7,  36.4,  13.6,   3.1
3.96,3.96,a-vale-i1,2018-19,Blackstone-Millville-Frederick W. Hartnett Middle School,06220405,  95.2,   8.5,  31.1,  10.1,  18.6
5.5600000000000005,5,a-vale-i1,2018-19,Blue Hills Regional Vocational Technical-Blue Hills Regional Vocational Technical,08060605,  94.8,   9.2,  42.8,   6.1,  42.3
-1.1200000000000003,1,a-vale-i1,2018-19,Boston-Thomas J Kenny,00350328,  93.8,  10.9,  43.7,  22.8,  26.5
5.16,5,a-vale-i1,2018-19,Boston-Warren-Prescott,00350346,  95.4,   8.2,  32.3,   7.1,  11.1
-0.04000000000000057,1,a-vale-i1,2018-19,Boston-William Ellery Channing,00350360,  93.8,  10.7,  48.3,  20.1,  37.8
-18.439999999999998,1,a-vale-i1,2018-19,Boston-William McKinley,00350363,  74.0,  43.5,  83.4,  66.1,  63.8
-1.0400000000000005,1,a-vale-i1,2018-19,Boston-William E Russell,00350366,  93.4,  11.3,  46.2,  22.6,  32.0
-5.840000000000001,1,a-vale-i1,2018-19,Boston-William Monroe Trotter,00350370,  91.2,  15.1,  65.6,  34.6,  55.7
2.8,2.8,a-vale-i1,2018-19,Boston-Winship Elementary,00350374,  94.6,   9.3,  35.7,  13.0,  15.5
-3.3200000000000003,1,a-vale-i1,2018-19,Boston-Edison K-8,00350375,  92.4,  12.2,  48.7,  28.3,  35.3
-4.24,1,a-vale-i1,2018-19,Boston-King K-8,00350376,  91.7,  14.1,  60.0,  30.6,  49.1
-1.2400000000000007,1,a-vale-i1,2018-19,Boston-Higginson/Lewis K-8,00350377,  93.0,  12.1,  47.5,  23.1,  32.9
1.0400000000000005,1.04,a-vale-i1,2018-19,Boston-Mildred Avenue K-8,00350378,  94.0,  10.4,  41.2,  17.4,  35.6
-7.6,1,a-vale-i1,2018-19,Boston-Young Achievers,00350380,  90.2,  16.7,  67.5,  39.0,  61.0
4.4799999999999995,4.48,a-vale-i1,2018-19,Boston-Mission Hill School,00350382,  95.5,   8.0,  30.4,   8.8,  21.2
-4.279999999999999,1,a-vale-i1,2018-19,Boston-Lilla G. Frederick Middle School,00350383,  91.7,  13.8,  53.3,  30.7,  38.8
-6.24,1,a-vale-i1,2018-19,Boston-Blackstone,00350390,  90.7,  15.9,  62.4,  35.6,  51.4
0.6,1,a-vale-i1,2018-19,Boston-Dr. William Henderson Upper,00350426,  93.9,  10.7,  40.4,  18.5,  25.5
-7.040000000000001,1,a-vale-i1,2018-19,Boston-Clarence R Edwards Middle,00350430,  90.6,  16.1,  57.4,  37.6,  42.3
-4.76,1,a-vale-i1,2018-19,Boston-Washington Irving Middle,00350445,  91.6,  14.5,  52.9,  31.9,  39.3
-7.56,1,a-vale-i1,2018-19,Boston-James P Timilty Middle,00350485,  89.8,  17.1,  62.3,  38.9,  55.5
-15.0,1,a-vale-i1,2018-19,Boston-Brighton High,00350505,  81.7,  28.8,  70.6,  57.5,  66.5
-3.8,1,a-vale-i1,2018-19,Boston-Boston International High School,00350507,  92.2,  11.9,  40.9,  29.5,  35.4
-13.8,1,a-vale-i1,2018-19,Boston-Charlestown High,00350515,  82.5,  28.4,  68.6,  54.5,  63.6
-26.04,1,a-vale-i1,2018-19,Boston-Community Academy,00350518,  67.3,  44.3,  87.2,  85.1,  85.1
-9.88,1,a-vale-i1,2018-19,Boston-Excel High School,00350522,  86.2,  22.9,  65.6,  44.7,  55.3
-4.6,1,a-vale-i1,2018-19,Boston-Jeremiah E Burke High,00350525,  91.4,  13.8,  49.9,  31.5,  44.3
-9.24,1,a-vale-i1,2018-19,Boston-East Boston High,00350530,  86.5,  22.4,  60.8,  43.1,  51.3
-9.8,1,a-vale-i1,2018-19,Boston-The English High,00350535,  87.3,  20.5,  61.5,  44.5,  55.7
-11.080000000000002,1,a-vale-i1,2018-19,Boston-Madison Park High,00350537,  86.9,  22.2,  65.9,  47.7,  61.0
-0.44000000000000056,1,a-vale-i1,2018-19,Boston-Fenway High School,00350540,  93.2,  12.1,  41.4,  21.1,  31.0
-10.52,1,a-vale-i1,2018-19,Boston-Another Course To College,00350541,  86.8,  21.9,  68.1,  46.3,  52.8
-1.1200000000000003,1,a-vale-i1,2018-19,Boston-New Mission High School,00350542,  92.6,  13.0,  50.0,  22.8,  36.6
-31.160000000000004,1,a-vale-i1,2018-19,Boston-Greater Egleston Community High School,00350543,  45.3,  80.1,  98.9,  97.9,  98.9
3.6399999999999997,3.64,a-vale-i1,2018-19,Boston-Boston Latin Academy,00350545,  95.2,   8.7,  30.9,  10.9,   4.8
-2.6,1,a-vale-i1,2018-19,Boston-Boston Arts Academy,00350546,  91.5,  15.1,  52.9,  26.5,  33.3
-21.160000000000004,1,a-vale-i1,2018-19,Boston-Boston Adult Academy,00350548,  67.2,  48.9,  80.1,  72.9,  79.6
-3.88,1,a-vale-i1,2018-19,Boston-Margarita Muniz Academy,00350549,  91.4,  14.5,  51.2,  29.7,  40.9
-5.480000000000001,1,a-vale-i1,2018-19,Boston-Boston Community Leadership Academy,00350558,  90.4,  16.6,  62.1,  33.7,  26.5
5.16,5,a-vale-i1,2018-19,Boston-Boston Latin,00350560,  95.7,   7.7,  27.9,   7.1,   3.9
0.15999999999999942,1,a-vale-i1,2018-19,Boston-Quincy Upper School,00350565,  92.0,  14.3,  34.8,  19.6,  27.5
1.8799999999999997,1.88,a-vale-i1,2018-19,Boston-O'Bryant School Math/Science,00350575,  94.4,  10.0,  35.7,  15.3,  15.1
-14.0,1,a-vale-i1,2018-19,Boston-Urban Science Academy,00350579,  84.1,  27.2,  72.7,  55.0,  67.0
-11.440000000000001,1,a-vale-i1,2018-19,Boston-Community Academy of Science and Health,00350581,  84.3,  25.8,  63.8,  48.6,  57.6
-13.64,1,a-vale-i1,2018-19,Boston-Lyon Upper 9-12,00350655,  85.6,  24.5,  77.0,  54.1,  62.2
1.3200000000000003,1.32,a-vale-i1,2018-19,Boston-Mario Umana Academy,00350656,  94.1,  10.0,  41.7,  16.7,  19.7
-5.080000000000001,1,a-vale-i1,2018-19,Boston-TechBoston Academy,00350657,  90.7,  15.9,  50.5,  32.7,  43.3
-12.680000000000001,1,a-vale-i1,2018-19,Boston-West Roxbury Academy,00350658,  85.6,  24.4,  72.1,  51.7,   2.9
-8.76,1,a-vale-i1,2018-19,Boston-Snowden International School at Copley,00350690,  87.7,  21.3,  66.2,  41.9,  44.6
3.72,3.72,a-vale-i1,2018-19,Boston-Rafael Hernandez,00350691,  94.7,   9.3,  41.6,  10.7,  21.1
-4.4,1,a-vale-i1,2018-19,Boston-Horace Mann School for the Deaf,00350750,  92.2,  13.7,  59.8,  31.0,  26.4
-25.360000000000003,1,a-vale-i1,2018-19,Boston-Boston Collaborative High School,00350755,  49.3,  70.1,  84.8,  83.4,  83.9
0.5599999999999994,1,a-vale-i1,2018-19,Boston-Roger Clap,00350298,  93.5,  11.3,  45.0,  18.6,  11.6
1.8399999999999999,1.84,a-vale-i1,2018-19,Boston-Samuel Adams,00350302,  94.0,  10.1,  41.4,  15.4,  21.4
-0.8,1,a-vale-i1,2018-19,Boston-Samuel W Mason,00350304,  93.5,  11.3,  44.5,  22.0,  33.5
-2.4400000000000004,1,a-vale-i1,2018-19,Boston-Sarah Greenwood,00350308,  92.0,  13.7,  56.6,  26.1,  46.9
2.0799999999999996,2.08,a-vale-i1,2018-19,Boston-Gardner Pilot Academy,00350326,  94.7,   9.4,  37.7,  14.8,  24.4
3.0,3.0,a-vale-i1,2018-19,Boston-Donald Mckay,00350080,  94.9,   8.8,  36.3,  12.5,  21.4
-2.8400000000000007,1,a-vale-i1,2018-19,Boston-Lee Academy,00350001,  92.3,  13.3,  54.1,  27.1,  42.7
-1.5200000000000002,1,a-vale-i1,2018-19,Boston-Baldwin Early Learning Center,00350003,  92.8,  12.2,  53.7,  23.8,  12.2
2.88,2.88,a-vale-i1,2018-19,Boston-Lyon K-8,00350004,  95.1,   8.6,  33.8,  12.8,  12.0
-5.0,1,a-vale-i1,2018-19,Boston-ELC - West Zone,00350006,  91.2,  14.6,  61.5,  32.5,  45.3
2.2399999999999998,2.24,a-vale-i1,2018-19,Boston-Dr. Catherine Ellison-Rosa Parks Early Ed School,00350008,  94.2,   9.7,  41.6,  14.4,  24.3
-2.5599999999999996,1,a-vale-i1,2018-19,Boston-East Boston Early Childhood Center,00350009,  92.4,  12.8,  56.9,  26.4,  19.3
0.5200000000000002,1,a-vale-i1,2018-19,Boston-Haynes Early Education Center,00350010,  94.2,   9.8,  36.8,  18.7,  26.3
3.6799999999999997,3.68,a-vale-i1,2018-19,Boston-Boston Teachers Union School,00350012,  95.1,   8.7,  31.9,  10.8,  17.9
-1.8,1,a-vale-i1,2018-19,Boston-Jackson Mann,00350013,  93.0,  11.8,  45.3,  24.5,  31.5
-7.0,1,a-vale-i1,2018-19,Boston-Pauline Agassiz Shaw Elementary School,00350014,  90.5,  16.0,  63.0,  37.5,  51.4
-5.2,1,a-vale-i1,2018-19,Boston-Higginson,00350015,  91.8,  13.6,  51.7,  33.0,  34.1
-4.5200000000000005,1,a-vale-i1,2018-19,Boston-Mattahunt Elementary School,00350016,  91.1,  15.1,  59.8,  31.3,  51.8
-0.12000000000000029,1,a-vale-i1,2018-19,Boston-Curley K-8 School,00350020,  93.5,  11.3,  47.3,  20.3,  32.2
1.5200000000000002,1.52,a-vale-i1,2018-19,Boston-Beethoven,00350021,  94.3,   9.4,  42.7,  16.2,  20.1
-16.0,1,a-vale-i1,2018-19,Boston-Carter School,00350036,  76.6,  41.9,  95.0,  60.0,  55.0
-0.2,1,a-vale-i1,2018-19,Boston-Charles Sumner,00350052,  93.4,  11.2,  47.8,  20.5,  34.7
0.4799999999999997,1,a-vale-i1,2018-19,Boston-Charles H Taylor,00350054,  94.3,   9.6,  37.7,  18.8,  23.6
2.3600000000000003,2.36,a-vale-i1,2018-19,Boston-Curtis Guild,00350062,  95.0,   8.5,  34.4,  14.1,  20.7
5.92,5,a-vale-i1,2018-19,Boston-Dante Alighieri Montessori School,00350066,  95.8,   7.4,  30.9,   5.2,   7.2
-6.24,1,a-vale-i1,2018-19,Boston-David A Ellis,00350072,  90.8,  15.5,  60.0,  35.6,  50.2
-0.2,1,a-vale-i1,2018-19,Boston-Dearborn,00350074,  93.6,  10.9,  38.4,  20.5,  27.7
1.0799999999999996,1.08,a-vale-i1,2018-19,Boston-Dennis C Haley,00350077,  94.1,  10.4,  39.2,  17.3,  22.7
2.3600000000000003,2.36,a-vale-i1,2018-19,Boston-Edward Everett,00350088,  94.5,   9.4,  40.0,  14.1,  22.0
7.6,5,a-vale-i1,2018-19,Boston-Eliot Elementary,00350096,  98.6,   2.4,   4.6,   1.0,   0.0
3.8,3.8,a-vale-i1,2018-19,Boston-Ellis Mendell,00350100,  95.2,   8.5,  33.0,  10.5,  14.5
1.5200000000000002,1.52,a-vale-i1,2018-19,Boston-Franklin D Roosevelt,00350116,  94.2,   9.9,  40.7,  16.2,  24.9
-0.6400000000000006,1,a-vale-i1,2018-19,Boston-George H Conley,00350122,  93.2,  11.8,  46.1,  21.6,  35.8
-1.1200000000000003,1,a-vale-i1,2018-19,Boston-Henry Grew,00350135,  93.5,  11.1,  44.4,  22.8,  33.6
-3.3599999999999994,1,a-vale-i1,2018-19,Boston-O W Holmes,00350138,  92.1,  13.4,  55.3,  28.4,  39.6
1.6,1.6,a-vale-i1,2018-19,Boston-Hugh Roe O'Donnell,00350141,  94.4,   9.5,  37.0,  16.0,  12.1
-1.6400000000000006,1,a-vale-i1,2018-19,Boston-Condon K-8,00350146,  92.5,  12.9,  49.0,  24.1,  31.0
0.7599999999999995,1,a-vale-i1,2018-19,Boston-James W Hennigan,00350153,  93.7,  10.5,  44.0,  18.1,  24.2
0.24000000000000057,1,a-vale-i1,2018-19,Boston-James J Chittick,00350154,  93.4,  11.2,  44.1,  19.4,  30.5
2.5200000000000005,2.52,a-vale-i1,2018-19,Boston-James Otis,00350156,  94.8,   8.8,  37.2,  13.7,  13.0
0.6400000000000006,1,a-vale-i1,2018-19,Boston-John F Kennedy,00350166,  93.8,  10.6,  47.3,  18.4,  33.5
-2.9200000000000004,1,a-vale-i1,2018-19,Boston-UP Academy Holland,00350167,  92.4,  13.3,  56.8,  27.3,  48.5
2.88,2.88,a-vale-i1,2018-19,Boston-John D Philbrick,00350172,  94.5,   9.5,  37.2,  12.8,  18.9
-5.640000000000001,1,a-vale-i1,2018-19,Boston-John W McCormack,00350179,  90.7,  15.5,  60.1,  34.1,  48.1
-7.640000000000001,1,a-vale-i1,2018-19,Boston-John Winthrop,00350180,  90.9,  15.1,  57.9,  39.1,  48.0
-5.280000000000001,1,a-vale-i1,2018-19,Boston-Joseph P Tynan,00350181,  91.9,  13.0,  49.2,  33.2,  31.6
2.3600000000000003,2.36,a-vale-i1,2018-19,Boston-Joseph J Hurley,00350182,  94.8,   9.1,  35.4,  14.1,  25.4
-1.2400000000000007,1,a-vale-i1,2018-19,Boston-Joseph Lee,00350183,  92.6,  12.7,  48.5,  23.1,  35.8
3.2,3.2,a-vale-i1,2018-19,Boston-Joseph P Manning,00350184,  95.2,   8.5,  30.7,  12.0,  12.0
3.56,3.56,a-vale-i1,2018-19,Boston-Joyce Kilmer,00350190,  94.9,   8.9,  35.5,  11.1,  20.0
1.2799999999999998,1.28,a-vale-i1,2018-19,Boston-Harvard-Kent,00350200,  94.4,   9.7,  40.8,  16.8,  25.4
