Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade 11 and 12 Students,# Students Completing Advanced,% Students Completing Advanced,% ELA,% Math,% Science and Technology,% Computer and Information Science,% History and Social Sciences,% Arts,% All Other Subjects,Ch 74 Secondary Cooperative Program
NA,NA,a-curv-i4,2024-25,Greenfield-Greenfield High,01140505,         108,          63,  58.3,  47.2,  42.6,  35.2,   0.0,  32.4,   0.9,   2.8,   0.0
NA,NA,a-curv-i4,2024-25,Groton-Dunstable-Groton Dunstable Regional,06730505,         287,         217,  75.6,  13.2,  68.6,  43.9,   0.0,   5.9,   3.1,   3.1,   0.0
NA,NA,a-curv-i4,2024-25,Hadley-Hopkins Academy,01170505,          57,          50,  87.7,  17.5,  77.2,  50.9,   5.3,  38.6,   0.0,  14.0,   0.0
NA,NA,a-curv-i4,2024-25,Hamilton-Wenham-Hamilton-Wenham Regional High,06750505,         195,         167,  85.6,  11.3,  79.5,  39.5,   6.7,  39.0,   0.0,  24.6,   0.0
NA,NA,a-curv-i4,2024-25,Hampden Charter School of Science (District)-Hampden Charter School of Science,04990305,          69,          69, 100.0,  40.6,  65.2,  69.6,  11.6,  30.4,   0.0,  40.6,   0.0
NA,NA,a-curv-i4,2024-25,Hampden-Wilbraham-Minnechaug Regional High,06800505,         367,         278,  75.7,  22.3,  68.1,  16.6,  13.4,  26.4,   3.8,   5.7,   0.8
NA,NA,a-curv-i4,2024-25,Hampshire-Hampshire Regional High,06830505,         167,         127,  76.0,  28.1,  52.7,  43.7,   0.0,  31.7,   2.4,  15.6,   0.0
NA,NA,a-curv-i4,2024-25,Hanover-Hanover High,01220505,         289,         225,  77.9,   8.3,  74.7,  19.0,   0.0,  25.6,   2.4,   4.2,   0.0
NA,NA,a-curv-i4,2024-25,Harvard-The Bromfield High School,01250505,         121,         111,  91.7,  15.7,  87.6,  33.9,   0.0,  43.8,   0.0,   7.4,   0.0
NA,NA,a-curv-i4,2024-25,Hatfield-Smith Academy,01270505,          38,          31,  81.6,  28.9,  65.8,  55.3,   0.0,   5.3,  15.8,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Haverhill-Bartlett School and Assessment Center,01280073,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Haverhill-Gateway Academy,01280515,          34,           1,   2.9,   0.0,   0.0,   2.9,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Haverhill-Greenleaf Academy,01280033,           5,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Haverhill-Haverhill High,01280505,         431,         323,  74.9,  35.5,  57.8,  26.9,   7.0,  20.6,   1.6,   5.1,   0.0
NA,NA,a-curv-i4,2024-25,Hingham-Hingham High,01310505,         458,         400,  87.3,  14.0,  85.4,  32.8,   1.5,  15.7,   1.1,  21.2,   0.0
NA,NA,a-curv-i4,2024-25,Holbrook-Holbrook Middle High School,01330505,          42,          18,  42.9,   2.4,  35.7,   2.4,   0.0,   7.1,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Holliston-Holliston High,01360505,         322,         236,  73.3,  21.1,  59.3,  28.9,   4.7,  47.5,   1.2,   9.0,   0.0
NA,NA,a-curv-i4,2024-25,Holyoke-Holyoke High,01370505,          86,          54,  62.8,  25.6,  46.5,  14.0,   1.2,  38.4,   0.0,  31.4,   3.5
NA,NA,a-curv-i4,2024-25,Hoosac Valley Regional-Hoosac Valley High School,06030505,          94,          66,  70.2,  34.0,  31.9,  38.3,   1.1,  45.7,   0.0,   4.3,   0.0
NA,NA,a-curv-i4,2024-25,Hopedale-Hopedale Jr Sr High,01380505,         103,          85,  82.5,  49.5,  61.2,  14.6,   6.8,  33.0,   0.0,   1.0,   0.0
NA,NA,a-curv-i4,2024-25,Hopkinton-Hopkinton High,01390505,         409,         332,  81.2,  21.5,  61.6,  28.1,   6.4,  58.7,   9.5,   9.3,   0.0
NA,NA,a-curv-i4,2024-25,Hudson-Hudson High,01410505,         239,         193,  80.8,  24.7,  57.7,  37.7,   2.1,  15.9,   2.1,   2.9,   0.0
NA,NA,a-curv-i4,2024-25,Hull-Hull High,01420505,         108,          78,  72.2,  19.4,  61.1,  23.1,   4.6,  27.8,   0.9,   3.7,   0.0
NA,NA,a-curv-i4,2024-25,Innovation Academy Charter (District)-Innovation Academy Charter School,04350305,         104,          79,  76.0,  43.3,  53.8,  27.9,   9.6,  21.2,   0.0,  26.9,   0.0
NA,NA,a-curv-i4,2024-25,Ipswich-Ipswich High,01440505,         195,         148,  75.9,  23.6,  59.0,  47.7,   4.6,  35.4,   0.0,  11.3,   0.0
NA,NA,a-curv-i4,2024-25,KIPP Academy Lynn Charter (District)-KIPP Academy Lynn Charter School,04290010,          10,          10, 100.0,  90.0,  80.0,  50.0,  60.0,  50.0,   0.0,  60.0,   0.0
NA,NA,a-curv-i4,2024-25,King Philip-King Philip Regional High,06900505,         472,         395,  83.7,  51.7,  79.9,  22.9,   8.3,  44.3,   5.5,   3.0,   0.0
NA,NA,a-curv-i4,2024-25,Lawrence-High School Learning Center,01490536,           5,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Lawrence-Lawrence High School,01490515,          30,          21,  70.0,  23.3,  33.3,  40.0,  16.7,  26.7,   0.0,  16.7,   0.0
NA,NA,a-curv-i4,2024-25,Lee-Lee Middle/High School,01500505,          74,          60,  81.1,  37.8,  73.0,  32.4,   8.1,   9.5,   0.0,  10.8,   0.0
NA,NA,a-curv-i4,2024-25,Leicester-Leicester High,01510505,         145,          96,  66.2,  34.5,  53.8,  15.9,  18.6,   6.2,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Lenox-Lenox Memorial High,01520505,          97,          61,  62.9,   0.0,  45.4,  13.4,  10.3,   2.1,   3.1,  14.4,   0.0
NA,NA,a-curv-i4,2024-25,Leominster-Center For Technical Education Innovation,01530605,         126,          79,  62.7,   9.5,  38.1,   4.0,   5.6,  24.6,   0.0,   0.0,  19.8
NA,NA,a-curv-i4,2024-25,Leominster-Leominster Academy,01530705,           8,           3,  37.5,   0.0,  12.5,   0.0,  25.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Leominster-Leominster Center for Excellence,01530515,          19,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Leominster-Leominster High School,01530505,         224,         143,  63.8,  25.0,  47.8,  17.9,   2.2,  37.9,   1.8,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Lexington-Lexington High,01550505,         452,         426,  94.2,   0.0,  92.7,  21.7,  11.1,  55.5,   4.6,   8.2,   0.0
NA,NA,a-curv-i4,2024-25,Libertas Academy Charter School (District)-Libertas Academy Charter School,35140305,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Lincoln-Sudbury-Lincoln-Sudbury Regional High,06950505,         527,         458,  86.9,   0.0,  86.3,  14.0,   5.5,   0.0,   1.9,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Littleton-Littleton High School,01580505,         186,         185,  99.5,  76.9,  94.6,  66.7,   2.2,  72.6,   2.2,  22.6,   0.0
NA,NA,a-curv-i4,2024-25,Longmeadow-Longmeadow High,01590505,         341,         261,  76.5,  26.7,  68.3,  48.7,   5.3,  19.4,   6.5,  12.0,   0.0
NA,NA,a-curv-i4,2024-25,Lowell Middlesex Academy Charter (District)-Lowell Middlesex Academy Charter School,04580505,          23,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Lowell-Dr. Janice Adie Day School,01600605,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Lowell-Leblanc Therapeutic Day School,01600320,           9,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Lowell-Lowell High,01600505,         254,         103,  40.6,  26.0,  29.5,  22.8,   0.8,  23.2,   7.1,   9.4,   0.0
NA,NA,a-curv-i4,2024-25,Lowell-The Career Academy,01600515,          10,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Ludlow-Ludlow Senior High,01610505,         302,         165,  54.6,  28.8,  48.0,  19.5,   0.0,  27.5,   0.0,   3.3,   0.0
NA,NA,a-curv-i4,2024-25,Lunenburg-Lunenburg High,01620505,         182,          97,  53.3,  30.8,  30.8,   6.6,   0.0,  28.6,   6.6,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Lynn-Classical High,01630505,         106,          78,  73.6,  21.7,  62.3,  18.9,   9.4,  33.0,   5.7,  18.9,   0.0
NA,NA,a-curv-i4,2024-25,Lynn-Fecteau-Leary Junior/Senior High School,01630525,           9,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Lynn-Fredrick Douglass Collegiate Academy,01630575,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Lynn-Lynn English High,01630510,          71,          35,  49.3,  26.8,  42.3,  14.1,   1.4,  28.2,   4.2,  12.7,   0.0
NA,NA,a-curv-i4,2024-25,Lynn-Lynn Vocational Technical Institute,01630605,          55,          25,  45.5,  10.9,  20.0,   7.3,   0.0,   9.1,   3.6,   5.5,  23.6
NA,NA,a-curv-i4,2024-25,Lynnfield-Lynnfield High,01640505,         204,         184,  90.2,  39.2,  88.2,  21.1,   3.9,  60.8,   3.9,  17.6,   0.0
NA,NA,a-curv-i4,2024-25,Ma Academy for Math and Science-Ma Academy for Math and Science School,04680505,          29,          29, 100.0,  51.7, 100.0,  41.4,  34.5,  34.5,  10.3,  37.9,   0.0
NA,NA,a-curv-i4,2024-25,Malden-Malden High,01650505,         211,          96,  45.5,  15.6,  36.0,  19.4,   2.8,  19.0,   0.9,   3.8,   0.0
NA,NA,a-curv-i4,2024-25,Manchester Essex Regional-Manchester Essex Regional High School,06980510,         194,         168,  86.6,  19.1,  58.2,  52.6,   3.1,  69.1,  12.4,  28.4,   0.0
NA,NA,a-curv-i4,2024-25,Mansfield-Mansfield High,01670505,         386,         257,  66.6,  23.1,  52.3,  23.6,   5.4,  45.3,   3.4,   5.2,   0.0
NA,NA,a-curv-i4,2024-25,Map Academy Charter School (District)-Map Academy Charter School,35170505,         124,          36,  29.0,   0.0,  26.6,   0.0,   0.0,   3.2,   0.0,   1.6,   0.0
NA,NA,a-curv-i4,2024-25,Marblehead-Marblehead High,01680505,         376,         330,  87.8,  48.1,  74.7,  20.5,   3.2,  20.5,   0.0,  12.5,   0.0
NA,NA,a-curv-i4,2024-25,Marlborough-Marlborough High,01700505,         141,         118,  83.7,  51.8,  70.2,  44.7,   7.8,  45.4,   4.3,   2.1,   0.0
NA,NA,a-curv-i4,2024-25,Marshfield-Marshfield High,01710505,         540,         400,  74.1,  19.6,  65.9,  32.0,   5.7,  35.7,   6.3,   3.1,   0.0
NA,NA,a-curv-i4,2024-25,Martha's Vineyard Charter Public School (District)-Martha's Vineyard Charter Public School,04660550,           8,           8, 100.0,  62.5,  62.5,  87.5,   0.0, 100.0,  87.5, 100.0,   0.0
NA,NA,a-curv-i4,2024-25,Martha's Vineyard-Martha's Vineyard Regional High,07000505,         235,         154,  65.5,  31.5,  57.0,  32.3,   8.5,  23.0,   1.3,   4.7,   0.4
NA,NA,a-curv-i4,2024-25,Masconomet-Masconomet Regional High School,07050505,         415,         318,  76.6,  12.0,  65.8,  26.3,  11.3,  39.0,   3.9,   9.4,   0.0
NA,NA,a-curv-i4,2024-25,Mashpee-Mashpee Middle-High School,01720505,         145,         116,  80.0,  28.3,  64.1,  30.3,   0.7,  51.0,   5.5,   6.9,   0.0
NA,NA,a-curv-i4,2024-25,Match Charter Public School (District)-Match Charter Public School,04690505,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Maynard-Maynard High,01740505,         123,         104,  84.6,  31.7,  74.8,  24.4,  17.9,  31.7,  13.0,  25.2,   0.0
NA,NA,a-curv-i4,2024-25,Medfield-Medfield Senior High,01750505,         292,         241,  82.5,  14.0,  64.7,  15.1,   0.0,  61.0,   9.6,   8.2,   0.0
NA,NA,a-curv-i4,2024-25,Medford-Curtis-Tufts,01760510,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Medford-Medford High,01760505,         304,         145,  47.7,  10.9,  31.3,   8.2,  14.8,  15.5,   0.0,   3.0,   5.9
NA,NA,a-curv-i4,2024-25,Medway-Medway High,01770505,         259,         206,  79.5,  22.8,  44.4,  51.7,   1.5,  39.0,   0.0,   9.3,   0.0
NA,NA,a-curv-i4,2024-25,Melrose-Melrose High,01780505,         345,         287,  83.2,  51.3,  62.9,  39.7,   8.4,  34.8,   0.0,   5.8,   0.0
NA,NA,a-curv-i4,2024-25,Mendon-Upton-Nipmuc Regional High,07100510,         231,         198,  85.7,  25.1,  69.7,  29.9,   4.3,  40.7,   3.9,   7.8,   0.0
NA,NA,a-curv-i4,2024-25,Methuen-Methuen High,01810505,         358,         249,  69.6,  24.0,  54.5,  15.9,   6.7,  36.3,   0.8,   0.3,   0.0
NA,NA,a-curv-i4,2024-25,Middleborough-Middleborough High,01820505,         329,         217,  66.0,  26.1,  51.1,  26.1,   7.3,  17.6,   0.3,  14.6,   0.0
NA,NA,a-curv-i4,2024-25,Milford-Milford High,01850505,         309,         233,  75.4,  34.0,  60.5,  33.3,   4.2,  34.0,   0.0,  10.7,   0.0
NA,NA,a-curv-i4,2024-25,Millbury-Millbury Junior/Senior High,01860505,         159,         102,  64.2,  23.9,  51.6,  15.1,   6.3,   1.3,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Millis-Millis High School,01870505,         112,          83,  74.1,  13.4,  42.9,  11.6,   9.8,  49.1,   5.4,  12.5,   0.0
NA,NA,a-curv-i4,2024-25,Milton-Milton High,01890505,         324,         266,  82.1,  29.9,  70.1,  24.7,   6.8,  49.4,   4.6,   3.7,   0.0
NA,NA,a-curv-i4,2024-25,Minuteman Regional Vocational Technical-Minuteman Regional High,08300605,         236,         156,  66.1,  10.6,  49.6,  18.2,   3.4,  32.6,   0.0,   0.0,  30.9
NA,NA,a-curv-i4,2024-25,Mohawk Trail-Mohawk Trail Regional School,07170505,          59,          38,  64.4,  44.1,  50.8,  28.8,   5.1,  15.3,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Monomoy Regional School District-Monomoy Regional High School,07120515,         212,         162,  76.4,  41.0,  60.4,  32.1,  12.3,  47.6,   4.2,   6.6,   0.0
NA,NA,a-curv-i4,2024-25,Monson-Monson High School,01910505,          53,          33,  62.3,  35.8,  50.9,   0.0,   0.0,   1.9,   0.0,   7.5,   0.0
NA,NA,a-curv-i4,2024-25,Montachusett Regional Vocational Technical-Montachusett Regional Vocational Technical,08320605,         507,         507, 100.0,  14.4,  50.9,  41.2,   0.0,   6.5,   0.0,  95.7,  43.2
NA,NA,a-curv-i4,2024-25,Mount Greylock-Mt Greylock Regional High,07150505,         110,          90,  81.8,  33.6,  71.8,  18.2,  17.3,  40.0,   1.8,  21.8,   0.0
NA,NA,a-curv-i4,2024-25,Mystic Valley Regional Charter (District)-Mystic Valley Regional Charter School,04700105,          59,          59, 100.0,  84.7,  94.9,  89.8,   0.0, 100.0,   3.4,  64.4,   0.0
NA,NA,a-curv-i4,2024-25,Nantucket-Nantucket High,01970505,         134,         113,  84.3,  26.9,  50.0,  64.2,   7.5,  21.6,   0.7,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Narragansett-Narragansett Regional High,07200505,         145,          80,  55.2,  19.3,  41.4,  21.4,   2.1,  22.1,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Nashoba Valley Regional Vocational Technical-Nashoba Valley Technical High School,08520605,         287,         257,  89.5,  26.5,  56.8,  11.8,   0.0,  25.1,   1.0,  51.9,  35.2
NA,NA,a-curv-i4,2024-25,Nashoba-Nashoba Regional,07250505,         324,         276,  85.2,  14.8,  84.0,  25.3,  14.2,  51.9,   4.6,   5.2,   0.0
NA,NA,a-curv-i4,2024-25,Natick-Natick High,01980505,         598,         458,  76.6,  23.6,  61.5,  34.9,  13.7,  37.8,   0.0,   5.5,   0.0
NA,NA,a-curv-i4,2024-25,Nauset-Nauset Regional High,06600505,         298,         231,  77.5,  21.1,  62.8,  32.2,   3.7,  42.6,   7.7,   8.1,   0.0
NA,NA,a-curv-i4,2024-25,Needham-Needham High,01990505,         639,         610,  95.5,  23.8,  95.0,  16.4,   0.0,  42.4,   3.4,   7.2,   0.0
NA,NA,a-curv-i4,2024-25,Neighborhood House Charter (District)-Neighborhood House Charter School,04440205,          16,          11,  68.8,  31.3,  37.5,  31.3,   0.0,  18.8,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,New Bedford-New Bedford High,02010505,         368,         202,  54.9,  20.4,  39.7,  22.3,   4.9,  21.7,   4.6,   7.1,   0.0
NA,NA,a-curv-i4,2024-25,New Bedford-Trinity Day Academy,02010510,          13,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,New Bedford-Whaling City Junior/Senior High School,02010515,          31,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,New Heights Charter School of Brockton (District)-New Heights Charter School of Brockton,35130305,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Newburyport-Newburyport High,02040505,         353,         258,  73.1,  18.4,  58.6,  43.1,   0.8,  24.4,   4.2,   3.7,   0.0
NA,NA,a-curv-i4,2024-25,Newton-Newton North High,02070505,         614,         517,  84.2,  24.9,  80.3,  20.7,   4.9,  45.1,   5.4,   9.9,   0.0
NA,NA,a-curv-i4,2024-25,Newton-Newton South High,02070510,         533,         434,  81.4,  13.9,  72.8,  35.8,   0.0,  53.7,   5.4,   9.9,   0.0
NA,NA,a-curv-i4,2024-25,Norfolk County Agricultural-Norfolk County Agricultural,09150705,         249,         119,  47.8,   0.0,  47.8,   0.0,   0.0,   0.0,   0.0,   2.4,   0.0
NA,NA,a-curv-i4,2024-25,North Adams-Drury High,02090505,         114,          78,  68.4,  23.7,  32.5,  17.5,   5.3,  28.1,   6.1,   6.1,   0.0
NA,NA,a-curv-i4,2024-25,North Andover-North Andover High,02110505,         464,         350,  75.4,  23.5,  67.2,  22.8,   9.9,  37.9,   2.8,   6.7,   0.0
NA,NA,a-curv-i4,2024-25,North Attleborough-North Attleboro High,02120505,         407,         322,  79.1,  13.0,  69.5,  26.3,   4.2,  37.8,   8.8,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,North Middlesex-North Middlesex Regional,07350505,         308,         283,  91.9,   1.6,  87.0,  51.0,   3.2,  10.1,   0.6,   3.9,   0.0
NA,NA,a-curv-i4,2024-25,North Reading-North Reading High,02170505,         277,         222,  80.1,  27.1,  67.5,  35.7,   0.0,  30.3,   1.8,   1.4,   0.0
NA,NA,a-curv-i4,2024-25,Northampton-Northampton High,02100505,         312,         280,  89.7,  59.6,  70.2,  52.6,   5.1,  49.7,   0.0,   5.8,   0.0
NA,NA,a-curv-i4,2024-25,Northampton-Smith Vocational Agricultural-Smith Vocational and Agricultural High,04060705,         234,         116,  49.6,   6.4,  26.1,   9.4,   0.0,   2.6,   0.0,   0.0,  28.6
NA,NA,a-curv-i4,2024-25,Northboro-Southboro-Algonquin Regional High,07300505,         396,         314,  79.3,  21.2,  63.4,  23.5,   2.5,  56.6,   3.0,   3.8,   0.0
NA,NA,a-curv-i4,2024-25,Northbridge-Northbridge High,02140505,         176,          86,  48.9,  17.0,  34.7,   5.7,   0.0,  21.0,   0.6,   1.1,   0.0
NA,NA,a-curv-i4,2024-25,Northeast Metropolitan Regional Vocational Technical-Northeast Metro Regional Vocational,08530605,         309,         167,  54.0,   6.5,  33.3,  11.3,   0.0,   1.9,   0.0,   0.0,  30.7
NA,NA,a-curv-i4,2024-25,Northern Berkshire Regional Vocational Technical-Charles McCann Vocational Technical,08510605,         254,         254, 100.0,  75.6,  89.0,  67.7,   8.3,  71.7,   0.0,  39.4,  31.9
NA,NA,a-curv-i4,2024-25,Norton-Norton High,02180505,         287,         149,  51.9,  20.2,  32.1,  16.0,   7.0,  35.9,   0.3,   3.1,   0.0
NA,NA,a-curv-i4,2024-25,Norwell-Norwell High,02190505,         275,         268,  97.5,   9.8,  97.1,  20.7,   5.1,  52.7,   8.7,  15.3,   0.0
NA,NA,a-curv-i4,2024-25,Norwood-Norwood High,02200505,         263,         211,  80.2,  27.8,  75.3,  34.2,   1.5,  45.6,   3.0,  16.3,   0.0
NA,NA,a-curv-i4,2024-25,Old Colony Regional Vocational Technical-Old Colony Regional Vocational Technical,08550605,         242,         227,  93.8,  14.0,  52.9,   6.6,   2.1,   0.0,   0.0,  50.8,  45.9
NA,NA,a-curv-i4,2024-25,Old Rochester-Old Rochester Regional High,07400505,         265,         201,  75.8,  21.5,  65.7,  26.0,  12.8,  21.5,   2.3,   7.5,   0.0
NA,NA,a-curv-i4,2024-25,Oxford-Oxford High,02260505,         138,          79,  57.2,  20.3,  30.4,   9.4,  11.6,  23.9,   0.0,   2.9,   0.0
NA,NA,a-curv-i4,2024-25,Palmer-Palmer High,02270505,          92,          52,  56.5,  20.7,  46.7,  27.2,   0.0,  20.7,   0.0,   1.1,   0.0
NA,NA,a-curv-i4,2024-25,Pathfinder Regional Vocational Technical-Pathfinder Vocational Technical,08600605,         248,         167,  67.3,   6.5,  16.9,   6.9,   4.8,  12.9,   0.0,  50.8,  21.8
NA,NA,a-curv-i4,2024-25,Peabody-Peabody Personalized Remote Education Program (Peabody P.R.E.P.),02290705,          29,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Peabody-Peabody Veterans Memorial High,02290510,         414,         232,  56.0,  22.9,  38.6,  20.3,   0.2,  30.4,   1.9,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Pembroke-Pembroke High School,02310505,         312,         262,  84.0,  15.1,  73.7,  35.6,   4.8,  43.6,   3.2,  12.5,   0.0
NA,NA,a-curv-i4,2024-25,Pentucket-Pentucket Regional Sr High,07450505,         252,         200,  79.4,  15.1,  65.9,  24.6,   3.2,  35.7,   0.8,   4.0,   0.0
NA,NA,a-curv-i4,2024-25,"Phoenix Academy Public Charter High School, Lawrence (District)-Phoenix Academy Public Charter High School, Lawrence",35180505,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,"Phoenix Academy Public Charter High School, Springfield (District)-Phoenix Academy Public Charter High School, Springfield",35080505,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2024-25,Pioneer Charter School of Science (District)-Pioneer Charter School of Science,04940205,          44,          41,  93.2,  31.8,  70.5,  52.3,   6.8,  36.4,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2024-25,Pioneer Charter School of Science II (District)-Pioneer Charter School of Science II,35060505,          21,          19,  90.5,  42.9,  47.6,  61.9,  38.1,  28.6,   0.0,  19.0,   0.0
