Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Enrolled,# Retained,% Retained,01,02,03,04,05,06,07,08,09,10,11,12
8.0,5,a-degr-i2,2022-23,Boston-Perry Elementary School,00350255,         123,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Orchard Gardens K-8 School,00350257,         610,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
6.6,5,a-degr-i2,2022-23,Boston-Ohrenberger School,00350258,         451,           3,   0.7,"","",   0.0,   3.8,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2022-23,Boston-Lyndon K-8 School,00350262,         466,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2022-23,Boston-Kennedy Patrick J Elementary School,00350264,         204,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
-2.0,1,a-degr-i2,2022-23,Boston-Henderson K-12 Inclusion School Lower,00350266,          60,           3,   5.0,   5.0,"","","","","","","","","","",""
7.4,5,a-degr-i2,2022-23,Boston-Dever Elementary School,00350268,         299,           1,   0.3,   0.0,   2.3,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Bates Elementary School,00350278,         219,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
3.4000000000000004,3.4,a-degr-i2,2022-23,Boston-Quincy Elementary School,00350286,         559,          13,   2.3,   2.6,   5.0,   1.8,   2.5,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Clap Elementary School,00350298,          83,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.8,5,a-degr-i2,2022-23,Boston-East Boston High School,00350530,"       1,260",           7,   0.6,"","","","","","",   1.7,   0.0,   0.5,   0.0,   0.7,   0.8
-2.0,1,a-degr-i2,2022-23,Boston-English High School,00350535,         642,          32,   5.0,"","","","","","",   0.0,   6.7,  15.2,   0.8,   1.6,   2.5
-2.4000000000000004,1,a-degr-i2,2022-23,Boston-Madison Park Technical Vocational High School,00350537,"       1,057",          55,   5.2,"","","","","","","","",   3.5,   3.4,   7.4,   7.2
4.8,4.8,a-degr-i2,2022-23,Boston-Fenway High School,00350540,         376,           6,   1.6,"","","","","","","","",   2.1,   1.0,   1.1,   2.2
-7.6,1,a-degr-i2,2022-23,Boston-Another Course To College,00350541,         230,          18,   7.8,"","","","","","","","",  10.2,  12.3,   5.2,   3.4
6.6,5,a-degr-i2,2022-23,Boston-New Mission High School,00350542,         614,           4,   0.7,"","","","","","",   0.0,   0.0,   0.0,   0.8,   0.0,   2.9
-78.6,1,a-degr-i2,2022-23,Boston-Greater Egleston High School,00350543,          90,          39,  43.3,"","","","","","","","","",  55.6,  20.8,  52.7
5.6,5,a-degr-i2,2022-23,Boston-Boston Latin Academy,00350545,"       1,723",          21,   1.2,"","","","","","",   1.1,   0.8,   1.9,   2.1,   0.7,   0.6
0.5999999999999996,1,a-degr-i2,2022-23,Boston-Boston Arts Academy,00350546,         493,          18,   3.7,"","","","","","","","",   2.8,   3.4,   5.7,   2.8
-48.2,1,a-degr-i2,2022-23,Boston-Boston Adult Tech Academy,00350548,         121,          34,  28.1,"","","","","","","","","","",  21.2,  30.7
5.4,5,a-degr-i2,2022-23,Boston-Margarita Muniz Academy,00350549,         314,           4,   1.3,"","","","","","","","",   3.5,   0.0,   0.0,   1.3
4.2,4.2,a-degr-i2,2022-23,Boston-Boston Community Leadership Academy,00350558,         573,          11,   1.9,"","","","","","",   4.5,   3.4,   0.9,   1.8,   0.9,   1.9
6.6,5,a-degr-i2,2022-23,Boston-Boston Latin School,00350560,"       2,422",          16,   0.7,"","","","","","",   2.1,   0.5,   1.0,   0.0,   0.3,   0.0
6.8,5,a-degr-i2,2022-23,Boston-Quincy Upper School,00350565,         524,           3,   0.6,"","","","","",   0.0,   0.0,   0.0,   1.4,   0.0,   0.0,   6.1
8.0,5,a-degr-i2,2022-23,Boston-Eliot K-8 Innovation School,00350096,         670,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
6.4,5,a-degr-i2,2022-23,Boston-Mendell Elementary School,00350100,         242,           2,   0.8,   2.4,   0.0,   2.3,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Roosevelt K-8 School,00350116,         287,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2022-23,Boston-Conley Elementary School,00350122,         118,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.8,5,a-degr-i2,2022-23,Boston-Grew Elementary School,00350135,         168,           1,   0.6,   2.8,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
7.2,5,a-degr-i2,2022-23,Boston-Holmes Elementary School,00350138,         224,           1,   0.4,   2.8,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-O'Donnell Elementary School,00350141,         225,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
7.2,5,a-degr-i2,2022-23,Boston-Condon K-8 School,00350146,         529,           2,   0.4,   3.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
7.2,5,a-degr-i2,2022-23,Boston-Hennigan K-8 School,00350153,         473,           2,   0.4,   0.0,   0.0,   0.0,   1.4,   0.0,   1.3,   0.0,   0.0,"","","",""
4.0,4.0,a-degr-i2,2022-23,Boston-Chittick Elementary School,00350154,         153,           3,   2.0,   0.0,   6.9,   3.7,   0.0,   0.0,   0.0,"","","","","",""
6.0,5,a-degr-i2,2022-23,Boston-Otis Elementary School,00350156,         315,           3,   1.0,   3.2,   0.0,   1.7,   0.0,   0.0,   0.0,"","","","","",""
6.0,5,a-degr-i2,2022-23,Boston-Kennedy John F Elementary School,00350166,         304,           3,   1.0,   3.6,   1.9,   0.0,   0.0,   0.0,   0.0,"","","","","",""
5.6,5,a-degr-i2,2022-23,Boston-UP Academy Holland,00350167,         493,           6,   1.2,   2.6,   3.2,   0.9,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Philbrick Elementary School,00350172,          83,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
4.6,4.6,a-degr-i2,2022-23,Boston-Winthrop Elementary School,00350180,         176,           3,   1.7,   5.6,   2.7,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Tynan Elementary School,00350181,         152,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.6,5,a-degr-i2,2022-23,Boston-Hurley K-8 School,00350182,         281,           2,   0.7,   2.1,   2.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
1.7999999999999998,1.8,a-degr-i2,2022-23,Boston-Lee K-8 School,00350183,         426,          13,   3.1,  10.7,   1.8,   0.0,   3.3,   0.0,   0.0,   7.0,   1.9,"","","",""
6.4,5,a-degr-i2,2022-23,Boston-Manning Elementary School,00350184,         128,           1,   0.8,   0.0,   4.3,   0.0,   0.0,   0.0,   0.0,"","","","","",""
5.0,5.0,a-degr-i2,2022-23,Boston-O'Bryant School of Math & Science,00350575,"       1,567",          23,   1.5,"","","","","","",   1.8,   3.5,   1.2,   1.0,   2.7,   0.0
-15.2,1,a-degr-i2,2022-23,Boston-Community Academy of Science and Health,00350581,         319,          37,  11.6,"","","","","","","","",  15.6,   2.3,  17.3,  10.5
1.2000000000000002,1.2,a-degr-i2,2022-23,Boston-Lyon High School,00350655,         116,           4,   3.4,"","","","","","","","",   9.4,   4.0,   0.0,   0.0
6.4,5,a-degr-i2,2022-23,Boston-Mario Umana Academy,00350656,         493,           4,   0.8,   3.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.6,"","","",""
5.0,5.0,a-degr-i2,2022-23,Boston-TechBoston Academy,00350657,         871,          13,   1.5,"","","","","",   0.0,   0.0,   2.3,   1.3,   2.0,   2.5,   0.7
-4.6,1,a-degr-i2,2022-23,Boston-Snowden International High School,00350690,         463,          29,   6.3,"","","","","","","","",   9.3,   6.8,   1.8,   6.6
7.4,5,a-degr-i2,2022-23,Boston-Hernandez K-8 School,00350691,         330,           1,   0.3,   0.0,   2.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2022-23,Boston-Horace Mann School for the Deaf Hard of Hearing,00350750,          55,           0,   0.0,"","","","","","","",   0.0,"",   0.0,"",""
-66.2,1,a-degr-i2,2022-23,Boston-Boston Collaborative High School,00350755,         178,          66,  37.1,"","","","","","","","","",  25.0,  31.1,  41.5
8.0,5,a-degr-i2,2022-23,Boston-Adams Elementary School,00350302,         190,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Mason Elementary School,00350304,         140,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
5.8,5,a-degr-i2,2022-23,Boston-Greenwood Sarah K-8 School,00350308,         277,           3,   1.1,   6.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
6.2,5,a-degr-i2,2022-23,Boston-Gardner Pilot Academy,00350326,         322,           3,   0.9,   0.0,   2.5,   0.0,   2.4,   0.0,   0.0,   2.6,   0.0,"","","",""
6.4,5,a-degr-i2,2022-23,Boston-Kenny Elementary School,00350328,         253,           2,   0.8,   0.0,   2.4,   2.2,   0.0,   0.0,   0.0,"","","","","",""
4.0,4.0,a-degr-i2,2022-23,Boston-Warren-Prescott K-8 School,00350346,         391,           8,   2.0,   6.7,   0.0,   4.0,   0.0,   1.9,   0.0,   0.0,   2.6,"","","",""
6.4,5,a-degr-i2,2022-23,Boston-Channing Elementary School,00350360,         119,           1,   0.8,   0.0,   0.0,   0.0,   0.0,   6.3,   0.0,"","","","","",""
-26.0,1,a-degr-i2,2022-23,Boston-McKinley Schools,00350363,         147,          25,  17.0,"","","","",   0.0,   0.0,   0.0,   0.0,  28.6,  25.0,  32.0,  18.2
8.0,5,a-degr-i2,2022-23,Boston-Russell Elementary School,00350366,         244,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Trotter Elementary School,00350370,         224,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Winship Elementary School,00350374,         244,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.6,5,a-degr-i2,2022-23,Boston-Edison K-8 School,00350375,         541,           4,   0.7,   5.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,"","","",""
6.8,5,a-degr-i2,2022-23,Boston-King Elementary School,00350376,         318,           2,   0.6,   0.0,   1.5,   1.9,   0.0,   0.0,   0.0,"","","","","",""
6.8,5,a-degr-i2,2022-23,Boston-Higginson-Lewis K-8 School,00350377,         177,           1,   0.6,"","",   0.0,   0.0,   0.0,   0.0,   4.0,   0.0,"","","",""
7.6,5,a-degr-i2,2022-23,Boston-Mildred Avenue K-8 School,00350378,         539,           1,   0.2,   2.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
7.4,5,a-degr-i2,2022-23,Boston-Young Achievers K-8 School,00350380,         400,           1,   0.3,   0.0,   2.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
4.2,4.2,a-degr-i2,2022-23,Boston-Frederick Pilot Middle School,00350383,         323,           6,   1.9,"","","","","",   0.0,   0.0,   4.3,"","","",""
8.0,5,a-degr-i2,2022-23,Boston-Blackstone Elementary School,00350390,         404,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.4,5,a-degr-i2,2022-23,Boston-Henderson K-12 Inclusion School Upper,00350426,         653,           5,   0.8,"",   0.0,   1.9,   1.6,   0.0,   0.0,   0.0,   0.0,   0.0,   1.7,   3.2,   0.0
1.7999999999999998,1.8,a-degr-i2,2022-23,Boston-West Zone Early Learning Center,00350006,          32,           1,   3.1,   3.1,"","","","","","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Ellison-Parks Early Education School,00350008,          99,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-East Boston Early Education Center,00350009,          44,           0,   0.0,   0.0,"","","","","","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Haynes Early Education Center,00350010,          74,           0,   0.0,   0.0,"","","","","","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Boston Teachers Union K-8 Pilot,00350012,         247,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2022-23,Boston-Shaw Elementary School,00350014,          99,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Higginson Inclusion K0-2 School,00350015,          61,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Mattahunt Elementary School,00350016,         318,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Curley K-8 School,00350020,         745,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
6.8,5,a-degr-i2,2022-23,Boston-Beethoven Elementary School,00350021,         156,           1,   0.6,   0.0,   1.2,"","","","","","","","","",""
-14.2,1,a-degr-i2,2022-23,Boston-Carter School,00350036,          18,           2,  11.1,"","","","","","","","","","","",  33.3
7.0,5,a-degr-i2,2022-23,Boston-Sumner Elementary School,00350052,         400,           2,   0.5,   2.6,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Taylor Elementary School,00350054,         286,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
7.0,5,a-degr-i2,2022-23,Boston-Guild Elementary School,00350062,         191,           1,   0.5,   3.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Boston-Alighieri Dante Montessori School,00350066,          68,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
7.2,5,a-degr-i2,2022-23,Boston-Ellis Elementary School,00350072,         238,           1,   0.4,   2.2,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
2.0,2.0,a-degr-i2,2022-23,Boston-Dearborn 6-12 STEM Academy,00350074,         541,          16,   3.0,"","","","","",   0.0,   1.1,   4.7,   3.4,   5.6,   3.6,   0.0
5.4,5,a-degr-i2,2022-23,Boston-Haley Pilot School,00350077,         312,           4,   1.3,   7.3,   0.0,   2.1,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2022-23,Boston-McKay K-8 School,00350080,         611,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
7.0,5,a-degr-i2,2022-23,Boston-Everett Elementary School,00350088,         219,           1,   0.5,   0.0,   0.0,   2.4,   0.0,   0.0,   0.0,"","","","","",""
-2.0,1,a-degr-i2,2022-23,Boston-Brighton High School,00350505,         520,          26,   5.0,"","","","","","",   0.0,   5.3,   7.2,   4.6,   3.3,   6.0
-6.800000000000001,1,a-degr-i2,2022-23,Boston-Boston International High School & Newcomers Academy,00350507,         471,          35,   7.4,"","","","","","","","",  14.7,   4.5,   2.0,   3.9
-15.600000000000001,1,a-degr-i2,2022-23,Boston-Charlestown High School,00350515,         736,          87,  11.8,"","","","","","",   0.0,   0.0,   9.4,   9.8,  17.1,  15.3
-3.0,1,a-degr-i2,2022-23,Boston-Community Academy,00350518,          55,           3,   5.5,"","","","","","","","","",   0.0,   6.3,   0.0
-19.2,1,a-degr-i2,2022-23,Boston-Excel High School,00350522,         434,          59,  13.6,"","","","","","","","",  11.4,  16.5,   7.4,  20.0
3.2,3.2,a-degr-i2,2022-23,Boston-Burke High School,00350525,         411,          10,   2.4,"","","","","","",   0.0,   0.0,   8.8,   1.2,   1.2,   1.0
2.5999999999999996,2.6,a-degr-i2,2022-23,Boston Collegiate Charter (District)-Boston Collegiate Charter School,04490305,         698,          19,   2.7,"","","","",   0.0,   0.0,   1.2,   1.1,   6.7,   4.5,   2.9,   6.3
-96.6,1,a-degr-i2,2022-23,Boston Day and Evening Academy Charter (District)-Boston Day and Evening Academy Charter School,04240505,         321,         168,  52.3,"","","","","","","","",  70.3,  36.4,"",  50.5
5.8,5,a-degr-i2,2022-23,Boston Green Academy Horace Mann Charter School (District)-Boston Green Academy Horace Mann Charter School,04110305,         463,           5,   1.1,"","","","","",   0.0,   0.0,   1.6,   3.6,   0.0,   0.0,   1.5
2.0,2.0,a-degr-i2,2022-23,Boston Preparatory Charter Public (District)-Boston Preparatory Charter Public School,04160305,         695,          21,   3.0,"","","","","",   0.0,   1.0,   2.0,   4.8,   2.9,   3.0,   7.6
8.0,5,a-degr-i2,2022-23,Boston Renaissance Charter Public (District)-Boston Renaissance Charter Public School,04810550,         690,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2022-23,Bourne-Bournedale Elementary School,00360005,         226,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
4.4,4.4,a-degr-i2,2022-23,Bourne-Bourne High School,00360505,         341,           6,   1.8,"","","","","","","","",   4.9,   1.3,   1.1,   0.0
8.0,5,a-degr-i2,2022-23,Bourne-Bourne Intermediate School,00360030,         370,           0,   0.0,"","",   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2022-23,Bourne-Bourne Middle School,00360325,         431,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
6.2,5,a-degr-i2,2022-23,Boxford-Harry Lee Cole,00380005,         213,           2,   0.9,   1.0,   0.9,"","","","","","","","","",""
8.0,5,a-degr-i2,2022-23,Boxford-Spofford Pond,00380013,         384,           0,   0.0,"","",   0.0,   0.0,   0.0,   0.0,"","","","","",""
6.6,5,a-degr-i2,2022-23,Braintree-Archie T Morrison,00400033,         278,           2,   0.7,   2.8,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2022-23,Braintree-South Middle School,00400310,         514,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
4.6,4.6,a-degr-i2,2022-23,Braintree-Hollis,00400005,         292,           5,   1.7,   1.7,   4.8,   0.0,   0.0,"","","","","","","",""
7.2,5,a-degr-i2,2022-23,Braintree-Braintree High,00400505,"       1,612",           6,   0.4,"","","","","","","","",   0.0,   0.2,   1.1,   0.2
6.4,5,a-degr-i2,2022-23,Braintree-Liberty,00400025,         371,           3,   0.8,   3.5,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2022-23,Braintree-East Middle School,00400305,         971,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2022-23,Braintree-Highlands,00400015,         388,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.6,5,a-degr-i2,2022-23,Braintree-Mary E Flaherty School,00400020,         268,           2,   0.7,   1.2,   0.0,   0.0,   1.6,"","","","","","","",""
8.0,5,a-degr-i2,2022-23,Braintree-Donald Ross,00400050,         170,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2022-23,Brewster-Eddy Elementary,00410010,         201,           0,   0.0,"","",   0.0,   0.0,   0.0,"","","","","","",""
5.0,5.0,a-degr-i2,2022-23,Brewster-Stony Brook Elementary,00410005,         131,           2,   1.5,   1.5,   1.5,"","","","","","","","","",""
