Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade Nine Students,# Passing All Courses,% Passing All Courses
NA,NA,a-ovpe-i1,2020-21,Salem-Salem Prep High School,02580515,           1,"",""
3.431578947368421,3.43,a-ovpe-i1,2020-21,Sandwich-Sandwich High,02610505,         151,         123,  81.5
3.376842105263158,3.38,a-ovpe-i1,2020-21,Saugus-Saugus High,02620505,         172,         138,  80.2
3.995789473684211,4.0,a-ovpe-i1,2020-21,Scituate-Scituate High School,02640505,         214,         203,  94.9
3.957894736842105,3.96,a-ovpe-i1,2020-21,Seekonk-Seekonk High,02650505,         133,         125,  94.0
3.785263157894737,3.79,a-ovpe-i1,2020-21,Sharon-Sharon High,02660505,         277,         249,  89.9
4.008421052631579,4.01,a-ovpe-i1,2020-21,Shawsheen Valley Regional Vocational Technical-Shawsheen Valley Vocational Technical High School,08710605,         353,         336,  95.2
3.8105263157894735,3.81,a-ovpe-i1,2020-21,Shrewsbury-Shrewsbury Sr High,02710505,         463,         419,  90.5
3.6884210526315786,3.69,a-ovpe-i1,2020-21,Silver Lake-Silver Lake Regional High,07600505,         259,         227,  87.6
3.6252631578947367,3.63,a-ovpe-i1,2020-21,Sizer School: A North Central Charter Essential (District)-Sizer School: A North Central Charter Essential School,04740505,          72,          62,  86.1
3.014736842105263,3.01,a-ovpe-i1,2020-21,Somerset Berkley Regional School District-Somerset Berkley Regional High School,07630505,         261,         187,  71.6
NA,NA,a-ovpe-i1,2020-21,Somerville-Full Circle High School,02740510,          11,           0,    .0
3.1073684210526316,3.11,a-ovpe-i1,2020-21,Somerville-Somerville High,02740505,         336,         248,  73.8
3.263157894736842,3.26,a-ovpe-i1,2020-21,South Hadley-South Hadley High,02780505,         142,         110,  77.5
3.2884210526315787,3.29,a-ovpe-i1,2020-21,South Middlesex Regional Vocational Technical-Joseph P Keefe Technical High School,08290605,         228,         178,  78.1
3.5663157894736845,3.57,a-ovpe-i1,2020-21,South Shore Charter Public (District)-South Shore Charter Public School,04880550,          85,          72,  84.7
3.953684210526316,3.95,a-ovpe-i1,2020-21,South Shore Regional Vocational Technical-So Shore Vocational Technical High,08730605,         164,         154,  93.9
0.3242105263157895,1,a-ovpe-i1,2020-21,Southbridge-Southbridge Academy,02770525,          13,           1,   7.7
1.8147368421052632,1.81,a-ovpe-i1,2020-21,Southbridge-Southbridge High School,02770515,         160,          69,  43.1
3.76421052631579,3.76,a-ovpe-i1,2020-21,Southeastern Regional Vocational Technical-Southeastern Regional Vocational Technical,08720605,         416,         372,  89.4
3.5915789473684208,3.59,a-ovpe-i1,2020-21,Southern Berkshire-Mt Everett Regional,07650505,          34,          29,  85.3
2.7873684210526317,2.79,a-ovpe-i1,2020-21,Southern Worcester County Regional Vocational Technical-Bay Path Regional Vocational Technical High School,08760605,         314,         208,  66.2
3.3684210526315788,3.37,a-ovpe-i1,2020-21,Southwick-Tolland-Granville Regional School District-Southwick Regional School,07660505,         105,          84,  80.0
2.3705263157894736,2.37,a-ovpe-i1,2020-21,Spencer-E Brookfield-David Prouty High,07670505,          96,          54,  56.3
2.265263157894737,2.27,a-ovpe-i1,2020-21,Springfield-Conservatory of the Arts,02810475,          52,          28,  53.8
NA,NA,a-ovpe-i1,2020-21,Springfield-Gateway to College at Springfield Technical Community College,02810580,           1,"",""
1.0905263157894736,1.09,a-ovpe-i1,2020-21,Springfield-High School Of Commerce,02810510,         397,         103,  25.9
1.8778947368421053,1.88,a-ovpe-i1,2020-21,Springfield-John J Duggan Middle,02810320,          74,          33,  44.6
NA,NA,a-ovpe-i1,2020-21,Springfield-Liberty Preparatory Academy,02810560,           2,"",""
3.0526315789473686,3.05,a-ovpe-i1,2020-21,Springfield-Roger L. Putnam Vocational Technical Academy,02810620,         357,         259,  72.5
1.023157894736842,1.02,a-ovpe-i1,2020-21,Springfield-Springfield Central High,02810500,         649,         158,  24.3
0.5431578947368422,1,a-ovpe-i1,2020-21,Springfield-Springfield High School of Science and Technology,02810530,         311,          40,  12.9
0.6021052631578948,1,a-ovpe-i1,2020-21,Springfield-Springfield International Academy at Sci-Tech,02810700,          14,           2,  14.3
1.1073684210526316,1.11,a-ovpe-i1,2020-21,Springfield-Springfield Public Day High School,02810550,          19,           5,  26.3
0.10526315789473684,1,a-ovpe-i1,2020-21,Springfield-The Springfield Renaissance School an Expeditionary Learning School,02810205,          80,           2,   2.5
3.654736842105263,3.65,a-ovpe-i1,2020-21,Stoneham-Stoneham High,02840505,         151,         131,  86.8
2.5389473684210526,2.54,a-ovpe-i1,2020-21,Stoughton-Stoughton High,02850505,         292,         176,  60.3
3.957894736842105,3.96,a-ovpe-i1,2020-21,Sturgis Charter Public (District)-Sturgis Charter Public School,04890505,         215,         202,  94.0
4.2105263157894735,4.21,a-ovpe-i1,2020-21,Sutton-Sutton High School,02900510,          88,          88, 100.0
3.8947368421052633,3.89,a-ovpe-i1,2020-21,Swampscott-Swampscott High,02910505,         161,         149,  92.5
3.1747368421052635,3.17,a-ovpe-i1,2020-21,Swansea-Joseph Case High,02920505,         167,         126,  75.4
2.0757894736842104,2.08,a-ovpe-i1,2020-21,TEC Connections Academy Commonwealth Virtual School District-TEC Connections Academy Commonwealth Virtual School,39020900,         408,         201,  49.3
3.385263157894737,3.39,a-ovpe-i1,2020-21,Tantasqua-Tantasqua Regional Sr High,07700505,         168,         135,  80.4
2.9642105263157896,2.96,a-ovpe-i1,2020-21,Tantasqua-Tantasqua Regional Vocational,07700605,         135,          95,  70.4
2.488421052631579,2.49,a-ovpe-i1,2020-21,Taunton-Taunton High,02930505,         585,         346,  59.1
3.886315789473684,3.89,a-ovpe-i1,2020-21,Tewksbury-Tewksbury Memorial High,02950505,         194,         179,  92.3
3.322105263157895,3.32,a-ovpe-i1,2020-21,Tri-County Regional Vocational Technical-Tri-County Regional Vocational Technical,08780605,         261,         206,  78.9
3.136842105263158,3.14,a-ovpe-i1,2020-21,Triton-Triton Regional High School,07730505,         161,         120,  74.5
3.7726315789473683,3.77,a-ovpe-i1,2020-21,Tyngsborough-Tyngsborough High School,03010505,          96,          86,  89.6
4.042105263157895,4.04,a-ovpe-i1,2020-21,Upper Cape Cod Regional Vocational Technical-Upper Cape Cod Vocational Technical,08790605,         202,         194,  96.0
3.313684210526316,3.31,a-ovpe-i1,2020-21,Uxbridge-Uxbridge High,03040505,         127,         100,  78.7
3.8105263157894735,3.81,a-ovpe-i1,2020-21,Wachusett-Wachusett Regional High,07750505,         493,         446,  90.5
3.7978947368421054,3.8,a-ovpe-i1,2020-21,Wakefield-Wakefield Memorial High,03050505,         193,         174,  90.2
3.663157894736842,3.66,a-ovpe-i1,2020-21,Walpole-Walpole High,03070505,         261,         227,  87.0
3.086315789473684,3.09,a-ovpe-i1,2020-21,Waltham-Waltham Sr High,03080505,         430,         315,  73.3
1.9494736842105262,1.95,a-ovpe-i1,2020-21,Ware-Ware Junior/Senior High School,03090505,         108,          50,  46.3
1.4021052631578945,1.4,a-ovpe-i1,2020-21,Wareham-Wareham Cooperative Alternative School,03100315,           6,           2,  33.3
1.7978947368421054,1.8,a-ovpe-i1,2020-21,Wareham-Wareham Senior High,03100505,         124,          53,  42.7
2.913684210526316,2.91,a-ovpe-i1,2020-21,Watertown-Watertown High,03140505,         182,         126,  69.2
4.151578947368421,4.15,a-ovpe-i1,2020-21,Wayland-Wayland High School,03150505,         213,         210,  98.6
1.4526315789473685,1.45,a-ovpe-i1,2020-21,Webster-Bartlett High School,03160505,          87,          30,  34.5
4.096842105263158,4.1,a-ovpe-i1,2020-21,Wellesley-Wellesley Sr High,03170505,         366,         356,  97.3
3.6,3.6,a-ovpe-i1,2020-21,West Boylston-West Boylston Junior/Senior High,03220505,          62,          53,  85.5
3.6210526315789475,3.62,a-ovpe-i1,2020-21,West Bridgewater-West Bridgewater Junior/Senior,03230505,         100,          86,  86.0
2.6357894736842105,2.64,a-ovpe-i1,2020-21,West Springfield-West Springfield High,03320505,         313,         196,  62.6
3.903157894736842,3.9,a-ovpe-i1,2020-21,Westborough-Westborough High,03210505,         301,         279,  92.7
2.7115789473684213,2.71,a-ovpe-i1,2020-21,Westfield-Westfield High,03250505,         264,         170,  64.4
3.2336842105263157,3.23,a-ovpe-i1,2020-21,Westfield-Westfield Technical Academy,03250605,         142,         109,  76.8
4.168421052631579,4.17,a-ovpe-i1,2020-21,Westford-Westford Academy,03260505,         385,         381,  99.0
3.995789473684211,4.0,a-ovpe-i1,2020-21,Weston-Weston High,03300505,         158,         150,  94.9
3.0442105263157893,3.04,a-ovpe-i1,2020-21,Westport-Westport Junior/Senior High School,03310515,          94,          68,  72.3
4.054736842105263,4.05,a-ovpe-i1,2020-21,Westwood-Westwood High,03350505,         240,         231,  96.3
2.8673684210526313,2.87,a-ovpe-i1,2020-21,Weymouth-Weymouth High School,03360505,         489,         333,  68.1
3.111578947368421,3.11,a-ovpe-i1,2020-21,Whitman-Hanson-Whitman Hanson Regional,07800505,         241,         178,  73.9
4.07578947368421,4.08,a-ovpe-i1,2020-21,Whittier Regional Vocational Technical-Whittier Regional Vocational,08850605,         339,         328,  96.8
3.9115789473684215,3.91,a-ovpe-i1,2020-21,Wilmington-Wilmington High,03420505,         169,         157,  92.9
NA,NA,a-ovpe-i1,2020-21,Winchendon-Murdock Academy for Success,03430405,           1,"",""
2.749473684210526,2.75,a-ovpe-i1,2020-21,Winchendon-Murdock High School,03430515,          72,          47,  65.3
4.113684210526316,4.11,a-ovpe-i1,2020-21,Winchester-Winchester High School,03440505,         346,         338,  97.7
3.423157894736842,3.42,a-ovpe-i1,2020-21,Winthrop-Winthrop High School,03460505,         144,         117,  81.3
3.44,3.44,a-ovpe-i1,2020-21,Woburn-Woburn High,03470505,         290,         237,  81.7
2.682105263157895,2.68,a-ovpe-i1,2020-21,Worcester-Burncoat Senior High,03480503,         325,         207,  63.7
2.223157894736842,2.22,a-ovpe-i1,2020-21,Worcester-Claremont Academy,03480350,          89,          47,  52.8
3.254736842105263,3.25,a-ovpe-i1,2020-21,Worcester-Doherty Memorial High,03480512,         330,         255,  77.3
3.2884210526315787,3.29,a-ovpe-i1,2020-21,Worcester-North High,03480515,         343,         268,  78.1
3.3305263157894736,3.33,a-ovpe-i1,2020-21,Worcester-South High Community,03480520,         440,         348,  79.1
3.995789473684211,4.0,a-ovpe-i1,2020-21,Worcester-University Pk Campus School,03480285,          39,          37,  94.9
3.6757894736842105,3.68,a-ovpe-i1,2020-21,Worcester-Worcester Technical High,03480605,         361,         315,  87.3
4.042105263157895,4.04,a-ovpe-i1,2019-20,Abby Kelley Foster Charter Public (District)-Abby Kelley Foster Charter Public School,04450105,         101,          97,  96.0
3.6252631578947367,3.63,a-ovpe-i1,2019-20,Abington-Abington High,00010505,         165,         142,  86.1
1.9831578947368422,1.98,a-ovpe-i1,2019-20,Academy Of the Pacific Rim Charter Public (District)-Academy Of the Pacific Rim Charter Public School,04120530,          70,          33,  47.1
4.176842105263158,4.18,a-ovpe-i1,2019-20,Acton-Boxborough-Acton-Boxborough Regional High,06000505,         471,         467,  99.2
4.050526315789474,4.05,a-ovpe-i1,2019-20,Advanced Math and Science Academy Charter (District)-Advanced Math and Science Academy Charter School,04300305,         158,         152,  96.2
3.5915789473684208,3.59,a-ovpe-i1,2019-20,Agawam-Agawam High,00050505,         299,         255,  85.3
3.9368421052631577,3.94,a-ovpe-i1,2019-20,Amesbury-Amesbury High,00070505,         123,         115,  93.5
1.4021052631578945,1.4,a-ovpe-i1,2019-20,Amesbury-Amesbury Innovation High School,00070515,           6,           2,  33.3
3.4357894736842103,3.44,a-ovpe-i1,2019-20,Amherst-Pelham-Amherst Regional High,06050505,         207,         169,  81.6
4.0884210526315785,4.09,a-ovpe-i1,2019-20,Andover-Andover High,00090505,         452,         439,  97.1
3.486315789473684,3.49,a-ovpe-i1,2019-20,Argosy Collegiate Charter School (District)-Argosy Collegiate Charter School,35090305,          87,          72,  82.8
3.983157894736842,3.98,a-ovpe-i1,2019-20,Arlington-Arlington High,00100505,         369,         349,  94.6
3.6884210526315786,3.69,a-ovpe-i1,2019-20,Ashburnham-Westminster-Oakmont Regional High School,06100505,         178,         156,  87.6
4.025263157894736,4.03,a-ovpe-i1,2019-20,Ashland-Ashland High,00140505,         181,         173,  95.6
4.029473684210527,4.03,a-ovpe-i1,2019-20,Assabet Valley Regional Vocational Technical-Assabet Valley Vocational High School,08010605,         302,         289,  95.7
3.831578947368421,3.83,a-ovpe-i1,2019-20,Athol-Royalston-Athol High,06150505,          78,          71,  91.0
3.4947368421052634,3.49,a-ovpe-i1,2019-20,Atlantis Charter (District)-Atlantis Charter School,04910550,          88,          73,  83.0
NA,NA,a-ovpe-i1,2019-20,Attleboro-Attleboro Community Academy,00160515,           2,"",""
3.76,3.76,a-ovpe-i1,2019-20,Attleboro-Attleboro High,00160505,         467,         417,  89.3
3.511578947368421,3.51,a-ovpe-i1,2019-20,Auburn-Auburn Senior High,00170505,         199,         166,  83.4
3.246315789473684,3.25,a-ovpe-i1,2019-20,Avon-Avon Middle High School,00180510,          48,          37,  77.1
3.6757894736842105,3.68,a-ovpe-i1,2019-20,Ayer Shirley School District-Ayer Shirley Regional High School,06160505,         102,          89,  87.3
3.334736842105263,3.33,a-ovpe-i1,2019-20,Barnstable-Barnstable High,00200505,         331,         262,  79.2
4.147368421052631,4.15,a-ovpe-i1,2019-20,Baystate Academy Charter Public School (District)-Baystate Academy Charter Public School,35020405,          66,          65,  98.5
4.1557894736842105,4.16,a-ovpe-i1,2019-20,Bedford-Bedford High,00230505,         224,         221,  98.7
3.8147368421052628,3.81,a-ovpe-i1,2019-20,Belchertown-Belchertown High,00240505,         191,         173,  90.6
3.7178947368421054,3.72,a-ovpe-i1,2019-20,Bellingham-Bellingham High School,00250505,         128,         113,  88.3
NA,NA,a-ovpe-i1,2019-20,Bellingham-Keough Memorial Academy,00250510,           5,"",""
4.197894736842105,4.2,a-ovpe-i1,2019-20,Belmont-Belmont High,00260505,         321,         320,  99.7
3.4526315789473685,3.45,a-ovpe-i1,2019-20,Berkshire Arts and Technology Charter Public (District)-Berkshire Arts and Technology Charter Public School,04140305,          50,          41,  82.0
3.8989473684210525,3.9,a-ovpe-i1,2019-20,Berkshire Hills-Monument Mt Regional High,06180505,         122,         113,  92.6
3.709473684210526,3.71,a-ovpe-i1,2019-20,Berlin-Boylston-Tahanto Regional High,06200505,          67,          59,  88.1
3.848421052631579,3.85,a-ovpe-i1,2019-20,Beverly-Beverly High,00300505,         348,         318,  91.4
3.848421052631579,3.85,a-ovpe-i1,2019-20,Billerica-Billerica Memorial High School,00310505,         292,         267,  91.4
3.9326315789473685,3.93,a-ovpe-i1,2019-20,Blackstone Valley Regional Vocational Technical-Blackstone Valley,08050605,         316,         295,  93.4
3.6715789473684213,3.67,a-ovpe-i1,2019-20,Blackstone-Millville-Blackstone Millville RHS,06220505,         109,          95,  87.2
4.1557894736842105,4.16,a-ovpe-i1,2019-20,Blue Hills Regional Vocational Technical-Blue Hills Regional Vocational Technical,08060605,         236,         233,  98.7
2.913684210526316,2.91,a-ovpe-i1,2019-20,Boston Collegiate Charter (District)-Boston Collegiate Charter School,04490305,          91,          63,  69.2
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Boston Day and Evening Academy Charter (District)-Boston Day and Evening Academy Charter School,04240505,         136,         136, 100.0
3.2252631578947364,3.23,a-ovpe-i1,2019-20,Boston Green Academy Horace Mann Charter School (District)-Boston Green Academy Horace Mann Charter School,04110305,          77,          59,  76.6
3.3305263157894736,3.33,a-ovpe-i1,2019-20,Boston Preparatory Charter Public (District)-Boston Preparatory Charter Public School,04160305,          86,          68,  79.1
3.221052631578947,3.22,a-ovpe-i1,2019-20,Boston-Another Course To College,00350541,          68,          52,  76.5
3.6884210526315786,3.69,a-ovpe-i1,2019-20,Boston-Boston Arts Academy,00350546,         129,         113,  87.6
NA,NA,a-ovpe-i1,2019-20,Boston-Boston Collaborative High School,00350755,           5,"",""
