Raw likert calculation,Likert Score,Admin Data Item,Academic Year,Teachers of color (%),School Name,DESE ID,African American (%),Asian (%),Hispanic (%),White (%),Native American (%),Native Hawaiian Pacific Islander (%),Multi-Race Non-Hispanic (%),Females (%),Males (%),FTE Count
4.2,4.2,"",2022-23,4.2,Beverly - North Beverly Elementary,00300040,   0.0,   4.2,   0.0,  95.8,   0.0,   0.0,   0.0,  91.7,   8.3,         24.0
4.2,4.2,"",2022-23,4.2,Billerica - Billerica Memorial High School,00310505,   0.8,   2.6,   0.8,  95.8,   0.0,   0.0,   0.0,  68.6,  31.4,        122.6
0.0,1,"",2022-23,0.0,Billerica - Frederick J Dutile,00310007,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.2,   5.8,         17.4
0.0,1,"",2022-23,0.0,Billerica - Hajjar Elementary,00310026,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  90.0,  10.0,         23.1
0.0,1,"",2022-23,0.0,Billerica - John F Kennedy,00310012,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.6,   6.4,         18.7
0.0,1,"",2022-23,0.0,Billerica - Locke Middle,00310310,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  77.2,  22.8,         41.6
4.6,4.6,"",2022-23,4.6,Billerica - Marshall Middle School,00310305,   2.3,   0.0,   2.3,  95.5,   0.0,   0.0,   0.0,  73.5,  26.5,         44.0
0.0,1,"",2022-23,0.0,Billerica - Parker,00310015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.6,   8.4,         23.8
0.0,1,"",2022-23,0.0,Billerica - Thomas Ditson,00310005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  97.0,   3.0,         30.2
2.1,2.1,"",2022-23,2.1,Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,   0.0,   0.0,   2.1,  97.9,   0.0,   0.0,   0.0,  46.0,  54.0,         95.0
0.0,1,"",2022-23,0.0,Blackstone-Millville - A F Maloney,06220015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.9,   5.1,         11.8
8.5,5,"",2022-23,8.5,Blackstone-Millville - Blackstone Millville RHS,06220505,   0.0,   0.0,   8.5,  91.5,   0.0,   0.0,   0.0,  68.4,  31.6,         35.4
7.9,5,"",2022-23,7.9,Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,   0.0,   0.0,   7.9,  92.1,   0.0,   0.0,   0.0,  76.3,  23.7,         25.4
0.0,1,"",2022-23,0.0,Blackstone-Millville - John F Kennedy Elementary,06220008,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,          5.9
4.1,4.1,"",2022-23,4.1,Blackstone-Millville - Millville Elementary,06220010,   0.0,   4.1,   0.0,  95.9,   0.0,   0.0,   0.0,  96.7,   3.3,         24.2
8.3,5,"",2022-23,8.3,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,   1.7,   1.7,   3.4,  91.7,   0.0,   0.0,   1.5,  55.1,  44.9,         59.2
23.9,5,"",2022-23,23.9,Boston - Adams Elementary School,00350302,  12.0,   6.0,   5.9,  76.1,   0.0,   0.0,   0.0,  88.1,  11.9,          8.4
50.099999999999994,5,"",2022-23,50.099999999999994,Boston - Alighieri Dante Montessori School,00350066,  16.7,   0.0,  33.4,  50.0,   0.0,   0.0,   0.0,  86.4,  13.6,          3.0
61.800000000000004,5,"",2022-23,61.800000000000004,Boston - Another Course To College,00350541,  41.2,  12.4,   4.1,  38.1,   0.0,   0.0,   4.1,  54.6,  45.4,         24.3
52.3,5,"",2022-23,52.3,Boston - Baldwin Early Learning Pilot Academy,00350003,  33.3,  19.0,   0.0,  47.6,   0.0,   0.0,   0.0, 100.0,   0.0,          5.3
24.200000000000003,5,"",2022-23,24.200000000000003,Boston - Bates Elementary School,00350278,  12.0,   5.8,   6.4,  75.7,   0.0,   0.0,   0.0,  90.1,   9.9,          8.6
15.8,5,"",2022-23,15.8,Boston - Beethoven Elementary School,00350021,   5.3,   0.0,  10.5,  84.2,   0.0,   0.0,   0.0,  94.7,   5.3,          9.5
36.4,5,"",2022-23,36.4,Boston - Blackstone Elementary School,00350390,  11.6,   2.7,  20.8,  63.6,   0.0,   0.0,   1.3,  75.2,  24.8,         37.0
82.39999999999999,5,"",2022-23,82.39999999999999,Boston - Boston Adult Tech Academy,00350548,  58.0,  11.6,  11.6,  17.6,   0.0,   1.2,   0.0,  59.4,  40.6,          8.6
54.49999999999999,5,"",2022-23,54.49999999999999,Boston - Boston Arts Academy,00350546,  36.3,   5.8,  12.4,  45.6,   0.0,   0.0,   0.0,  51.8,  48.2,         36.3
31.3,5,"",2022-23,31.3,Boston - Boston Collaborative High School,00350755,   5.2,  10.4,  15.7,  68.7,   0.0,   0.0,   0.0,  58.7,  41.3,          9.7
45.900000000000006,5,"",2022-23,45.900000000000006,Boston - Boston Community Leadership Academy,00350558,  33.7,   4.0,   8.2,  54.1,   0.0,   0.0,   0.0,  62.5,  37.5,         50.2
46.5,5,"",2022-23,46.5,Boston - Boston International High School & Newcomers Academy,00350507,  18.9,   2.2,  25.4,  53.5,   0.0,   0.0,   0.0,  61.7,  38.3,         45.0
49.7,5,"",2022-23,49.7,Boston - Boston Latin Academy,00350545,  21.2,  19.8,   7.5,  50.4,   1.2,   0.0,   0.0,  56.7,  43.3,         86.9
29.9,5,"",2022-23,29.9,Boston - Boston Latin School,00350560,  14.2,   8.2,   6.6,  70.1,   0.0,   0.9,   0.0,  51.7,  48.3,        114.0
42.2,5,"",2022-23,42.2,Boston - Boston Teachers Union K-8 Pilot,00350012,  24.1,   0.0,  18.1,  57.8,   0.0,   0.0,   0.0,  90.4,   9.6,          8.3
10.3,5,"",2022-23,10.3,Boston - Bradley Elementary School,00350215,   0.0,   4.1,   6.2,  89.7,   0.0,   0.0,   0.0,  91.0,   9.0,         12.1
36.0,5,"",2022-23,36.0,Boston - Brighton High School,00350505,  13.9,   9.2,  11.1,  63.9,   1.8,   0.0,   0.0,  59.7,  40.3,         54.1
42.2,5,"",2022-23,42.2,Boston - Burke High School,00350525,  37.7,   1.5,   3.0,  57.8,   0.0,   0.0,   0.0,  69.4,  30.6,         33.3
0.0,1,"",2022-23,0.0,Boston - Carter School,00350036,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,          0.0
44.9,5,"",2022-23,44.9,Boston - Channing Elementary School,00350360,  33.3,   3.9,   7.7,  55.1,   0.0,   0.0,   0.0,  82.2,  17.8,         12.9
37.6,5,"",2022-23,37.6,Boston - Charlestown High School,00350515,  16.8,  14.0,   6.8,  62.4,   0.0,   0.0,   0.0,  65.2,  34.8,         57.0
38.60000000000001,5,"",2022-23,38.60000000000001,Boston - Chittick Elementary School,00350154,  21.6,   2.8,   8.5,  61.5,   5.7,   0.0,   0.0,  91.5,   8.5,         17.7
8.4,5,"",2022-23,8.4,Boston - Clap Elementary School,00350298,   8.4,   0.0,   0.0,  91.6,   0.0,   0.0,   0.0,  71.3,  28.7,          2.9
83.60000000000001,5,"",2022-23,83.60000000000001,Boston - Community Academy,00350518,  57.7,  10.4,  15.5,  16.5,   0.0,   0.0,   0.0,  74.2,  25.8,          9.7
58.7,5,"",2022-23,58.7,Boston - Community Academy of Science and Health,00350581,  41.6,   6.8,  10.3,  41.3,   0.0,   0.0,   0.0,  48.8,  51.2,         29.3
37.5,5,"",2022-23,37.5,Boston - Condon K-8 School,00350146,  26.2,   3.5,   6.6,  62.6,   1.2,   0.0,   0.0,  80.2,  19.8,         43.5
33.3,5,"",2022-23,33.3,Boston - Conley Elementary School,00350122,  26.3,   5.0,   2.0,  66.7,   0.0,   0.0,   0.0,  79.8,  20.2,          9.9
23.299999999999997,5,"",2022-23,23.299999999999997,Boston - Curley K-8 School,00350020,  11.0,   2.2,  10.1,  76.7,   0.0,   0.0,   0.0,  80.9,  19.1,         54.4
53.9,5,"",2022-23,53.9,Boston - Dearborn 6-12 STEM Academy,00350074,  44.4,   0.0,   9.5,  46.0,   0.0,   0.0,   0.0,  73.3,  26.7,         31.5
32.2,5,"",2022-23,32.2,Boston - Dever Elementary School,00350268,  13.9,   4.6,  13.7,  67.7,   0.0,   0.0,   0.0,  90.8,   9.2,         10.8
53.099999999999994,5,"",2022-23,53.099999999999994,Boston - East Boston Early Education Center,00350009,  21.9,  15.6,   7.8,  46.8,   0.0,   7.8,   0.0,  92.3,   7.7,          6.4
32.3,5,"",2022-23,32.3,Boston - East Boston High School,00350530,   7.4,   9.5,  15.4,  67.7,   0.0,   0.0,   0.0,  50.6,  49.4,         84.3
45.599999999999994,5,"",2022-23,45.599999999999994,Boston - Edison K-8 School,00350375,  21.5,  13.8,  10.3,  54.4,   0.0,   0.0,   0.0,  81.8,  18.2,         29.0
43.1,5,"",2022-23,43.1,Boston - Eliot K-8 Innovation School,00350096,  17.8,   6.8,  15.4,  56.8,   0.0,   0.0,   3.1,  79.4,  20.6,         29.2
81.19999999999999,5,"",2022-23,81.19999999999999,Boston - Ellis Elementary School,00350072,  52.3,   6.9,  18.5,  18.9,   3.5,   0.0,   0.0,  86.2,  13.8,         21.7
50.0,5,"",2022-23,50.0,Boston - Ellison-Parks Early Education School,00350008,  30.0,  10.0,  10.0,  50.0,   0.0,   0.0,   0.0,  80.0,  20.0,          5.0
43.4,5,"",2022-23,43.4,Boston - English High School,00350535,  15.8,   5.4,  20.4,  56.6,   0.0,   0.0,   1.8,  67.9,  31.3,         56.8
31.4,5,"",2022-23,31.4,Boston - Everett Elementary School,00350088,  11.8,  11.8,   3.9,  68.6,   0.0,   3.9,   0.0,  84.3,  15.7,         12.7
62.8,5,"",2022-23,62.8,Boston - Excel High School,00350522,  39.4,  15.9,   5.2,  37.2,   2.3,   0.0,   0.0,  62.7,  37.3,         38.4
56.9,5,"",2022-23,56.9,Boston - Fenway High School,00350540,  29.5,   3.5,  23.9,  43.1,   0.0,   0.0,   0.0,  62.7,  37.3,         28.5
61.900000000000006,5,"",2022-23,61.900000000000006,Boston - Frederick Pilot Middle School,00350383,  53.2,   0.0,   8.7,  38.1,   0.0,   0.0,   0.0,  54.1,  45.9,         23.1
68.4,5,"",2022-23,68.4,Boston - Gardner Pilot Academy,00350326,  37.8,   9.5,  21.1,  31.6,   0.0,   0.0,   0.0,  83.3,  16.7,          9.5
55.1,5,"",2022-23,55.1,Boston - Greater Egleston High School,00350543,  22.0,   0.0,  33.1,  44.9,   0.0,   0.0,   0.0,  66.3,  33.7,          4.5
67.60000000000001,5,"",2022-23,67.60000000000001,Boston - Greenwood Sarah K-8 School,00350308,   4.9,   0.0,  62.7,  32.5,   0.0,   0.0,   0.0,  75.8,  24.2,         14.4
31.5,5,"",2022-23,31.5,Boston - Grew Elementary School,00350135,  18.0,   9.0,   4.5,  68.4,   0.0,   0.0,   0.0,  68.4,  31.6,         11.1
25.1,5,"",2022-23,25.1,Boston - Guild Elementary School,00350062,  13.8,   0.0,  11.3,  74.8,   0.0,   0.0,   0.0,  79.8,  20.2,          7.9
70.8,5,"",2022-23,70.8,Boston - Hale Elementary School,00350243,  47.4,   0.0,  23.4,  29.2,   0.0,   0.0,   0.0,  87.6,  12.4,          6.8
33.7,5,"",2022-23,33.7,Boston - Haley Pilot School,00350077,  24.6,   0.0,   9.1,  66.3,   0.0,   0.0,   0.0,  72.6,  27.4,          5.5
30.2,5,"",2022-23,30.2,Boston - Harvard-Kent Elementary School,00350200,  11.4,  12.5,   6.3,  69.8,   0.0,   0.0,   0.0,  82.3,  17.7,         22.0
70.0,5,"",2022-23,70.0,Boston - Haynes Early Education Center,00350010,  56.7,   0.0,  13.3,  30.0,   0.0,   0.0,   0.0,  76.7,  23.3,         15.0
41.7,5,"",2022-23,41.7,Boston - Henderson K-12 Inclusion School Lower,00350266,  41.7,   0.0,   0.0,  58.3,   0.0,   0.0,   0.0,  33.3,  66.7,          3.0
39.300000000000004,5,"",2022-23,39.300000000000004,Boston - Henderson K-12 Inclusion School Upper,00350426,  30.3,   3.8,   5.2,  60.7,   0.0,   0.0,   0.0,  70.5,  29.5,         23.5
38.9,5,"",2022-23,38.9,Boston - Hennigan K-8 School,00350153,  16.9,   1.1,  20.9,  61.2,   0.0,   0.0,   0.0,  73.3,  26.7,         31.1
69.60000000000001,5,"",2022-23,69.60000000000001,Boston - Hernandez K-8 School,00350691,   5.4,   0.0,  64.2,  30.4,   0.0,   0.0,   0.0,  88.1,  11.9,         16.7
51.3,5,"",2022-23,51.3,Boston - Higginson Inclusion K0-2 School,00350015,  28.4,   1.6,  21.3,  48.7,   0.0,   0.0,   0.0,  83.7,  16.3,          6.2
40.5,5,"",2022-23,40.5,Boston - Higginson-Lewis K-8 School,00350377,  19.5,  10.5,  10.5,  59.5,   0.0,   0.0,   0.0,  65.7,  27.3,         14.3
42.1,5,"",2022-23,42.1,Boston - Holmes Elementary School,00350138,  30.3,  11.8,   0.0,  57.9,   0.0,   0.0,   0.0,  67.2,  32.8,         13.0
4.0,4.0,"",2022-23,4.0,Boston - Horace Mann School for the Deaf Hard of Hearing,00350750,   0.0,   0.0,   4.0,  96.0,   0.0,   0.0,   0.0,  74.4,  25.6,         22.7
70.4,5,"",2022-23,70.4,Boston - Hurley K-8 School,00350182,  23.0,   0.0,  47.4,  29.6,   0.0,   0.0,   0.0,  66.6,  33.4,         13.5
28.5,5,"",2022-23,28.5,Boston - Kennedy John F Elementary School,00350166,  19.0,   0.0,   9.5,  71.5,   0.0,   0.0,   0.0,  78.6,  21.4,         21.0
29.9,5,"",2022-23,29.9,Boston - Kennedy Patrick J Elementary School,00350264,   8.5,   4.5,  16.9,  70.1,   0.0,   0.0,   0.0,  88.9,  11.1,         11.2
55.0,5,"",2022-23,55.0,Boston - Kenny Elementary School,00350328,  27.7,  25.0,   0.0,  45.0,   0.0,   0.0,   2.3,  77.7,  22.3,         22.0
28.2,5,"",2022-23,28.2,Boston - Kilmer K-8 School,00350190,  17.0,   0.0,  11.2,  71.8,   0.0,   0.0,   0.0,  70.0,  30.0,         17.9
68.7,5,"",2022-23,68.7,Boston - King Elementary School,00350376,  49.5,   3.3,  15.9,  31.4,   0.0,   0.0,   0.0,  72.7,  27.3,         24.6
46.599999999999994,5,"",2022-23,46.599999999999994,Boston - Lee Academy,00350001,  45.8,   0.0,   0.8,  53.4,   0.0,   0.0,   0.0,  92.4,   7.6,         13.1
20.4,5,"",2022-23,20.4,Boston - Lee K-8 School,00350183,   6.7,   3.9,   9.8,  79.6,   0.0,   0.0,   0.0,  80.3,  19.7,         25.5
30.799999999999997,5,"",2022-23,30.799999999999997,Boston - Lyndon K-8 School,00350262,  14.2,   4.5,   8.1,  69.3,   4.0,   0.0,   0.0,  79.8,  20.2,         22.2
15.4,5,"",2022-23,15.4,Boston - Lyon High School,00350655,   9.5,   0.0,   0.0,  84.6,   0.0,   5.9,   0.0,  49.6,  50.4,          8.4
18.8,5,"",2022-23,18.8,Boston - Lyon K-8 School,00350004,  17.6,   1.2,   0.0,  81.3,   0.0,   0.0,   0.0,  70.2,  29.8,          8.5
46.89999999999999,5,"",2022-23,46.89999999999999,Boston - Madison Park Technical Vocational High School,00350537,  34.4,   2.5,   9.7,  53.0,   0.3,   0.0,   0.0,  43.0,  57.0,         78.6
2.8,2.8,"",2022-23,2.8,Boston - Manning Elementary School,00350184,   0.0,   0.0,   2.8,  97.2,   0.0,   0.0,   0.0,  90.1,   9.9,          7.1
55.5,5,"",2022-23,55.5,Boston - Margarita Muniz Academy,00350549,   4.3,   0.0,  51.2,  44.6,   0.0,   0.0,   0.0,  71.3,  28.7,         23.3
46.39999999999999,5,"",2022-23,46.39999999999999,Boston - Mario Umana Academy,00350656,   2.9,   2.9,  40.3,  53.7,   0.3,   0.0,   0.0,  86.3,  13.7,         34.9
39.599999999999994,5,"",2022-23,39.599999999999994,Boston - Mason Elementary School,00350304,  26.9,  12.7,   0.0,  60.4,   0.0,   0.0,   0.0,  80.0,  20.0,         10.2
57.8,5,"",2022-23,57.8,Boston - Mather Elementary School,00350227,  37.1,  20.7,   0.0,  42.2,   0.0,   0.0,   0.0,  80.4,  19.6,         25.5
40.1,5,"",2022-23,40.1,Boston - Mattahunt Elementary School,00350016,  30.4,   3.2,   6.5,  59.9,   0.0,   0.0,   0.0,  84.7,  15.3,         46.3
44.8,5,"",2022-23,44.8,Boston - McKay K-8 School,00350080,   1.5,   0.0,  39.5,  55.2,   0.0,   0.0,   3.8,  65.8,  34.2,         13.2
32.6,5,"",2022-23,32.6,Boston - McKinley Schools,00350363,  29.8,   0.0,   2.8,  67.4,   0.0,   0.0,   0.0,  39.0,  61.0,         36.2
58.900000000000006,5,"",2022-23,58.900000000000006,Boston - Mendell Elementary School,00350100,  22.5,   6.1,  30.3,  41.0,   0.0,   0.0,   0.0,  85.2,  14.8,         12.2
50.6,5,"",2022-23,50.6,Boston - Mildred Avenue K-8 School,00350378,  32.1,   3.9,  14.6,  49.4,   0.0,   0.0,   0.0,  74.3,  25.7,         36.2
54.2,5,"",2022-23,54.2,Boston - Mozart Elementary School,00350237,  37.0,   0.0,  17.2,  45.8,   0.0,   0.0,   0.0,  88.1,  11.9,          2.9
40.2,5,"",2022-23,40.2,Boston - Murphy K-8 School,00350240,  22.3,   7.0,  10.9,  59.8,   0.0,   0.0,   0.0,  77.1,  22.9,         46.5
47.6,5,"",2022-23,47.6,Boston - New Mission High School,00350542,  24.9,   6.1,  16.6,  52.3,   0.0,   0.0,   0.0,  57.2,  42.8,         42.3
56.39999999999999,5,"",2022-23,56.39999999999999,Boston - O'Bryant School of Math & Science,00350575,  30.9,   9.2,  16.3,  43.6,   0.0,   0.0,   0.0,  54.0,  46.0,         91.2
26.900000000000002,5,"",2022-23,26.900000000000002,Boston - O'Donnell Elementary School,00350141,  14.7,   4.9,   7.3,  73.1,   0.0,   0.0,   0.0,  90.3,   9.7,         10.2
32.6,5,"",2022-23,32.6,Boston - Ohrenberger School,00350258,  22.5,   2.2,   7.9,  67.4,   0.0,   0.0,   0.0,  71.2,  28.8,         22.2
25.400000000000002,5,"",2022-23,25.400000000000002,Boston - Orchard Gardens K-8 School,00350257,  16.1,   0.0,   8.7,  74.6,   0.0,   0.0,   0.6,  85.1,  14.9,         32.3
11.7,5,"",2022-23,11.7,Boston - Otis Elementary School,00350156,   7.9,   3.8,   0.0,  88.3,   0.0,   0.0,   0.0,  72.8,  27.2,         15.8
36.7,5,"",2022-23,36.7,Boston - Perkins Elementary School,00350231,  16.3,   0.0,  20.4,  63.3,   0.0,   0.0,   0.0,  81.9,  18.1,          6.3
17.2,5,"",2022-23,17.2,Boston - Perry Elementary School,00350255,  10.1,   0.0,   7.1,  82.8,   0.0,   0.0,   0.0,  95.0,   5.0,          9.9
49.3,5,"",2022-23,49.3,Boston - Philbrick Elementary School,00350172,  49.3,   0.0,   0.0,  50.7,   0.0,   0.0,   0.0,  84.0,  16.0,          3.7
59.0,5,"",2022-23,59.0,Boston - Quincy Elementary School,00350286,   5.3,  49.5,   4.2,  41.0,   0.0,   0.0,   0.0,  81.0,  19.0,         47.3
67.7,5,"",2022-23,67.7,Boston - Quincy Upper School,00350565,  22.6,  29.0,  16.1,  32.4,   0.0,   0.0,   0.0,  75.8,  24.2,         31.1
7.4,5,"",2022-23,7.4,Boston - Roosevelt K-8 School,00350116,   7.4,   0.0,   0.0,  92.6,   0.0,   0.0,   0.0,  73.3,  26.7,          6.7
27.6,5,"",2022-23,27.6,Boston - Russell Elementary School,00350366,  16.1,   0.0,  11.5,  72.4,   0.0,   0.0,   0.0,  88.5,  11.5,         21.7
42.9,5,"",2022-23,42.9,Boston - Shaw Elementary School,00350014,  38.1,   0.0,   4.8,  57.2,   0.0,   0.0,   0.0,  95.2,   4.8,         10.5
37.3,5,"",2022-23,37.3,Boston - Snowden International High School,00350690,  24.3,   8.7,   4.3,  62.7,   0.0,   0.0,   0.0,  61.2,  38.8,         30.9
44.7,5,"",2022-23,44.7,Boston - Sumner Elementary School,00350052,  31.6,   4.4,   8.7,  55.3,   0.0,   0.0,   0.0,  83.2,  16.8,         22.9
61.7,5,"",2022-23,61.7,Boston - Taylor Elementary School,00350054,  49.0,   8.6,   4.1,  38.4,   0.0,   0.0,   0.0,  96.6,   3.4,         24.3
45.199999999999996,5,"",2022-23,45.199999999999996,Boston - TechBoston Academy,00350657,  35.4,   4.3,   5.5,  54.8,   0.0,   0.0,   0.0,  60.0,  40.0,         69.3
53.1,5,"",2022-23,53.1,Boston - Tobin K-8 School,00350229,  21.3,   5.3,  26.5,  46.9,   0.0,   0.0,   0.0,  87.8,  12.2,         18.8
75.80000000000001,5,"",2022-23,75.80000000000001,Boston - Trotter Elementary School,00350370,  67.9,   0.0,   3.7,  24.2,   4.2,   0.0,   0.0,  85.4,  14.6,         24.0
33.5,5,"",2022-23,33.5,Boston - Tynan Elementary School,00350181,  19.5,   0.0,  14.0,  66.6,   0.0,   0.0,   0.0,  79.1,  20.9,         14.3
31.5,5,"",2022-23,31.5,Boston - UP Academy Holland,00350167,  21.0,   5.6,   4.9,  68.6,   0.0,   0.0,   0.0,  88.8,  11.2,         35.8
22.7,5,"",2022-23,22.7,Boston - Warren-Prescott K-8 School,00350346,   3.0,   0.0,  19.7,  77.3,   0.0,   0.0,   0.0,  90.9,   9.1,         16.5
36.7,5,"",2022-23,36.7,Boston - West Zone Early Learning Center,00350006,  27.5,   0.0,   9.2,  63.3,   0.0,   0.0,   0.0,  86.2,  13.8,         10.9
46.8,5,"",2022-23,46.8,Boston - Winship Elementary School,00350374,   9.2,  13.2,  24.4,  53.2,   0.0,   0.0,   0.0,  72.7,  27.3,         15.2
27.0,5,"",2022-23,27.0,Boston - Winthrop Elementary School,00350180,  22.9,   4.1,   0.0,  73.0,   0.0,   0.0,   0.0,  94.4,   5.6,          8.7
52.099999999999994,5,"",2022-23,52.099999999999994,Boston - Young Achievers K-8 School,00350380,  39.8,   0.0,  12.3,  47.9,   0.0,   0.0,   0.0,  76.6,  23.4,         34.2
52.2,5,"",2022-23,52.2,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,  25.3,   5.7,  14.5,  47.8,   0.0,   0.0,   6.7,  60.6,  38.1,         37.3
69.20000000000002,5,"",2022-23,69.20000000000002,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,  42.1,  19.3,   3.9,  30.9,   0.0,   0.0,   3.9,  50.7,  49.3,         25.9
48.400000000000006,5,"",2022-23,48.400000000000006,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,  25.0,   4.6,  18.8,  51.6,   0.0,   0.0,   0.0,  79.3,  20.7,         43.1
42.10000000000001,5,"",2022-23,42.10000000000001,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,  23.6,   6.3,  10.5,  58.0,   0.0,   0.0,   1.7,  56.0,  42.3,         59.7
18.1,5,"",2022-23,18.1,Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,   9.1,   4.5,   4.5,  81.9,   0.0,   0.0,   0.0,  81.9,  18.1,         44.1
0.0,1,"",2022-23,0.0,Bourne - Bourne High School,00360505,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  48.3,  51.7,         30.0
0.0,1,"",2022-23,0.0,Bourne - Bourne Intermediate School,00360030,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  87.1,  12.9,         23.3
5.6,5,"",2022-23,5.6,Bourne - Bourne Middle School,00360325,   0.0,   0.0,   0.0,  94.4,   0.0,   0.0,   5.6,  85.2,  14.8,         32.4
0.0,1,"",2022-23,0.0,Bourne - Bournedale Elementary School,00360005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.9,   5.1,         19.7
0.0,1,"",2022-23,0.0,Boxford - Harry Lee Cole,00380005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.1,   6.9,         21.6
8.2,5,"",2022-23,8.2,Boxford - Spofford Pond,00380013,   0.0,   0.0,   8.2,  91.8,   0.0,   0.0,   0.0,  98.0,   2.0,         24.5
0.0,1,"",2022-23,0.0,Braintree - Archie T Morrison,00400033,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  95.6,   4.4,         22.9
4.1,4.1,"",2022-23,4.1,Braintree - Braintree High,00400505,   1.0,   1.1,   1.0,  96.0,   0.0,   0.0,   1.0,  60.3,  39.7,        102.9
0.0,1,"",2022-23,0.0,Braintree - Donald Ross,00400050,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.0,   6.0,         13.4
1.5,1.5,"",2022-23,1.5,Braintree - East Middle School,00400305,   0.0,   0.0,   1.5,  98.5,   0.0,   0.0,   0.0,  74.2,  25.8,         67.5
0.0,1,"",2022-23,0.0,Braintree - Highlands,00400015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  89.3,  10.7,         23.4
0.0,1,"",2022-23,0.0,Braintree - Hollis,00400005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,         21.0
0.0,1,"",2022-23,0.0,Braintree - Liberty,00400025,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.4,   6.2,         20.9
0.0,1,"",2022-23,0.0,Braintree - Mary E Flaherty School,00400020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.5,   4.2,         21.5
0.0,1,"",2022-23,0.0,Braintree - Monatiquot Kindergarten Center,00400009,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.0,   4.0,         12.5
0.0,1,"",2022-23,0.0,Braintree - South Middle School,00400310,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  68.0,  32.0,         36.2
0.0,1,"",2022-23,0.0,Brewster - Eddy Elementary,00410010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.1,   6.9,         14.4
0.0,1,"",2022-23,0.0,Brewster - Stony Brook Elementary,00410005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.1,   5.9,         17.0
39.4,5,"",2022-23,39.4,Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,  35.0,   0.0,   0.0,  60.6,   0.0,   0.0,   4.4,  84.7,  15.3,         22.9
