Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %
6.2,5,a-reso-i1,2019-20,Leominster - Bennett,01530003,      14,   9.0,        126,  46.8,  53.2,  41.3,   0.0,52.4
5.0200000000000005,5,a-reso-i1,2019-20,Leominster - Center For Technical Education Innovation,01530605,     139,  14.9,        738,  34.7,  65.3,  41.6,   5.6,27.6
3.38,3.38,a-reso-i1,2019-20,Leominster - Fall Brook,01530007,     308,  23.1,        650,  46.6,  53.4,  41.4,  18.8,20.9
4.36,4.36,a-reso-i1,2019-20,Leominster - Frances Drake School,01530010,     294,  18.2,        550,  46.9,  53.1,  53.3,  24.6,30.6
3.7600000000000002,3.76,a-reso-i1,2019-20,Leominster - Johnny Appleseed,01530025,     350,  21.2,        689,  51.4,  48.6,  40.2,  16.6,17
5.2,5,a-reso-i1,2019-20,Leominster - Leominster Center for Excellence,01530515,      15,  14.0,         40,  47.5,  50.0,  55.0,   0.0,30
4.18,4.18,a-reso-i1,2019-20,Leominster - Leominster High School,01530505,     675,  19.1,"      1,722",  50.3,  49.6,  38.6,   7.0,18.8
6.4,5,a-reso-i1,2019-20,Leominster - Lincoln School,01530005,       5,   8.0,         40,  35.0,  65.0,  37.5,   0.0,60
3.4200000000000004,3.42,a-reso-i1,2019-20,Leominster - Northwest,01530030,     331,  22.9,        694,  51.9,  48.1,  45.2,  19.6,21.6
4.62,4.62,a-reso-i1,2019-20,Leominster - Priest Street,01530040,      49,  16.9,        119,  52.1,  47.9,  51.3,  23.5,24.4
5.18,5,a-reso-i1,2019-20,Leominster - Samoset School,01530045,     483,  14.1,        528,  49.8,  49.8,  43.9,   7.6,25
3.84,3.84,a-reso-i1,2019-20,Leominster - Sky View Middle School,01530320,     609,  20.8,        926,  49.6,  50.4,  44.6,   9.6,23.5
4.5200000000000005,4.52,a-reso-i1,2019-20,Leverett - Leverett Elementary,01540005,      60,  17.4,        141,  42.6,  57.5,  17.0,   0.0,11.4
3.9799999999999995,3.98,a-reso-i1,2019-20,Lexington - Bowman,01550008,     123,  20.1,        539,  50.8,  49.2,   4.8,  17.8,9.5
4.220000000000001,4.22,a-reso-i1,2019-20,Lexington - Bridge,01550006,     122,  18.9,        511,  50.5,  49.5,   8.4,   8.8,9.8
3.9200000000000004,3.92,a-reso-i1,2019-20,Lexington - Fiske,01550015,     111,  20.4,        490,  44.3,  55.7,   7.1,  15.1,17.1
4.1,4.1,a-reso-i1,2019-20,Lexington - Harrington,01550030,     110,  19.5,        477,  49.5,  50.5,   6.7,  12.2,12.2
4.18,4.18,a-reso-i1,2019-20,Lexington - Jonas Clarke Middle,01550305,     549,  19.1,        941,  48.8,  51.1,   5.5,   6.8,13.4
3.5799999999999996,3.58,a-reso-i1,2019-20,Lexington - Joseph Estabrook,01550010,     120,  22.1,        585,  46.5,  53.5,   5.0,  16.9,12
5.5200000000000005,5,a-reso-i1,2019-20,Lexington - Lexington Children's Place,01550001,       7,  12.4,         86,  31.4,  68.6,  23.3,  31.4,44.2
4.220000000000001,4.22,a-reso-i1,2019-20,Lexington - Lexington High,01550505,"   1,110",  18.9,"      2,293",  49.6,  50.3,   5.6,   2.6,11.3
4.08,4.08,a-reso-i1,2019-20,Lexington - Maria Hastings,01550035,     107,  19.6,        459,  46.2,  53.8,   6.8,  13.7,18.5
4.36,4.36,a-reso-i1,2019-20,Lexington - Wm Diamond Middle,01550310,     541,  18.2,        905,  52.2,  47.9,   5.4,   7.1,13.6
3.46,3.46,a-reso-i1,2019-20,Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,      84,  22.7,        268,  49.3,  50.8,  79.9,  34.3,19.8
4.7,4.7,a-reso-i1,2019-20,Lincoln - Hanscom Middle,01570305,     163,  16.5,        265,  52.1,  47.9,   1.9,   2.6,19.3
4.82,4.82,a-reso-i1,2019-20,Lincoln - Hanscom Primary,01570006,      95,  15.9,        310,  51.6,  48.4,   2.3,   6.5,20.3
4.74,4.74,a-reso-i1,2019-20,Lincoln - Lincoln School,01570025,     304,  16.3,        553,  51.0,  49.0,  13.0,   4.9,17.4
4.46,4.46,a-reso-i1,2019-20,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,"   1,200",  17.7,"      1,522",  48.6,  51.5,   6.2,   0.7,18.9
5.4799999999999995,5,a-reso-i1,2019-20,Littleton - Littleton High School,01580505,     246,  12.6,        434,  55.5,  44.2,   7.1,   0.7,11.8
3.9,3.9,a-reso-i1,2019-20,Littleton - Littleton Middle School,01580305,     188,  20.5,        391,  52.4,  47.6,   8.2,   0.8,14.6
3.66,3.66,a-reso-i1,2019-20,Littleton - Russell St Elementary,01580015,     200,  21.7,        388,  50.0,  50.0,   8.5,   2.8,13.9
4.1,4.1,a-reso-i1,2019-20,Littleton - Shaker Lane Elementary,01580005,     208,  19.5,        453,  48.3,  51.7,   6.4,   4.4,14.6
4.3,4.3,a-reso-i1,2019-20,Longmeadow - Blueberry Hill,01590005,     203,  18.5,        408,  47.3,  52.7,   7.6,   1.2,14.2
4.0600000000000005,4.06,a-reso-i1,2019-20,Longmeadow - Center,01590010,     199,  19.7,        424,  45.5,  54.5,   6.6,   0.5,18.2
4.34,4.34,a-reso-i1,2019-20,Longmeadow - Glenbrook Middle,01590017,     175,  18.3,        331,  49.9,  50.2,  13.0,   1.5,21.5
4.32,4.32,a-reso-i1,2019-20,Longmeadow - Longmeadow High,01590505,     411,  18.4,        939,  49.3,  50.7,   7.7,   0.5,16.4
4.0,4.0,a-reso-i1,2019-20,Longmeadow - Williams Middle,01590305,     181,  20.0,        358,  52.8,  47.2,   7.3,   0.0,18.4
4.14,4.14,a-reso-i1,2019-20,Longmeadow - Wolf Swamp Road,01590025,     173,  19.3,        420,  46.0,  54.1,  14.8,   1.2,21.4
4.04,4.04,a-reso-i1,2019-20,Lowell - Abraham Lincoln,01600020,     292,  19.8,        503,  47.5,  52.5,  68.4,  30.2,19.5
3.0799999999999996,3.08,a-reso-i1,2019-20,Lowell - B.F. Butler Middle School,01600310,     189,  24.6,        587,  51.6,  48.4,  60.8,  13.8,20.6
4.4399999999999995,4.44,a-reso-i1,2019-20,Lowell - Bartlett Community Partnership,01600090,     301,  17.8,        502,  49.6,  50.4,  65.9,  26.9,23.7
5.88,5,a-reso-i1,2019-20,Lowell - Cardinal O'Connell Early Learning Center,01600001,     154,  10.6,        118,  37.3,  62.7,  60.2,  13.6,46.6
4.5600000000000005,4.56,a-reso-i1,2019-20,Lowell - Charles W Morey,01600030,     338,  17.2,        504,  46.6,  53.4,  50.0,  36.7,16.5
3.9799999999999995,3.98,a-reso-i1,2019-20,Lowell - Charlotte M Murkland Elementary,01600080,     280,  20.1,        490,  46.1,  53.9,  76.5,  38.8,17.4
3.22,3.22,a-reso-i1,2019-20,Lowell - Dr An Wang School,01600345,     349,  23.9,        739,  48.9,  51.2,  54.9,  23.1,15.8
4.6,4.6,a-reso-i1,2019-20,Lowell - Dr Gertrude Bailey,01600002,     322,  17.0,        481,  46.4,  53.6,  46.4,  28.1,21
7.4799999999999995,5,a-reso-i1,2019-20,Lowell - Dr. Janice Adie Day School,01600605,     182,   2.6,         45,  17.8,  82.2,  62.2,   4.4,100
4.66,4.66,a-reso-i1,2019-20,Lowell - Greenhalge,01600015,     339,  16.7,        492,  48.6,  51.4,  73.6,  27.0,19.1
2.84,2.84,a-reso-i1,2019-20,Lowell - Henry J Robinson Middle,01600330,     336,  25.8,        716,  50.4,  49.6,  70.8,  28.1,20.1
3.6799999999999997,3.68,a-reso-i1,2019-20,Lowell - James S Daley Middle School,01600315,     326,  21.6,        703,  45.7,  54.3,  44.8,  10.5,19.2
3.3,3.3,a-reso-i1,2019-20,Lowell - James Sullivan Middle School,01600340,     294,  23.5,        710,  48.7,  51.3,  64.8,  23.2,20.4
4.42,4.42,a-reso-i1,2019-20,Lowell - John J Shaughnessy,01600050,     305,  17.9,        480,  46.9,  53.1,  65.2,  28.1,19.2
4.5600000000000005,4.56,a-reso-i1,2019-20,Lowell - Joseph McAvinnue,01600010,     322,  17.2,        486,  47.1,  52.9,  66.9,  35.6,16.9
3.44,3.44,a-reso-i1,2019-20,Lowell - Kathryn P. Stoklosa Middle School,01600360,     318,  22.8,        704,  47.2,  52.8,  66.1,  24.0,16.6
7.5200000000000005,5,a-reso-i1,2019-20,Lowell - Laura Lee Therapeutic Day School,01600085,      78,   2.4,         24,   8.3,  91.7,  66.7,  16.7,100
7.0200000000000005,5,a-reso-i1,2019-20,Lowell - Leblanc Therapeutic Day School,01600320,      66,   4.9,         42,  31.0,  69.1,  90.5,   7.1,100
3.9799999999999995,3.98,a-reso-i1,2019-20,Lowell - Lowell High,01600505,"   2,022",  20.1,"      3,076",  50.0,  50.0,  53.9,  17.9,11.3
3.2600000000000002,3.26,a-reso-i1,2019-20,Lowell - Moody Elementary,01600027,     112,  23.7,        237,  56.5,  43.5,  75.1,  54.9,10.1
4.7,4.7,a-reso-i1,2019-20,Lowell - Pawtucketville Memorial,01600036,     345,  16.5,        499,  48.9,  51.1,  49.9,  18.2,19.8
4.26,4.26,a-reso-i1,2019-20,Lowell - Peter W Reilly,01600040,     300,  18.7,        491,  51.5,  48.5,  50.3,  21.6,17.9
4.5,4.5,a-reso-i1,2019-20,Lowell - Pyne Arts,01600018,     418,  17.5,        524,  45.2,  54.8,  47.7,  16.2,24.1
3.9799999999999995,3.98,a-reso-i1,2019-20,Lowell - Rogers STEM Academy,01600005,     414,  20.1,        861,  47.2,  52.9,  69.1,  33.0,13.6
4.0600000000000005,4.06,a-reso-i1,2019-20,Lowell - S Christa McAuliffe Elementary,01600075,     292,  19.7,        499,  53.9,  46.1,  68.5,  20.4,20.2
6.4799999999999995,5,a-reso-i1,2019-20,Lowell - The Career Academy,01600515,     105,   7.6,         84,  26.2,  73.8,  81.0,  14.3,21.4
5.220000000000001,5,a-reso-i1,2019-20,Lowell - Washington,01600055,     210,  13.9,        252,  41.3,  58.7,  58.7,  34.9,25.8
3.8600000000000003,3.86,a-reso-i1,2019-20,Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,     234,  20.7,        807,  50.3,  49.6,  52.7,  51.6,17.7
5.1,5,a-reso-i1,2019-20,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,     101,  14.5,        100,  55.0,  45.0,  66.0,   4.0,33
4.58,4.58,a-reso-i1,2019-20,Ludlow - Chapin Street Elementary School,01610020,     166,  17.1,        317,  47.0,  53.0,  32.5,   6.6,14.8
5.279999999999999,5,a-reso-i1,2019-20,Ludlow - East Street Elementary School,01610010,     185,  13.6,        413,  46.5,  53.5,  34.1,  10.4,19.9
4.92,4.92,a-reso-i1,2019-20,Ludlow - Ludlow Senior High,01610505,     396,  15.4,        864,  51.4,  48.4,  23.8,   2.0,13.8
4.38,4.38,a-reso-i1,2019-20,Ludlow - Paul R Baird Middle,01610305,     298,  18.1,        628,  47.6,  52.4,  29.0,   1.8,17.4
4.6,4.6,a-reso-i1,2019-20,Ludlow - Veterans Park Elementary,01610023,     212,  17.0,        336,  56.0,  44.1,  33.9,   2.7,16.4
7.2,5,a-reso-i1,2019-20,Lunenburg - Advanced Community Experience Program,01620605,       1,   4.0,          4,  75.0,  25.0,  75.0,   0.0,100
5.08,5,a-reso-i1,2019-20,Lunenburg - Lunenburg High,01620505,     242,  14.6,        459,  49.0,  51.0,  13.5,   0.4,9.2
3.3,3.3,a-reso-i1,2019-20,Lunenburg - Lunenburg Middle School,01620305,     207,  23.5,        416,  47.6,  52.4,  19.2,   0.5,12.3
3.5200000000000005,3.52,a-reso-i1,2019-20,Lunenburg - Lunenburg Primary School,01620010,     196,  22.4,        434,  47.0,  53.0,  22.4,   2.1,27.4
3.2,3.2,a-reso-i1,2019-20,Lunenburg - Turkey Hill Elementary School,01620025,     147,  24.0,        364,  50.6,  49.5,  16.8,   1.4,14.6
4.18,4.18,a-reso-i1,2019-20,Lynn - A Drewicz Elementary,01630016,     112,  19.1,        471,  52.0,  48.0,  65.0,  46.9,10.4
4.2,4.2,a-reso-i1,2019-20,Lynn - Aborn,01630011,      56,  19.0,        248,  48.0,  52.0,  48.0,  14.9,10.5
3.2399999999999998,3.24,a-reso-i1,2019-20,Lynn - Breed Middle School,01630405,     521,  23.8,"      1,368",  48.5,  51.5,  63.7,  16.2,18.1
4.0200000000000005,4.02,a-reso-i1,2019-20,Lynn - Brickett Elementary,01630020,      79,  19.9,        348,  44.8,  55.2,  74.7,  44.0,15.8
5.1,5,a-reso-i1,2019-20,Lynn - Capt William G Shoemaker,01630090,      97,  14.5,        342,  36.6,  63.5,  43.6,   8.8,47.7
4.0200000000000005,4.02,a-reso-i1,2019-20,Lynn - Classical High,01630505,     615,  19.9,"      1,647",  48.2,  51.9,  54.5,  27.3,11.1
4.279999999999999,4.28,a-reso-i1,2019-20,Lynn - Cobbet Elementary,01630035,     152,  18.6,        609,  44.2,  55.8,  77.0,  57.6,15.6
4.42,4.42,a-reso-i1,2019-20,Lynn - E J Harrington,01630045,     162,  17.9,        675,  46.5,  53.5,  73.3,  43.6,22.5
4.5200000000000005,4.52,a-reso-i1,2019-20,Lynn - Edward A Sisson,01630095,     109,  17.4,        442,  49.6,  50.5,  45.7,  22.9,18.1
6.0600000000000005,5,a-reso-i1,2019-20,Lynn - Fecteau-Leary Junior/Senior High School,01630525,     196,   9.7,        358,  35.8,  64.3,  75.4,  40.8,23.2
4.4399999999999995,4.44,a-reso-i1,2019-20,Lynn - Hood,01630055,     123,  17.8,        515,  48.0,  52.0,  60.0,  35.7,20.2
4.12,4.12,a-reso-i1,2019-20,Lynn - Ingalls,01630060,     163,  19.4,        689,  48.5,  51.5,  72.7,  54.6,15
4.82,4.82,a-reso-i1,2019-20,Lynn - Julia F Callahan,01630030,     111,  15.9,        431,  46.9,  53.1,  58.9,  31.3,28.1
4.779999999999999,4.78,a-reso-i1,2019-20,Lynn - Lincoln-Thomson,01630070,      62,  16.1,        226,  47.4,  52.7,  53.5,  27.4,20.4
4.0600000000000005,4.06,a-reso-i1,2019-20,Lynn - Lynn English High,01630510,     686,  19.7,"      1,824",  48.1,  51.9,  57.6,  31.9,9.9
4.26,4.26,a-reso-i1,2019-20,Lynn - Lynn Vocational Technical Institute,01630605,     807,  18.7,"      1,413",  42.8,  57.1,  60.1,  13.9,19.7
4.24,4.24,a-reso-i1,2019-20,Lynn - Lynn Woods,01630075,      41,  18.8,        183,  54.6,  45.4,  39.3,   9.3,22.4
3.72,3.72,a-reso-i1,2019-20,Lynn - Pickering Middle,01630420,     302,  21.4,        651,  48.1,  51.9,  45.3,  10.0,19.7
4.08,4.08,a-reso-i1,2019-20,Lynn - Robert L Ford,01630050,     115,  19.6,        497,  48.9,  51.1,  65.0,  46.1,10.7
4.04,4.04,a-reso-i1,2019-20,Lynn - Sewell-Anderson,01630085,      68,  19.8,        302,  45.7,  54.3,  53.0,  38.4,8
3.22,3.22,a-reso-i1,2019-20,Lynn - Thurgood Marshall Mid,01630305,     519,  23.9,"      1,321",  48.3,  51.7,  65.2,  18.5,17.3
4.24,4.24,a-reso-i1,2019-20,Lynn - Tracy,01630100,     102,  18.8,        421,  50.1,  49.9,  72.5,  44.2,11.2
4.34,4.34,a-reso-i1,2019-20,Lynn - Washington Elementary School,01630005,     113,  18.3,        465,  50.3,  49.7,  71.2,  54.0,18.7
7.08,5,a-reso-i1,2019-20,Lynn - William R Fallon,01630080,      20,   4.6,         44,  11.4,  88.6,  88.6,  13.6,97.7
4.04,4.04,a-reso-i1,2019-20,Lynn - Wm P Connery,01630040,     138,  19.8,        606,  50.2,  49.8,  74.9,  49.5,15
3.7399999999999998,3.74,a-reso-i1,2019-20,Lynnfield - Huckleberry Hill,01640010,      88,  21.3,        469,  54.8,  45.2,  10.7,   6.6,19
4.96,4.96,a-reso-i1,2019-20,Lynnfield - Lynnfield High,01640505,     273,  15.2,        602,  52.3,  47.5,   8.1,   0.7,16.8
4.12,4.12,a-reso-i1,2019-20,Lynnfield - Lynnfield Middle School,01640405,     323,  19.4,        685,  47.7,  52.3,   8.0,   1.2,17.8
6.0,5,a-reso-i1,2019-20,Lynnfield - Lynnfield Preschool,01640005,       4,  10.0,         40,  47.5,  52.5,  12.5,   5.0,47.5
3.9,3.9,a-reso-i1,2019-20,Lynnfield - Summer Street,01640020,      80,  20.5,        409,  47.4,  52.6,   4.9,   2.9,16.1
3.9200000000000004,3.92,a-reso-i1,2019-20,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,     355,  20.4,"      1,219",  52.3,  47.7,  63.7,  19.1,22.7
4.68,4.68,a-reso-i1,2019-20,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,      24,  16.6,         50,  56.0,  42.0,   0.0,   0.0,0
3.56,3.56,a-reso-i1,2019-20,Malden - Beebe,01650003,     409,  22.2,        940,  47.8,  52.2,  49.6,  22.0,13.3
3.06,3.06,a-reso-i1,2019-20,Malden - Ferryway,01650013,     338,  24.7,        963,  49.1,  50.7,  52.4,  21.4,13.1
4.279999999999999,4.28,a-reso-i1,2019-20,Malden - Forestdale,01650027,     338,  18.6,        569,  45.3,  54.7,  42.5,   8.1,25
3.6,3.6,a-reso-i1,2019-20,Malden - Linden,01650047,     381,  22.0,        887,  47.7,  52.2,  40.4,  12.2,16.5
5.1,5,a-reso-i1,2019-20,Malden - Malden Early Learning Center,01650049,      29,  14.5,        400,  38.3,  61.8,  38.5,   0.3,45.5
4.220000000000001,4.22,a-reso-i1,2019-20,Malden - Malden High,01650505,     706,  18.9,"      1,791",  48.8,  51.1,  47.6,  14.2,15.8
4.0600000000000005,4.06,a-reso-i1,2019-20,Malden - Salemwood,01650057,     490,  19.7,"      1,108",  50.6,  49.4,  64.1,  42.6,9.5
4.5200000000000005,4.52,a-reso-i1,2019-20,Manchester Essex Regional - Essex Elementary,06980020,      78,  17.4,        223,  52.0,  48.0,  14.4,   1.8,15.7
5.32,5,a-reso-i1,2019-20,Manchester Essex Regional - Manchester Essex Regional High School,06980510,     312,  13.4,        486,  50.2,  49.8,  10.1,   0.0,9.7
4.0600000000000005,4.06,a-reso-i1,2019-20,Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,     187,  19.7,        360,  49.2,  50.8,   9.4,   0.3,18.6
4.46,4.46,a-reso-i1,2019-20,Manchester Essex Regional - Manchester Memorial Elementary,06980010,     107,  17.7,        310,  45.2,  54.8,   8.1,   1.0,22.6
4.0600000000000005,4.06,a-reso-i1,2019-20,Mansfield - Everett W Robinson,01670007,     144,  19.7,        681,  47.0,  52.9,  16.3,   4.0,13.4
4.34,4.34,a-reso-i1,2019-20,Mansfield - Harold L Qualters Middle,01670035,     518,  18.3,        862,  47.6,  52.4,  15.0,   1.7,13.7
3.5799999999999996,3.58,a-reso-i1,2019-20,Mansfield - Jordan/Jackson Elementary,01670014,     166,  22.1,        781,  46.7,  53.3,  15.5,   3.3,14.1
4.9799999999999995,4.98,a-reso-i1,2019-20,Mansfield - Mansfield High,01670505,     730,  15.1,"      1,239",  49.7,  50.3,  13.6,   0.5,11.4
4.14,4.14,a-reso-i1,2019-20,Mansfield - Roland Green School,01670003,       7,  19.3,        135,  44.4,  55.6,  19.3,   0.0,48.9
3.9799999999999995,3.98,a-reso-i1,2019-20,Map Academy Charter School (District) - Map Academy Charter School,35170505,      56,  20.1,        167,  38.9,  61.1,  50.3,   0.6,47.3
4.0,4.0,a-reso-i1,2019-20,Marblehead - Dr. Samuel C. Eveleth,01680025,      36,  20.0,         80,  52.5,  47.5,  18.8,   7.5,13.8
3.8,3.8,a-reso-i1,2019-20,Marblehead - Glover,01680020,     148,  21.0,        394,  48.2,  51.8,   7.6,   3.8,24.6
4.4399999999999995,4.44,a-reso-i1,2019-20,Marblehead - L H Coffin,01680010,     113,  17.8,        225,  47.1,  52.9,  12.4,   8.9,21.3
5.62,5,a-reso-i1,2019-20,Marblehead - Marblehead High,01680505,     828,  11.9,"      1,004",  51.2,  48.8,   8.7,   2.3,19.2
4.16,4.16,a-reso-i1,2019-20,Marblehead - Marblehead Veterans Middle School,01680300,     278,  19.2,        491,  48.7,  51.3,  11.6,   3.3,21.8
2.8200000000000003,2.82,a-reso-i1,2019-20,Marblehead - Village School,01680016,     286,  25.9,        780,  46.7,  53.3,  10.8,   5.1,21
4.9,4.9,a-reso-i1,2019-20,Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,      84,  15.5,        206,  45.6,  53.9,  15.1,   1.9,25.7
3.8600000000000003,3.86,a-reso-i1,2019-20,Marion - Sippican,01690005,     152,  20.7,        443,  48.3,  51.7,  19.9,   0.9,19.4
3.66,3.66,a-reso-i1,2019-20,Marlborough - 1 LT Charles W. Whitcomb School,01700045,     865,  21.7,"      1,550",  49.4,  50.6,  44.1,  18.8,16.8
3.46,3.46,a-reso-i1,2019-20,Marlborough - Charles Jaworek School,01700030,     305,  22.7,        835,  48.5,  51.5,  41.4,  39.6,13.7
5.66,5,a-reso-i1,2019-20,Marlborough - Early Childhood Center,01700006,      18,  11.7,        208,  41.8,  58.2,  40.4,  25.5,51
3.5799999999999996,3.58,a-reso-i1,2019-20,Marlborough - Francis J Kane,01700008,     221,  22.1,        597,  46.2,  53.8,  39.7,  32.0,13.2
5.26,5,a-reso-i1,2019-20,Marlborough - Marlborough High,01700505,     680,  13.7,"      1,109",  48.2,  51.8,  39.0,  20.7,15
3.22,3.22,a-reso-i1,2019-20,Marlborough - Richer,01700025,     241,  23.9,        702,  46.9,  53.1,  46.0,  34.9,15.4
4.2,4.2,a-reso-i1,2019-20,Marshfield - Daniel Webster,01710015,      74,  19.0,        378,  45.5,  54.5,  18.5,   2.7,24.6
4.2,4.2,a-reso-i1,2019-20,Marshfield - Eames Way School,01710005,      54,  19.0,        227,  42.7,  57.3,   6.2,   0.0,16.3
4.5200000000000005,4.52,a-reso-i1,2019-20,Marshfield - Furnace Brook Middle,01710310,     486,  17.4,        908,  50.1,  49.9,  13.2,   1.0,18.6
4.14,4.14,a-reso-i1,2019-20,Marshfield - Gov Edward Winslow,01710020,      90,  19.3,        384,  48.4,  51.6,  12.2,   0.0,19.3
4.36,4.36,a-reso-i1,2019-20,Marshfield - Marshfield High,01710505,     544,  18.2,"      1,296",  47.9,  52.1,  12.0,   1.2,14.2
3.88,3.88,a-reso-i1,2019-20,Marshfield - Martinson Elementary,01710025,      95,  20.6,        483,  47.8,  52.2,  17.2,   4.1,22
4.04,4.04,a-reso-i1,2019-20,Marshfield - South River,01710010,      71,  19.8,        312,  50.3,  49.7,   9.0,   0.3,20.5
5.58,5,a-reso-i1,2019-20,Martha's Vineyard - Martha's Vineyard Regional High,07000505,     470,  12.1,        688,  47.2,  52.8,  32.0,  12.5,20.5
4.76,4.76,a-reso-i1,2019-20,Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,      61,  16.2,        180,  56.1,  43.9,  36.1,   5.0,30
4.0200000000000005,4.02,a-reso-i1,2019-20,Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,     126,  19.9,        358,  49.4,  50.6,  76.8,  25.7,16.8
4.84,4.84,a-reso-i1,2019-20,Masconomet - Masconomet Regional High School,07050505,     584,  15.8,"      1,141",  53.3,  46.7,   6.7,   0.4,15.5
