Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Students,Students Disciplined,% In-School Suspension,% Out-of-School Suspension,% Expulsion,% Removed to Alternate Setting,% Emergency Removal,% Students with a School-Based Arrest,% Students with a Law Enforcement Referral
5.039848197343453,5,a-phys-i1,2018-19,Millis - Millis Middle,01870020,     382,      18,   1.8,   3.9,   0.0,   0.0,   0.3,   0.0
6.557874762808349,5,a-phys-i1,2018-19,Milton - Charles S Pierce Middle,01890410,     948,      45,   3.9,   1.9,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Milton - Collicot,01890005,     660,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Milton - Cunningham School,01890007,     629,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Milton - Glover,01890010,     608,       2,"","","","","",""
6.1024667931688805,5,a-phys-i1,2018-19,Milton - Milton High,01890505,"   1,059",      26,   0.0,   2.5,   0.0,   0.0,   0.0,   0.2
NA,NA,a-phys-i1,2018-19,Milton - Tucker,01890020,     448,       3,"","","","","",""
4.660341555977229,4.66,a-phys-i1,2018-19,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,     524,      39,   5.2,   4.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Mohawk Trail - Buckland-Shelburne Regional,07170005,     299,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Mohawk Trail - Colrain Central,07170010,     113,       0,"","","","","",""
6.937381404174572,5,a-phys-i1,2018-19,Mohawk Trail - Mohawk Trail Regional High,07170505,     361,      17,   4.2,   1.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Mohawk Trail - Sanderson Academy,07170020,     173,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Monomoy Regional School District - Chatham Elementary School,07120001,     240,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Monomoy Regional School District - Harwich Elementary School,07120002,     585,       2,"","","","","",""
4.053130929791271,4.05,a-phys-i1,2018-19,Monomoy Regional School District - Monomoy Regional High School,07120515,     659,      34,   0.0,   5.2,   0.0,   0.0,   0.0,   0.0
7.165085388994307,5,a-phys-i1,2018-19,Monomoy Regional School District - Monomoy Regional Middle School,07120315,     468,       8,   0.6,   1.1,   0.0,   0.0,   0.0,   0.0
3.9013282732447814,3.9,a-phys-i1,2018-19,Monson - Granite Valley Middle,01910310,     259,      20,   2.7,   5.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Monson - Monson High School,01910505,     272,       2,"","","","","",""
5.874762808349146,5,a-phys-i1,2018-19,Monson - Quarry Hill Community School,01910025,     430,      13,   0.7,   2.8,   0.0,   0.0,   0.0,   0.0
4.432637571157495,4.43,a-phys-i1,2018-19,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,"   1,437",     206,  11.9,   4.7,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Mount Greylock - Lanesborough Elementary,07150005,     214,       3,"","","","","",""
7.620493358633776,5,a-phys-i1,2018-19,Mount Greylock - Mt Greylock Regional High,07150505,     565,      11,   1.4,   0.5,   0.0,   0.0,   0.0,   0.0
7.696394686907021,5,a-phys-i1,2018-19,Mount Greylock - Williamstown Elementary,07150010,     448,      10,   2.2,   0.4,   0.0,   0.0,   0.0,   0.0
5.9506641366223905,5,a-phys-i1,2018-19,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,"   1,606",     118,   6.4,   2.7,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Nahant - Johnson,01960010,     159,       0,"","","","","",""
6.0265654648956355,5,a-phys-i1,2018-19,Nantucket - Cyrus Peirce,01970010,     392,      15,   1.5,   2.6,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Nantucket - Nantucket Elementary,01970005,     401,       1,"","","","","",""
5.039848197343453,5,a-phys-i1,2018-19,Nantucket - Nantucket High,01970505,     542,      33,   2.8,   3.9,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Nantucket - Nantucket Intermediate School,01970020,     397,       5,"","","","","",""
NA,NA,a-phys-i1,2018-19,Narragansett - Baldwinville Elementary,07200005,     295,       0,"","","","","",""
3.749525616698292,3.75,a-phys-i1,2018-19,Narragansett - Narragansett Middle,07200305,     486,      40,   5.3,   5.6,   0.0,   0.0,   0.2,   0.0
4.129032258064516,4.13,a-phys-i1,2018-19,Narragansett - Narragansett Regional High,07200505,     333,      27,   6.6,   5.1,   0.0,   0.0,   0.6,   0.0
NA,NA,a-phys-i1,2018-19,Narragansett - Phillipston Memorial,07200003,     172,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Narragansett - Templeton Center,07200020,     188,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Nashoba - Center School,07250020,     559,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Nashoba - Florence Sawyer School,07250025,     749,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Nashoba - Hale,07250310,     282,       2,"","","","","",""
4.963946869070209,4.96,a-phys-i1,2018-19,Nashoba - Luther Burbank Middle School,07250305,     247,      10,   2.4,   4.0,   0.0,   0.0,   0.8,   0.0
NA,NA,a-phys-i1,2018-19,Nashoba - Mary Rowlandson Elementary,07250010,     481,       0,"","","","","",""
5.115749525616698,5,a-phys-i1,2018-19,Nashoba - Nashoba Regional,07250505,     992,      42,   0.6,   3.8,   0.0,   0.0,   0.0,   0.0
2.6110056925996203,2.61,a-phys-i1,2018-19,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,     701,      76,   5.6,   7.1,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Natick - Bennett-Hemenway,01980005,     573,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Natick - Brown,01980010,     516,       0,"","","","","",""
6.633776091081593,5,a-phys-i1,2018-19,Natick - J F Kennedy Middle School,01980305,     707,      19,   1.0,   1.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Natick - Johnson,01980031,     236,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Natick - Lilja Elementary,01980035,     447,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Natick - Memorial,01980043,     428,       0,"","","","","",""
7.3927893738140416,5,a-phys-i1,2018-19,Natick - Natick High,01980505,"   1,766",      15,   0.1,   0.8,   0.1,   0.0,   0.0,   0.0
7.468690702087287,5,a-phys-i1,2018-19,Natick - Wilson Middle,01980310,     944,      31,   3.2,   0.7,   0.0,   0.0,   0.0,   0.0
6.709677419354839,5,a-phys-i1,2018-19,Nauset - Nauset Regional High,06600505,     956,      16,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0
4.35673624288425,4.36,a-phys-i1,2018-19,Nauset - Nauset Regional Middle,06600305,     581,      51,   7.4,   4.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Needham - Broadmeadow,01990005,     572,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Needham - High Rock School,01990410,     455,       4,"","","","","",""
NA,NA,a-phys-i1,2018-19,Needham - Hillside Elementary,01990035,     521,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Needham - John Eliot,01990020,     411,       3,"","","","","",""
6.861480075901328,5,a-phys-i1,2018-19,Needham - Needham High,01990505,"   1,732",      39,   1.4,   1.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Needham - Newman Elementary,01990050,     777,       3,"","","","","",""
7.3927893738140416,5,a-phys-i1,2018-19,Needham - Pollard Middle,01990405,     841,       9,   0.2,   0.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Needham - William Mitchell,01990040,     496,       2,"","","","","",""
3.5977229601518026,3.6,a-phys-i1,2018-19,Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,     678,      57,   5.3,   5.8,   0.0,   0.0,   0.0,   0.0
7.089184060721063,5,a-phys-i1,2018-19,New Bedford - Abraham Lincoln,02010095,     740,      10,   0.1,   1.2,   0.0,   0.0,   0.0,   0.0
6.1024667931688805,5,a-phys-i1,2018-19,New Bedford - Alfred J Gomes,02010063,     594,      15,   0.0,   2.5,   0.0,   0.0,   0.0,   0.0
5.115749525616698,5,a-phys-i1,2018-19,New Bedford - Betsey B Winslow,02010140,     292,      11,   0.3,   3.8,   0.0,   0.0,   0.0,   0.0
5.798861480075901,5,a-phys-i1,2018-19,New Bedford - Carlos Pacheco,02010105,     344,      19,   3.2,   2.9,   0.0,   0.3,   0.0,   0.0
4.053130929791271,4.05,a-phys-i1,2018-19,New Bedford - Casimir Pulaski,02010123,     770,      41,   0.3,   5.2,   0.0,   0.0,   0.1,   0.0
5.495256166982922,5,a-phys-i1,2018-19,New Bedford - Charles S Ashley,02010010,     304,      12,   1.0,   3.3,   0.0,   0.0,   0.0,   0.0
5.874762808349146,5,a-phys-i1,2018-19,New Bedford - Elizabeth Carter Brooks,02010015,     324,      10,   0.6,   2.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,New Bedford - Ellen R Hathaway,02010075,     350,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,New Bedford - Elwyn G Campbell,02010020,     299,       4,"","","","","",""
3.5977229601518026,3.6,a-phys-i1,2018-19,New Bedford - Hayden/McFadden,02010078,     808,      49,   0.6,   5.8,   0.0,   0.0,   0.1,   0.0
7.089184060721063,5,a-phys-i1,2018-19,New Bedford - Irwin M. Jacobs Elementary School,02010070,     487,       7,   0.2,   1.2,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,New Bedford - James B Congdon,02010040,     341,       4,"","","","","",""
5.343453510436432,5,a-phys-i1,2018-19,New Bedford - Jireh Swift,02010130,     201,       7,   0.0,   3.5,   0.0,   0.0,   0.0,   0.0
4.7362428842504745,4.74,a-phys-i1,2018-19,New Bedford - John Avery Parker,02010115,     281,      17,   3.2,   4.3,   0.0,   0.0,   1.8,   0.0
NA,NA,a-phys-i1,2018-19,New Bedford - John B Devalles,02010050,     399,       1,"","","","","",""
-2.1707779886148018,1,a-phys-i1,2018-19,New Bedford - Keith Middle School,02010405,"   1,022",     154,   4.6,  13.4,   0.0,   0.0,   0.6,   0.0
-5.889943074003797,1,a-phys-i1,2018-19,New Bedford - New Bedford High,02010505,"   2,369",     458,   1.4,  18.3,   0.0,   0.0,   2.2,   0.0
-1.7153700189753334,1,a-phys-i1,2018-19,New Bedford - Normandin Middle School,02010410,"   1,312",     205,   0.5,  12.8,   0.0,   0.1,   5.2,   0.0
NA,NA,a-phys-i1,2018-19,New Bedford - Renaissance Community Innovation School,02010124,     216,       1,"","","","","",""
-5.055028462998103,1,a-phys-i1,2018-19,New Bedford - Roosevelt Middle School,02010415,     947,     163,   0.0,  17.2,   0.0,   0.0,   0.0,   0.0
6.40607210626186,5,a-phys-i1,2018-19,New Bedford - Sgt Wm H Carney Academy,02010045,     847,      31,   2.6,   2.1,   0.0,   0.0,   0.0,   0.0
3.6736242884250467,3.67,a-phys-i1,2018-19,New Bedford - Thomas R Rodman,02010125,     209,      13,   1.9,   5.7,   0.0,   0.0,   0.5,   0.0
NA,NA,a-phys-i1,2018-19,New Bedford - Trinity Day Academy,02010510,     111,       0,"","","","","",""
-15.60531309297913,1,a-phys-i1,2018-19,New Bedford - Whaling City Junior/Senior High School,02010515,     177,      63,  13.6,  31.1,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,New Bedford - William H Taylor,02010135,     297,       4,"","","","","",""
-1.6394686907020875,1,a-phys-i1,2018-19,New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,     561,      73,   0.2,  12.7,   0.2,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,New Salem-Wendell - Swift River,07280015,     154,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newburyport - Edward G. Molin Elementary School,02040030,     317,       3,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newburyport - Francis T Bresnahan Elementary,02040005,     649,       1,"","","","","",""
7.3168880455407965,5,a-phys-i1,2018-19,Newburyport - Newburyport High,02040505,     769,       9,   0.4,   0.9,   0.0,   0.0,   0.0,   0.0
6.1024667931688805,5,a-phys-i1,2018-19,Newburyport - Rupert A Nock Middle,02040305,     554,      18,   0.9,   2.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Newton - A E Angier,02070005,     510,       0,"","","","","",""
6.937381404174572,5,a-phys-i1,2018-19,Newton - Bigelow Middle,02070305,     513,      19,   3.3,   1.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Newton - Bowen,02070015,     417,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - C C Burr,02070020,     388,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Cabot,02070025,     391,       0,"","","","","",""
7.772296015180265,5,a-phys-i1,2018-19,Newton - Charles E Brown Middle,02070310,     758,       9,   0.9,   0.3,   0.0,   0.0,   0.0,   0.0
7.848197343453511,5,a-phys-i1,2018-19,Newton - Countryside,02070040,     428,       7,   1.6,   0.2,   0.0,   0.0,   0.0,   0.0
7.696394686907021,5,a-phys-i1,2018-19,Newton - F A Day Middle,02070315,     982,      36,   3.7,   0.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Newton - Franklin,02070055,     431,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Horace Mann,02070075,     403,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - John Ward,02070120,     303,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Lincoln-Eliot,02070070,     383,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Mason-Rice,02070080,     492,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Memorial Spaulding,02070105,     470,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Newton Early Childhood Center,02070108,     268,       0,"","","","","",""
5.571157495256166,5,a-phys-i1,2018-19,Newton - Newton North High,02070505,"   2,148",     113,   3.7,   3.2,   0.0,   0.0,   0.0,   0.0
6.481973434535104,5,a-phys-i1,2018-19,Newton - Newton South High,02070510,"   1,936",      52,   1.6,   2.0,   0.0,   0.0,   0.0,   0.0
7.544592030360532,5,a-phys-i1,2018-19,Newton - Oak Hill Middle,02070320,     638,      44,   6.3,   0.6,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Newton - Peirce,02070100,     276,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Underwood,02070115,     295,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Williams,02070125,     280,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Newton - Zervas,02070130,     444,       0,"","","","","",""
8.0,5,a-phys-i1,2018-19,Norfolk - Freeman-Kennedy School,02080005,     526,       9,   1.7,   0.0,   0.0,   0.0,   0.0,   0.2
NA,NA,a-phys-i1,2018-19,Norfolk - H Olive Day,02080015,     450,       0,"","","","","",""
4.35673624288425,4.36,a-phys-i1,2018-19,Norfolk County Agricultural - Norfolk County Agricultural,09150705,     562,      44,   4.4,   4.8,   0.0,   0.0,   0.0,   0.2
6.937381404174572,5,a-phys-i1,2018-19,North Adams - Brayton,02090035,     289,      10,   2.4,   1.4,   0.0,   0.0,   0.0,   0.0
4.280834914611005,4.28,a-phys-i1,2018-19,North Adams - Colegrove Park Elementary,02090008,     346,      17,   0.3,   4.9,   0.0,   0.0,   0.0,   0.0
-3.5370018975332074,1,a-phys-i1,2018-19,North Adams - Drury High,02090505,     545,     117,  16.5,  15.2,   0.0,   0.0,   0.2,   0.0
5.571157495256166,5,a-phys-i1,2018-19,North Adams - Greylock,02090015,     280,      10,   0.4,   3.2,   0.0,   0.0,   0.4,   0.0
NA,NA,a-phys-i1,2018-19,North Andover - Anne Bradstreet Early Childhood Center,02110005,     510,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Andover - Annie L Sargent School,02110018,     479,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Andover - Atkinson,02110001,     371,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Andover - Franklin,02110010,     392,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Andover - Kittredge,02110015,     239,       0,"","","","","",""
5.874762808349146,5,a-phys-i1,2018-19,North Andover - North Andover High,02110505,"   1,479",      43,   0.2,   2.8,   0.0,   0.0,   0.0,   0.0
6.330170777988616,5,a-phys-i1,2018-19,North Andover - North Andover Middle,02110305,"   1,131",      32,   1.0,   2.2,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,North Andover - Thomson,02110020,     303,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Attleborough - Amvet Boulevard,02120007,     389,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Attleborough - Community,02120030,     338,       5,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Attleborough - Falls,02120010,     252,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Attleborough - Joseph W Martin Jr Elementary,02120013,     632,       0,"","","","","",""
4.584440227703984,4.58,a-phys-i1,2018-19,North Attleborough - North Attleboro High,02120505,"   1,136",      52,   0.3,   4.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,North Attleborough - North Attleborough Early Learning Center,02120020,     191,       0,"","","","","",""
6.937381404174572,5,a-phys-i1,2018-19,North Attleborough - North Attleborough Middle,02120305,"   1,120",      30,   2.7,   1.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,North Attleborough - Roosevelt Avenue,02120015,     269,       0,"","","","","",""
7.3168880455407965,5,a-phys-i1,2018-19,North Brookfield - North Brookfield Elementary,02150015,     343,       8,   2.0,   0.9,   0.0,   0.0,   0.0,   0.0
1.396584440227704,1.4,a-phys-i1,2018-19,North Brookfield - North Brookfield High,02150505,     264,      25,   1.5,   8.7,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,North Middlesex - Ashby Elementary,07350010,     176,       0,"","","","","",""
7.848197343453511,5,a-phys-i1,2018-19,North Middlesex - Hawthorne Brook,07350030,     502,       6,   1.0,   0.2,   0.0,   0.0,   0.0,   0.0
6.481973434535104,5,a-phys-i1,2018-19,North Middlesex - Nissitissit Middle School,07350310,     537,      11,   0.0,   2.0,   0.0,   0.0,   0.0,   0.0
0.9411764705882342,1,a-phys-i1,2018-19,North Middlesex - North Middlesex Regional,07350505,     848,      79,   0.0,   9.3,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,North Middlesex - Spaulding Memorial,07350005,     443,       3,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Middlesex - Squannacook Early Childhood Center,07350002,     108,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Middlesex - Varnum Brook,07350035,     547,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Reading - E Ethel Little School,02170003,     335,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Reading - J Turner Hood,02170010,     360,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,North Reading - L D Batchelder,02170005,     439,       0,"","","","","",""
6.633776091081593,5,a-phys-i1,2018-19,North Reading - North Reading High,02170505,     761,      17,   0.4,   1.8,   0.0,   0.0,   0.0,   0.0
7.3168880455407965,5,a-phys-i1,2018-19,North Reading - North Reading Middle,02170305,     544,      11,   1.1,   0.9,   0.0,   0.0,   0.0,   0.0
6.633776091081593,5,a-phys-i1,2018-19,Northampton - Bridge Street,02100005,     284,       6,   1.1,   1.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Northampton - Jackson Street,02100020,     365,       1,"","","","","",""
4.7362428842504745,4.74,a-phys-i1,2018-19,Northampton - John F Kennedy Middle School,02100410,     629,      54,   7.8,   4.3,   0.0,   0.0,   0.6,   0.0
NA,NA,a-phys-i1,2018-19,Northampton - Leeds,02100025,     351,       3,"","","","","",""
4.7362428842504745,4.74,a-phys-i1,2018-19,Northampton - Northampton High,02100505,     866,      54,   3.2,   4.3,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Northampton - R. K. Finn Ryan Road,02100029,     226,       2,"","","","","",""
5.267552182163188,5,a-phys-i1,2018-19,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,     502,      41,   7.0,   3.6,   0.0,   0.0,   0.0,   0.0
7.468690702087287,5,a-phys-i1,2018-19,Northboro-Southboro - Algonquin Regional High,07300505,"   1,465",      11,   0.1,   0.7,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Northborough - Fannie E Proctor,02130015,     247,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Northborough - Lincoln Street,02130003,     252,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Northborough - Marguerite E Peaslee,02130014,     283,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Northborough - Marion E Zeh,02130020,     247,       1,"","","","","",""
