Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,4 Year Private College,4 Year Public College,2 Year Private College,2 Year Public College,Other Post Secondary,Apprenticeship,Work,Military,Other,Unknown,Total
5.007999999999999,5,a-cgpr-i1,2016-17,Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,  16.3,  40.8,   0.0,  32.7,   0.0,"",   4.1,   0.0,   0.0,   6.1,      49
4.9333333333333345,4.93,a-cgpr-i1,2016-17,Gloucester - Gloucester High,01070505,  28.3,  25.7,   0.5,  20.9,   5.9,"",  11.2,   3.7,   1.1,   2.7,     187
4.890666666666667,4.89,a-cgpr-i1,2016-17,Grafton - Grafton High School,01100505,  31.9,  39.0,   0.0,  14.3,   1.6,"",   4.9,   0.5,   1.1,   6.6,     182
4.981333333333333,4.98,a-cgpr-i1,2016-17,Granby - Granby Jr Sr High School,01110505,  27.6,  25.0,   0.0,  39.5,   0.0,"",   1.3,   1.3,   5.3,   0.0,      76
4.88,4.88,a-cgpr-i1,2016-17,Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,  10.9,  19.1,   0.3,  35.5,   4.2,"",  21.5,   2.4,   1.2,   4.8,     330
5.018666666666666,5,a-cgpr-i1,2016-17,Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,   6.1,   7.4,   0.0,  60.0,   0.0,"",  20.6,   1.6,   0.3,   3.9,     310
4.704,4.7,a-cgpr-i1,2016-17,Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,   7.9,  11.7,   0.0,  31.4,   1.5,"",  35.7,   4.2,   0.0,   7.6,     471
5.1466666666666665,5,a-cgpr-i1,2016-17,Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,   8.4,  22.2,   0.2,  39.2,   4.9,"",  21.6,   3.5,   0.0,   0.0,     490
5.093333333333334,5,a-cgpr-i1,2016-17,Greenfield - Greenfield High,01140505,  10.2,  23.9,   0.0,  48.9,   0.0,"",  12.5,   2.3,   1.1,   1.1,      88
5.029333333333334,5,a-cgpr-i1,2016-17,Groton-Dunstable - Groton Dunstable Regional,06730505,  45.8,  40.6,   0.0,   6.1,   0.9,"",   0.9,   0.9,   1.4,   3.3,     212
4.293333333333333,4.29,a-cgpr-i1,2016-17,Hadley - Hopkins Academy,01170505,  19.6,  43.5,   0.0,  13.0,   2.2,"",   2.2,   0.0,   2.2,  17.4,      46
5.226666666666667,5,a-cgpr-i1,2016-17,Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,  53.9,  36.4,   0.0,   5.8,   0.0,"",   1.9,   0.0,   0.6,   1.3,     154
5.1946666666666665,5,a-cgpr-i1,2016-17,Hampden Charter School of Science (District) - Hampden Charter School of Science,04990305,   0.0,  63.2,   0.0,  34.2,   0.0,"",   0.0,   2.6,   0.0,   0.0,      38
5.087999999999999,5,a-cgpr-i1,2016-17,Hampden-Wilbraham - Minnechaug Regional High,06800505,  39.9,  25.4,   0.4,  24.4,   0.7,"",   4.6,   3.9,   0.7,   0.0,     283
4.9973333333333345,5.0,a-cgpr-i1,2016-17,Hampshire - Hampshire Regional High,06830505,  22.3,  33.9,   0.0,  32.1,   0.0,"",   5.4,   4.5,   1.8,   0.0,     112
5.226666666666666,5,a-cgpr-i1,2016-17,Hanover - Hanover High,01220505,  38.3,  48.5,   0.0,   6.1,   4.1,"",   1.0,   0.5,   1.0,   0.5,     196
4.976000000000001,4.98,a-cgpr-i1,2016-17,Harvard - Bromfield,01250505,  45.2,  47.1,   0.0,   1.0,   0.0,"",   0.0,   0.0,   0.0,   6.7,     104
5.141333333333334,5,a-cgpr-i1,2016-17,Hatfield - Smith Academy,01270505,  24.1,  17.2,  24.1,  24.1,   0.0,"",   6.9,   0.0,   3.4,   0.0,      29
0.0,1,a-cgpr-i1,2016-17,Haverhill - Haverhill Alternative School,01280033,"","","","","","","","","","",       5
4.752,4.75,a-cgpr-i1,2016-17,Haverhill - Haverhill High,01280505,  17.7,  22.2,   0.0,  34.3,   1.2,"",  13.7,   4.7,   3.1,   3.1,     423
5.087999999999999,5,a-cgpr-i1,2016-17,Hingham - Hingham High,01310505,  63.4,  28.3,   0.3,   2.1,   0.3,"",   1.0,   0.7,   2.8,   1.0,     290
5.1466666666666665,5,a-cgpr-i1,2016-17,Holbrook - Holbrook Jr Sr High,01330505,  20.7,  29.3,   1.7,  29.3,   0.0,"",  15.5,   3.4,   0.0,   0.0,      58
5.232,5,a-cgpr-i1,2016-17,Holliston - Holliston High,01360505,  49.0,  41.7,   0.0,   4.4,   1.5,"",   1.5,   1.0,   0.5,   0.5,     206
4.602666666666667,4.6,a-cgpr-i1,2016-17,Holyoke - Holyoke High,01370505,  15.5,  15.9,   0.0,  48.9,   1.7,"",   4.3,   4.7,   0.0,   9.0,     233
3.525333333333333,3.53,a-cgpr-i1,2016-17,Holyoke - Wm J Dean Vocational Technical High,01370605,   0.0,   1.9,   0.0,  41.5,   1.9,"",  20.8,   5.7,   0.0,  28.3,      53
4.906666666666666,4.91,a-cgpr-i1,2016-17,Hopedale - Hopedale Jr Sr High,01380505,  31.8,  40.9,  10.2,   1.1,   2.3,"",   5.7,   2.3,   3.4,   2.3,      88
5.2586666666666675,5,a-cgpr-i1,2016-17,Hopkinton - Hopkinton High,01390505,  56.1,  34.9,   0.0,   2.9,   2.9,"",   1.8,   0.4,   1.1,   0.0,     278
5.290666666666667,5,a-cgpr-i1,2016-17,Hudson - Hudson High,01410505,  34.3,  46.3,   0.7,   9.7,   2.2,"",   6.0,   0.7,   0.0,   0.0,     134
4.8693333333333335,4.87,a-cgpr-i1,2016-17,Hull - Hull High,01420505,  38.5,  26.4,   0.0,   9.9,   4.4,"",  12.1,   5.5,   1.1,   2.2,      91
5.109333333333333,5,a-cgpr-i1,2016-17,Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,  34.7,  44.2,   0.0,  12.6,   1.1,"",   3.2,   0.0,   1.1,   3.2,      95
5.263999999999999,5,a-cgpr-i1,2016-17,Ipswich - Ipswich High,01440505,  45.2,  37.4,   0.0,  11.6,   3.9,"",   0.6,   0.6,   0.0,   0.6,     155
5.029333333333333,5,a-cgpr-i1,2016-17,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,  46.6,  37.5,   1.1,   6.8,   0.0,"",   2.3,   0.0,   1.1,   4.5,      88
4.992,4.99,a-cgpr-i1,2016-17,King Philip - King Philip Regional High,06900505,  38.3,  46.3,   0.0,   3.2,   2.6,"",   3.2,   1.0,   2.3,   3.2,     311
2.288,2.29,a-cgpr-i1,2016-17,Lawrence - High School Learning Center,01490536,   0.9,   0.0,   0.0,  27.1,   0.9,"",  14.0,   1.9,  24.3,  30.8,     107
4.293333333333333,4.29,a-cgpr-i1,2016-17,Lawrence - Lawrence High School,01490515,   9.7,  15.5,   0.3,  44.7,   0.2,"",  10.1,   2.9,   6.2,  10.4,     595
0.0,1,a-cgpr-i1,2016-17,Lawrence - Phoenix Academy Lawrence,01490540,   0.0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0, 100.0,      22
1.3333333333333333,1.33,a-cgpr-i1,2016-17,Lawrence - School for Exceptional Studies,01490537,   0.0,  12.5,   0.0,   0.0,   0.0,"",  12.5,   0.0,   0.0,  75.0,       8
5.242666666666667,5,a-cgpr-i1,2016-17,Lee - Lee Middle/High School,01500505,  20.7,  29.3,   0.0,  39.7,   0.0,"",   8.6,   1.7,   0.0,   0.0,      58
4.917333333333334,4.92,a-cgpr-i1,2016-17,Leicester - Leicester High,01510505,  29.4,  32.4,   0.0,  18.6,   2.0,"",   9.8,   7.8,   0.0,   0.0,     102
5.253333333333333,5,a-cgpr-i1,2016-17,Lenox - Lenox Memorial High,01520505,  53.1,  21.9,   0.0,  18.8,   0.0,"",   4.7,   0.0,   0.0,   1.6,      64
5.087999999999999,5,a-cgpr-i1,2016-17,Leominster - Center For Technical Education Innovation,01530605,   9.2,  35.8,   1.8,  18.3,   5.5,"",  24.8,   4.6,   0.0,   0.0,     109
2.2880000000000003,2.29,a-cgpr-i1,2016-17,Leominster - Leominster Center for Excellence,01530515,   0.0,   0.0,   0.0,  28.6,  14.3,"",   0.0,   0.0,  28.6,  28.6,       7
5.2586666666666675,5,a-cgpr-i1,2016-17,Leominster - Leominster High School,01530505,  15.4,  41.0,   0.4,  27.1,   3.3,"",  11.4,   1.5,   0.0,   0.0,     273
4.954666666666667,4.95,a-cgpr-i1,2016-17,Lexington - Lexington High,01550505,  58.0,  31.8,   0.4,   2.3,   0.2,"",   0.2,   0.4,   6.6,   0.2,     519
5.1466666666666665,5,a-cgpr-i1,2016-17,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,  67.7,  24.3,   0.5,   1.4,   0.5,"",   2.1,   0.2,   1.4,   2.1,     436
5.242666666666667,5,a-cgpr-i1,2016-17,Littleton - Littleton High School,01580505,  44.9,  36.4,   0.0,   8.5,   3.4,"",   5.1,   0.0,   1.7,   0.0,     118
5.120000000000001,5,a-cgpr-i1,2016-17,Longmeadow - Longmeadow High,01590505,  48.7,  33.5,   0.0,  12.5,   0.9,"",   0.4,   2.2,   0.0,   1.8,     224
2.9119999999999995,2.91,a-cgpr-i1,2016-17,Lowell - Leblanc Therapeutic Day School,01600320,   0.0,   0.0,   0.0,  18.2,   0.0,"",  36.4,   0.0,   0.0,  45.5,      11
4.8053333333333335,4.81,a-cgpr-i1,2016-17,Lowell - Lowell High,01600505,  13.9,  34.0,   0.0,  36.2,   0.5,"",   5.5,   2.7,   0.9,   6.2,     632
2.5653333333333332,2.57,a-cgpr-i1,2016-17,Lowell - The Career Academy,01600515,   0.0,   3.7,   0.0,  25.9,   0.0,"",  18.5,   0.0,   0.0,  51.9,      27
4.709333333333333,4.71,a-cgpr-i1,2016-17,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,   0.0,   0.0,   0.0,  47.1,   5.9,"",  35.3,   5.9,   0.0,   5.9,      17
4.9973333333333345,5.0,a-cgpr-i1,2016-17,Ludlow - Ludlow Senior High,01610505,  37.4,  19.4,   0.0,  30.1,   1.9,"",   4.9,   6.3,   0.0,   0.0,     206
5.061333333333333,5,a-cgpr-i1,2016-17,Lunenburg - Lunenburg High,01620505,  35.7,  43.9,   0.0,  13.3,   1.0,"",   1.0,   3.1,   0.0,   2.0,      98
4.7573333333333325,4.76,a-cgpr-i1,2016-17,Lynn - Classical High,01630505,  16.6,  23.1,   1.8,  39.1,   0.0,"",   8.6,   1.5,   2.1,   7.4,     338
5.333333333333333,5,a-cgpr-i1,2016-17,Lynn - Fecteau-Leary Junior/Senior High School,01630525,   0.0,   0.0,   0.0,  64.0,   0.0,"",  36.0,   0.0,   0.0,   0.0,      25
4.976,4.98,a-cgpr-i1,2016-17,Lynn - Lynn English High,01630510,  22.4,  17.8,   0.6,  39.7,   0.6,"",  12.2,   5.1,   0.3,   1.4,     353
4.848,4.85,a-cgpr-i1,2016-17,Lynn - Lynn Vocational Technical Institute,01630605,  10.8,   7.4,   3.4,  44.9,   7.4,"",  17.0,   8.5,   0.6,   0.0,     176
5.258666666666667,5,a-cgpr-i1,2016-17,Lynnfield - Lynnfield High,01640505,  45.7,  39.7,   0.0,  10.6,   1.3,"",   1.3,   0.7,   0.7,   0.0,     151
4.714666666666666,4.71,a-cgpr-i1,2016-17,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,  25.0,  48.1,   3.8,  11.5,   0.0,"",   0.0,   0.0,   0.0,  11.5,      52
5.338666666666667,5,a-cgpr-i1,2016-17,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,  68.8,  31.3,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0,      48
5.141333333333333,5,a-cgpr-i1,2016-17,Malden - Malden High,01650505,  24.6,  30.4,   0.2,  34.5,   3.6,"",   3.1,   1.2,   0.5,   1.7,     414
5.082666666666666,5,a-cgpr-i1,2016-17,Manchester Essex Regional - Manchester Essex Regional High School,06980510,  58.1,  30.5,   1.0,   3.8,   0.0,"",   1.9,   2.9,   1.9,   0.0,     105
4.970666666666666,4.97,a-cgpr-i1,2016-17,Mansfield - Mansfield High,01670505,  39.8,  39.4,   0.0,   7.0,   5.2,"",   1.8,   2.8,   1.5,   2.4,     327
4.752000000000001,4.75,a-cgpr-i1,2016-17,Marblehead - Marblehead High,01680505,  46.7,  32.6,   0.0,   5.1,   2.5,"",   2.2,   1.8,   3.3,   5.8,     276
4.410666666666667,4.41,a-cgpr-i1,2016-17,Marlborough - Marlborough High,01700505,   0.9,  61.5,   0.0,  17.3,   0.0,"",   3.0,   1.7,   0.9,  14.7,     231
4.704,4.7,a-cgpr-i1,2016-17,Marshfield - Marshfield High,01710505,  32.2,  47.4,   0.0,   4.3,   2.0,"",   2.3,   2.6,   0.0,   9.2,     304
4.928,4.93,a-cgpr-i1,2016-17,Martha's Vineyard - Martha's Vineyard Regional High,07000505,  35.1,  29.8,   1.2,   9.9,   4.1,"",  12.3,   0.0,   5.3,   2.3,     171
2.6666666666666665,2.67,a-cgpr-i1,2016-17,Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,  41.7,   0.0,   0.0,   8.3,   0.0,"",   0.0,   0.0,  50.0,   0.0,      12
4.768,4.77,a-cgpr-i1,2016-17,Masconomet - Masconomet Regional High School,07050505,  44.4,  39.9,   0.0,   5.1,   0.0,"",   0.0,   0.0,   0.0,  10.6,     331
4.970666666666666,4.97,a-cgpr-i1,2016-17,Mashpee - Mashpee High,01720505,  25.5,  32.4,   2.0,  12.7,   0.0,"",  20.6,   4.9,   0.0,   2.0,     102
4.170666666666666,4.17,a-cgpr-i1,2016-17,Massachusetts Virtual Academy at Greenfield Commonwealth Virtual District - Massachusetts Virtual Academy at Greenfield Commonwealth Virtual School,39010900,  17.4,   8.7,   0.0,  17.4,   4.3,"",  30.4,   4.3,   8.7,   8.7,      23
4.8693333333333335,4.87,a-cgpr-i1,2016-17,Maynard - Maynard High,01740505,  24.7,  38.3,   1.2,  21.0,   1.2,"",   4.9,   0.0,   3.7,   4.9,      81
5.141333333333333,5,a-cgpr-i1,2016-17,Medfield - Medfield Senior High,01750505,  63.6,  30.0,   0.0,   0.5,   0.5,"",   1.8,   2.3,   1.4,   0.0,     217
5.333333333333333,5,a-cgpr-i1,2016-17,Medford - Curtis-Tufts,01760510,   0.0,  14.3,   0.0,   0.0,   0.0,"",  85.7,   0.0,   0.0,   0.0,       7
5.221333333333333,5,a-cgpr-i1,2016-17,Medford - Medford High,01760505,   0.0,  67.6,   0.0,  19.0,   1.6,"",   9.7,   2.0,   0.0,   0.0,     247
5.333333333333333,5,a-cgpr-i1,2016-17,Medford - Medford Vocational Technical High,01760605,   0.0,   0.0,   0.0,   2.3,   0.0,"",  97.7,   0.0,   0.0,   0.0,      44
5.013333333333333,5,a-cgpr-i1,2016-17,Medway - Medway High,01770505,  47.6,  40.5,   0.0,   4.3,   1.1,"",   0.5,   1.1,   0.0,   4.9,     185
4.944,4.94,a-cgpr-i1,2016-17,Melrose - Melrose High,01780505,  41.5,  44.5,   0.0,   3.8,   0.4,"",   2.5,   0.8,   0.0,   6.4,     236
5.2,5,a-cgpr-i1,2016-17,Mendon-Upton - Nipmuc Regional High,07100510,  33.9,  51.7,   0.0,   6.8,   1.7,"",   3.4,   0.0,   2.5,   0.0,     118
4.842666666666665,4.84,a-cgpr-i1,2016-17,Methuen - Methuen High,01810505,  25.7,  22.9,   1.5,  30.8,   1.8,"",   8.1,   2.5,   0.0,   6.6,     393
4.261333333333334,4.26,a-cgpr-i1,2016-17,Middleborough - Middleborough High,01820505,   7.9,  50.0,   0.0,  22.0,   0.0,"",   0.0,   0.0,   0.0,  20.1,     164
4.912000000000001,4.91,a-cgpr-i1,2016-17,Milford - Milford High,01850505,  31.6,  33.2,   0.8,  17.0,   0.0,"",   9.5,   4.0,   2.4,   1.6,     253
4.821333333333333,4.82,a-cgpr-i1,2016-17,Millbury - Millbury Junior/Senior High,01860505,  20.4,  40.8,   1.0,  21.4,   0.0,"",   6.8,   2.9,   0.0,   6.8,     103
5.210666666666666,5,a-cgpr-i1,2016-17,Millis - Millis High School,01870505,  33.7,  43.8,   1.1,  13.5,   0.0,"",   5.6,   2.2,   0.0,   0.0,      89
5.167999999999999,5,a-cgpr-i1,2016-17,Milton - Milton High,01890505,  69.3,  19.7,   0.0,   7.1,   0.0,"",   0.8,   2.5,   0.0,   0.4,     238
5.077333333333334,5,a-cgpr-i1,2016-17,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,  13.9,  26.5,   1.8,  22.3,   1.2,"",  29.5,   3.6,   1.2,   0.0,     166
4.906666666666666,4.91,a-cgpr-i1,2016-17,Mohawk Trail - Mohawk Trail Regional High,07170505,  32.0,  24.0,   0.0,  16.0,   2.0,"",  18.0,   6.0,   0.0,   2.0,      50
5.013333333333334,5,a-cgpr-i1,2016-17,Monomoy Regional School District - Monomoy Regional High School,07120515,  37.4,  46.1,   0.0,   0.0,   0.9,"",   9.6,   4.3,   0.9,   0.9,     115
5.136000000000001,5,a-cgpr-i1,2016-17,Monson - Monson High School,01910505,  34.1,  34.1,   0.0,  17.1,   1.2,"",   9.8,   3.7,   0.0,   0.0,      82
4.965333333333333,4.97,a-cgpr-i1,2016-17,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,  12.7,  23.8,   1.1,  21.2,   6.5,"",  27.8,   5.1,   0.6,   1.1,     353
4.784,4.78,a-cgpr-i1,2016-17,Mount Greylock - Mt Greylock Regional High,07150505,  50.0,  19.3,   3.4,  13.6,   0.0,"",   3.4,   4.5,   5.7,   0.0,      88
5.338666666666667,5,a-cgpr-i1,2016-17,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,  43.8,  45.8,   0.0,   6.3,   4.2,"",   0.0,   0.0,   0.0,   0.0,      96
5.045333333333333,5,a-cgpr-i1,2016-17,Nantucket - Nantucket High,01970505,  39.1,  17.3,   7.3,   5.5,   3.6,"",  21.8,   0.9,   2.7,   1.8,     110
4.208,4.21,a-cgpr-i1,2016-17,Narragansett - Narragansett Regional High,07200505,  17.1,  25.0,   0.0,  36.8,   0.0,"",   0.0,   1.3,   0.0,  19.7,      76
5.045333333333333,5,a-cgpr-i1,2016-17,Nashoba - Nashoba Regional,07250505,  39.5,  46.9,   0.0,   4.1,   0.0,"",   4.1,   2.1,   2.1,   1.2,     243
5.029333333333334,5,a-cgpr-i1,2016-17,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,  15.4,  18.1,   1.1,  30.9,   2.7,"",  26.1,   5.9,   0.0,   0.0,     188
5.317333333333334,5,a-cgpr-i1,2016-17,Natick - Natick High,01980505,  38.3,  45.2,   2.2,   8.8,   1.9,"",   3.3,   0.0,   0.3,   0.0,     363
5.071999999999999,5,a-cgpr-i1,2016-17,Nauset - Nauset Regional High,06600505,  46.3,  23.0,   0.8,  15.6,   0.8,"",   8.6,   0.4,   4.5,   0.0,     244
5.216,5,a-cgpr-i1,2016-17,Needham - Needham High,01990505,  54.8,  39.7,   0.5,   1.0,   1.0,"",   0.8,   0.3,   0.3,   1.8,     398
5.141333333333333,5,a-cgpr-i1,2016-17,New Bedford - New Bedford High,02010505,  12.1,  17.4,   4.3,  48.7,   0.8,"",  13.1,   3.5,   0.0,   0.0,     396
0.0,1,a-cgpr-i1,2016-17,New Bedford - Trinity Day Academy,02010510,"","","","","","","","","","",       1
5.333333333333333,5,a-cgpr-i1,2016-17,New Bedford - Whaling City Junior/Senior High School,02010515,   0.0,   0.0,   0.0, 100.0,   0.0,"",   0.0,   0.0,   0.0,   0.0,      11
5.072,5,a-cgpr-i1,2016-17,Newburyport - Newburyport High,02040505,  41.2,  41.2,   0.0,   8.8,   0.0,"",   3.9,   0.0,   2.5,   2.5,     204
5.114666666666667,5,a-cgpr-i1,2016-17,Newton - Newton North High,02070505,  52.6,  33.4,   0.2,   3.2,   2.3,"",   4.2,   0.6,   0.4,   3.0,     473
5.114666666666667,5,a-cgpr-i1,2016-17,Newton - Newton South High,02070510,  60.0,  30.2,   0.0,   3.2,   1.6,"",   0.9,   1.1,   2.5,   0.5,     443
5.285333333333333,5,a-cgpr-i1,2016-17,Norfolk County Agricultural - Norfolk County Agricultural,09150705,  26.7,  45.8,   2.5,  10.8,   0.0,"",  13.3,   0.8,   0.0,   0.0,     120
5.077333333333333,5,a-cgpr-i1,2016-17,North Adams - Drury High,02090505,  21.3,  35.0,   0.0,   8.8,   6.3,"",  23.8,   3.8,   1.3,   0.0,      80
5.157333333333333,5,a-cgpr-i1,2016-17,North Andover - North Andover High,02110505,  39.4,  41.3,   0.0,  12.2,   1.3,"",   2.5,   1.3,   0.9,   1.3,     320
5.056,5,a-cgpr-i1,2016-17,North Attleborough - North Attleboro High,02120505,  36.2,  41.7,   0.7,   9.6,   0.0,"",   6.6,   2.2,   1.5,   1.5,     271
3.1679999999999997,3.17,a-cgpr-i1,2016-17,North Brookfield - North Brookfield High,02150505,   6.3,  34.4,   0.0,  12.5,   3.1,"",   3.1,   3.1,   0.0,  37.5,      32
5.221333333333334,5,a-cgpr-i1,2016-17,North Middlesex - North Middlesex Regional,07350505,  27.3,  49.0,   0.0,  13.9,   1.5,"",   6.2,   0.0,   0.0,   2.1,     194
5.072,5,a-cgpr-i1,2016-17,North Reading - North Reading High,02170505,  42.7,  39.5,   0.5,   9.2,   0.5,"",   2.7,   1.1,   0.0,   3.8,     185
4.922666666666667,4.92,a-cgpr-i1,2016-17,Northampton - Northampton High,02100505,  43.6,  26.4,   0.0,  17.7,   1.4,"",   3.2,   0.9,   4.1,   2.7,     220
4.282666666666667,4.28,a-cgpr-i1,2016-17,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,   0.9,   6.5,   0.0,  28.0,   2.8,"",  42.1,   5.6,   0.0,  14.0,     107
5.205333333333333,5,a-cgpr-i1,2016-17,Northboro-Southboro - Algonquin Regional High,07300505,  56.5,  36.2,   0.3,   3.7,   0.3,"",   0.6,   0.6,   1.4,   0.6,     354
4.885333333333333,4.89,a-cgpr-i1,2016-17,Northbridge - Northbridge High,02140505,  22.3,  36.9,   0.8,  14.6,   0.8,"",  16.2,   5.4,   1.5,   1.5,     130
5.066666666666666,5,a-cgpr-i1,2016-17,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,  16.3,  13.7,   0.0,  21.7,   5.3,"",  38.0,   2.7,   2.0,   0.3,     300
5.061333333333334,5,a-cgpr-i1,2016-17,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,  12.3,  20.2,   0.9,  21.1,   1.8,"",  38.6,   5.3,   0.0,   0.0,     114
5.189333333333333,5,a-cgpr-i1,2016-17,Norton - Norton High,02180505,  28.6,  44.4,   0.0,  15.3,   1.1,"",   7.9,   0.5,   1.1,   1.1,     189
5.301333333333332,5,a-cgpr-i1,2016-17,Norwell - Norwell High,02190505,  52.2,  42.9,   0.5,   1.1,   1.1,"",   1.6,   0.5,   0.0,   0.0,     182
4.8693333333333335,4.87,a-cgpr-i1,2016-17,Norwood - Norwood High,02200505,  33.0,  36.5,   0.0,  13.7,   3.4,"",   4.7,   3.4,   1.3,   3.9,     233
4.72,4.72,a-cgpr-i1,2016-17,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,  19.7,  24.2,   0.0,  24.2,   1.5,"",  18.9,   3.0,   0.0,   8.3,     132
4.842666666666665,4.84,a-cgpr-i1,2016-17,Old Rochester - Old Rochester Regional High,07400505,  29.3,  40.8,   0.6,  16.1,   0.6,"",   3.4,   3.4,   1.7,   4.0,     174
4.698666666666667,4.7,a-cgpr-i1,2016-17,Oxford - Oxford High,02260505,   1.2,  40.5,   2.4,  32.1,   1.2,"",  10.7,   6.0,   1.2,   4.8,      84
4.266666666666667,4.27,a-cgpr-i1,2016-17,Oxford - Project C.O.F.F.E.E.,02260305,   0.0,   0.0,   0.0,  20.0,   0.0,"",  60.0,   0.0,   0.0,  20.0,      10
4.981333333333333,4.98,a-cgpr-i1,2016-17,Palmer - Palmer High,02270505,  30.7,  14.7,   0.0,  33.3,   0.0,"",  14.7,   4.0,   0.0,   2.7,      75
3.930666666666666,3.93,a-cgpr-i1,2016-17,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,   7.8,   5.4,   0.0,  19.4,   5.4,"",  35.7,   5.4,   0.0,  20.9,     129
5.088,5,a-cgpr-i1,2016-17,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,   3.1,  49.2,   0.0,  38.5,   1.5,"",   3.1,   3.1,   1.5,   0.0,      65
5.205333333333334,5,a-cgpr-i1,2016-17,Peabody - Peabody Veterans Memorial High,02290510,  25.6,  34.9,   0.0,  17.9,   1.0,"",  18.2,   2.0,   0.2,   0.2,     407
4.144000000000001,4.14,a-cgpr-i1,2016-17,Pembroke - Pembroke High School,02310505,  28.6,  37.7,   0.0,  11.4,   0.0,"",   0.0,   0.0,   0.0,  22.3,     220
5.061333333333333,5,a-cgpr-i1,2016-17,Pentucket - Pentucket Regional Sr High,07450505,  41.5,  36.4,   0.0,  15.3,   0.6,"",   1.1,   1.7,   1.1,   2.3,     176
5.333333333333333,5,a-cgpr-i1,2016-17,Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,   0.0,  60.0,   0.0,  40.0,   0.0,"",   0.0,   0.0,   0.0,   0.0,      10
5.333333333333333,5,a-cgpr-i1,2016-17,Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,   5.9,   0.0,   0.0,  70.6,   0.0,"",  23.5,   0.0,   0.0,   0.0,      17
5.333333333333333,5,a-cgpr-i1,2016-17,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,  37.5,  40.0,   0.0,  22.5,   0.0,"",   0.0,   0.0,   0.0,   0.0,      40
