Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Nonbinary
NA,NA,"",2022-23,Brockton - North Middle School,00440410,   0.4,   0.9,  72.8,  12.5,   4.5,   0.2,   8.7,  48.4,  51.6,   0.0
NA,NA,"",2022-23,Brockton - Oscar F Raymond,00440078,   0.3,   1.3,  78.0,  11.3,   2.4,   0.4,   6.4,  46.5,  53.5,   0.0
NA,NA,"",2022-23,Brockton - Plouffe Middle School,00440422,   0.3,   2.8,  40.0,  41.1,   4.1,   0.2,  11.5,  49.2,  50.8,   0.0
NA,NA,"",2022-23,Brockton - PROMISE College and Career Academy,00440525,   0.0,   2.6,  44.7,  34.2,   0.0,   0.0,  18.4,  44.7,  55.3,   0.0
NA,NA,"",2022-23,Brockton - South Middle School,00440415,   0.0,   1.5,  66.0,  13.1,   5.8,   0.0,  13.5,  46.5,  53.5,   0.0
NA,NA,"",2022-23,Brockton - West Middle School,00440420,   0.0,   1.8,  56.2,  15.6,   7.9,   0.0,  18.5,  47.9,  52.1,   0.0
NA,NA,"",2022-23,Brooke Charter School (District) - Brooke Charter School,04280305,   0.2,   1.5,  51.4,  39.8,   2.7,   0.1,   4.3,  51.4,  48.3,   0.3
NA,NA,"",2022-23,Brookfield - Brookfield Elementary,00450005,   0.0,   0.3,   2.4,   5.2,   4.1,   0.0,  88.0,  48.5,  51.5,   0.0
NA,NA,"",2022-23,Brookline - Brookline Early Education Program at Beacon,00460001,   0.0,  30.0,   2.0,   8.0,  18.0,   0.0,  42.0,  34.0,  66.0,   0.0
NA,NA,"",2022-23,Brookline - Brookline Early Education Program at Clark Road,00460003,   0.0,  10.9,   1.6,  20.3,  18.8,   0.0,  48.4,  40.6,  59.4,   0.0
NA,NA,"",2022-23,Brookline - Brookline Early Education Program at Putterham,00460002,   0.0,  19.2,   7.7,   7.7,   7.7,   0.0,  57.7,  38.5,  61.5,   0.0
NA,NA,"",2022-23,Brookline - Brookline High,00460505,   0.0,  16.0,   7.4,  12.9,  10.3,   0.0,  53.3,  49.7,  49.3,   1.0
NA,NA,"",2022-23,Brookline - Edith C Baker,00460005,   0.1,  28.0,   6.7,   9.5,  12.4,   0.0,  43.3,  47.3,  52.7,   0.0
NA,NA,"",2022-23,Brookline - Florida Ruffin Ridley School,00460015,   0.0,  16.8,   5.2,  10.0,  10.9,   0.0,  57.1,  51.1,  48.8,   0.1
NA,NA,"",2022-23,Brookline - Heath,00460025,   0.0,  15.9,   4.6,  11.3,  13.3,   0.0,  54.9,  48.1,  51.6,   0.2
NA,NA,"",2022-23,Brookline - John D Runkle,00460045,   0.0,  14.4,   4.3,  13.2,  14.4,   0.0,  53.7,  45.1,  54.7,   0.2
NA,NA,"",2022-23,Brookline - Lawrence,00460030,   0.0,  33.8,   5.0,   9.3,  10.6,   0.2,  41.1,  51.9,  48.1,   0.0
NA,NA,"",2022-23,Brookline - Michael Driscoll,00460020,   0.0,  19.3,   5.9,  10.5,  13.8,   0.0,  50.4,  45.6,  54.4,   0.0
NA,NA,"",2022-23,Brookline - Pierce,00460040,   0.0,  25.1,   5.7,  10.4,  12.1,   0.0,  46.8,  51.3,  48.1,   0.6
NA,NA,"",2022-23,Brookline - The Lynch Center,00460060,   0.0,  24.0,  12.0,  16.0,  12.0,   0.0,  36.0,  40.0,  60.0,   0.0
NA,NA,"",2022-23,Brookline - William H Lincoln,00460035,   0.2,  27.2,  12.2,  11.3,   9.5,   0.0,  39.6,  50.1,  49.9,   0.0
NA,NA,"",2022-23,Burlington - Burlington High,00480505,   0.4,  18.4,   8.6,  10.0,   2.7,   0.0,  59.9,  47.8,  51.9,   0.3
NA,NA,"",2022-23,Burlington - Fox Hill,00480007,   0.5,  16.4,   5.6,   7.2,   5.8,   0.0,  64.5,  52.3,  47.7,   0.0
NA,NA,"",2022-23,Burlington - Francis Wyman Elementary,00480035,   0.0,  12.8,  12.4,   5.9,   5.5,   0.0,  63.5,  48.7,  51.3,   0.0
NA,NA,"",2022-23,Burlington - Marshall Simonds Middle,00480303,   0.2,  17.4,   6.4,   9.8,   4.8,   0.0,  61.4,  50.6,  49.1,   0.4
NA,NA,"",2022-23,Burlington - Memorial,00480015,   0.0,  19.5,   4.3,  10.7,   6.9,   0.0,  58.6,  49.0,  51.0,   0.0
NA,NA,"",2022-23,Burlington - Pine Glen Elementary,00480020,   0.0,  22.4,   3.2,   6.8,   5.5,   0.0,  62.0,  47.7,  52.3,   0.0
NA,NA,"",2022-23,Cambridge - Amigos School,00490006,   0.0,   3.4,   4.7,  50.4,   7.1,   0.0,  34.4,  49.6,  50.1,   0.2
NA,NA,"",2022-23,Cambridge - Cambridge Rindge and Latin,00490506,   0.3,  11.1,  26.1,  15.2,  10.0,   0.0,  37.3,  51.0,  48.4,   0.6
NA,NA,"",2022-23,Cambridge - Cambridge Street Upper School,00490305,   0.3,  10.9,  27.0,  11.6,  10.2,   0.0,  39.9,  49.5,  50.2,   0.3
NA,NA,"",2022-23,Cambridge - Cambridgeport,00490007,   0.0,  11.0,  16.5,   7.1,  13.7,   0.0,  51.8,  50.2,  48.6,   1.2
NA,NA,"",2022-23,Cambridge - Fletcher/Maynard Academy,00490090,   0.4,   7.1,  51.6,  20.9,   9.8,   0.0,  10.2,  41.3,  58.7,   0.0
NA,NA,"",2022-23,Cambridge - Graham and Parks,00490080,   0.0,  16.6,  13.5,   9.1,   8.3,   0.0,  52.5,  45.6,  54.4,   0.0
NA,NA,"",2022-23,Cambridge - Haggerty,00490020,   0.9,  22.4,  15.9,   9.5,   6.0,   0.0,  45.3,  54.7,  45.3,   0.0
NA,NA,"",2022-23,Cambridge - John M Tobin,00490065,   0.0,  15.9,  23.8,   7.8,  12.8,   0.0,  39.7,  48.4,  51.6,   0.0
NA,NA,"",2022-23,Cambridge - Kennedy-Longfellow,00490040,   0.0,  23.9,  23.4,  21.7,   8.2,   0.0,  22.8,  50.5,  49.5,   0.0
NA,NA,"",2022-23,Cambridge - King Open,00490035,   0.0,  13.2,  22.6,  13.5,  14.0,   0.0,  36.7,  48.5,  51.5,   0.0
NA,NA,"",2022-23,Cambridge - Maria L. Baldwin,00490005,   0.0,   9.1,  10.0,   9.1,  14.4,   0.0,  57.4,  50.9,  49.1,   0.0
NA,NA,"",2022-23,Cambridge - Martin Luther King Jr.,00490030,   0.0,  35.8,  12.0,   4.2,  24.7,   0.0,  23.2,  49.4,  50.6,   0.0
NA,NA,"",2022-23,Cambridge - Morse,00490045,   0.0,   9.5,  25.5,   8.8,  11.2,   0.0,  44.9,  48.0,  52.0,   0.0
NA,NA,"",2022-23,Cambridge - Peabody,00490050,   0.3,  15.1,  23.9,   8.2,   7.5,   0.0,  45.0,  50.0,  50.0,   0.0
NA,NA,"",2022-23,Cambridge - Putnam Avenue Upper School,00490310,   1.2,  15.9,  30.7,  12.4,  13.5,   0.0,  26.3,  45.8,  54.2,   0.0
NA,NA,"",2022-23,Cambridge - Rindge Avenue Upper School,00490315,   0.0,  10.2,  22.3,   9.5,   7.7,   0.0,  50.4,  48.5,  50.4,   1.1
NA,NA,"",2022-23,Cambridge - Vassal Lane Upper School,00490320,   0.0,  17.6,  23.8,  11.0,  10.3,   0.0,  37.4,  46.9,  52.7,   0.4
NA,NA,"",2022-23,Canton - Canton High,00500505,   0.2,  10.5,  14.2,   4.9,   4.9,   0.1,  65.3,  54.8,  44.9,   0.3
NA,NA,"",2022-23,Canton - Dean S Luce,00500020,   0.2,   9.8,  10.1,   6.3,   8.1,   0.0,  65.4,  47.5,  52.5,   0.0
NA,NA,"",2022-23,Canton - John F Kennedy,00500017,   0.0,   8.5,   6.2,   6.8,   8.7,   0.0,  69.8,  46.8,  53.2,   0.0
NA,NA,"",2022-23,Canton - Lt Peter M Hansen,00500012,   0.2,  11.5,  11.4,   9.3,   9.5,   0.4,  57.7,  47.4,  52.6,   0.0
NA,NA,"",2022-23,Canton - Rodman Early Childhood Center,00500010,   0.0,  23.6,  10.1,   7.9,   5.6,   0.0,  52.8,  46.1,  53.9,   0.0
NA,NA,"",2022-23,Canton - Wm H Galvin Middle,00500305,   0.0,  11.2,  13.8,   8.1,   6.0,   0.4,  60.6,  51.5,  48.5,   0.0
NA,NA,"",2022-23,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,   0.4,   1.6,   2.0,   2.8,   1.2,   0.0,  92.0,  50.8,  49.2,   0.0
NA,NA,"",2022-23,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,   1.1,   0.9,   5.7,  11.3,   4.1,   0.3,  76.7,  37.7,  62.2,   0.2
NA,NA,"",2022-23,Carlisle - Carlisle School,00510025,   0.0,  12.0,   0.3,   6.2,   8.7,   0.5,  72.4,  49.4,  50.4,   0.2
NA,NA,"",2022-23,Carver - Carver Elementary School,00520015,   0.1,   0.3,   2.2,   3.5,   2.7,   0.0,  91.2,  50.5,  49.5,   0.0
NA,NA,"",2022-23,Carver - Carver Middle/High School,00520405,   0.5,   0.4,   2.5,   2.7,   1.3,   0.0,  92.6,  47.2,  52.7,   0.1
NA,NA,"",2022-23,Central Berkshire - Becket Washington School,06350005,   0.0,   0.0,   0.0,   8.0,   4.0,   0.0,  88.0,  53.0,  47.0,   0.0
NA,NA,"",2022-23,Central Berkshire - Craneville,06350025,   0.0,   1.1,   0.9,   7.4,   5.8,   0.0,  84.8,  49.3,  50.4,   0.2
NA,NA,"",2022-23,Central Berkshire - Kittredge,06350035,   0.0,   0.0,   0.0,   3.1,   3.7,   0.0,  93.2,  52.2,  47.8,   0.0
NA,NA,"",2022-23,Central Berkshire - Nessacus Regional Middle School,06350305,   0.0,   1.2,   0.6,   4.6,   5.8,   0.0,  87.8,  48.1,  51.9,   0.0
NA,NA,"",2022-23,Central Berkshire - Wahconah Regional High,06350505,   0.0,   0.2,   0.8,   4.1,   3.1,   0.0,  91.8,  50.3,  49.7,   0.0
NA,NA,"",2022-23,Chelmsford - Byam School,00560030,   0.0,  13.6,   3.8,  11.4,   4.8,   0.0,  66.5,  48.3,  51.7,   0.0
NA,NA,"",2022-23,Chelmsford - Center Elementary School,00560005,   0.2,  19.8,   3.7,   6.8,   3.5,   0.0,  66.0,  47.4,  52.6,   0.0
NA,NA,"",2022-23,Chelmsford - Charles D Harrington,00560025,   0.6,  21.4,   4.0,  13.4,   3.8,   0.4,  56.3,  52.4,  47.6,   0.0
NA,NA,"",2022-23,Chelmsford - Chelmsford High,00560505,   0.2,  18.1,   3.8,   7.2,   3.1,   0.2,  67.3,  47.5,  52.1,   0.4
NA,NA,"",2022-23,Chelmsford - Col Moses Parker School,00560305,   0.0,  15.8,   3.5,  10.0,   4.6,   0.0,  66.3,  47.9,  52.0,   0.1
NA,NA,"",2022-23,Chelmsford - Community Education Center,00560001,   0.5,  28.9,   5.5,  11.9,   3.0,   0.5,  49.8,  31.3,  68.7,   0.0
NA,NA,"",2022-23,Chelmsford - McCarthy Middle School,00560310,   0.1,  19.1,   4.4,   8.6,   4.4,   0.5,  62.9,  48.1,  51.5,   0.4
NA,NA,"",2022-23,Chelmsford - South Row,00560015,   0.4,  16.0,   2.6,   7.1,   6.3,   0.0,  67.6,  48.8,  51.2,   0.0
NA,NA,"",2022-23,Chelsea - Chelsea High,00570505,   0.2,   1.0,   3.8,  89.2,   0.7,   0.0,   5.0,  45.1,  54.9,   0.1
NA,NA,"",2022-23,Chelsea - Chelsea Opportunity Academy,00570515,   0.0,   0.9,   1.7,  94.8,   0.0,   0.0,   2.6,  29.6,  70.4,   0.0
NA,NA,"",2022-23,Chelsea - Chelsea Virtual Learning Academy,00570705,   0.0,   0.0,   2.1,  85.1,   0.0,   0.0,  12.8,  55.3,  44.7,   0.0
NA,NA,"",2022-23,Chelsea - Clark Avenue School,00570050,   0.1,   0.3,   3.1,  90.0,   1.0,   0.0,   5.4,  49.5,  50.5,   0.0
NA,NA,"",2022-23,Chelsea - Edgar A Hooks Elementary,00570030,   0.4,   0.4,   6.4,  82.3,   0.6,   0.0,   9.8,  44.6,  55.4,   0.0
NA,NA,"",2022-23,Chelsea - Eugene Wright Science and Technology Academy,00570045,   0.0,   0.7,   4.9,  86.9,   0.7,   0.0,   6.9,  49.7,  50.3,   0.0
NA,NA,"",2022-23,Chelsea - Frank M Sokolowski Elementary,00570040,   0.2,   0.2,   3.8,  87.1,   0.2,   0.0,   8.5,  51.1,  48.9,   0.0
NA,NA,"",2022-23,Chelsea - George F. Kelly Elementary,00570035,   0.0,   0.2,   1.7,  94.6,   0.0,   0.0,   3.6,  51.9,  48.1,   0.0
NA,NA,"",2022-23,Chelsea - Joseph A. Browne School,00570055,   0.4,   1.8,   6.5,  84.9,   0.4,   0.0,   6.1,  44.6,  55.4,   0.0
NA,NA,"",2022-23,Chelsea - Shurtleff Early Childhood,00570003,   0.1,   0.9,   3.8,  87.0,   0.1,   0.0,   8.1,  47.4,  52.6,   0.0
NA,NA,"",2022-23,Chelsea - William A Berkowitz Elementary,00570025,   0.2,   0.9,   7.3,  86.3,   0.4,   0.0,   4.9,  54.7,  45.3,   0.0
NA,NA,"",2022-23,Chesterfield-Goshen - New Hingham Regional Elementary,06320025,   0.7,   0.0,   0.7,   2.1,   0.7,   0.0,  95.9,  44.8,  55.2,   0.0
NA,NA,"",2022-23,Chicopee - Barry,00610003,   0.3,   2.3,   4.9,  32.8,   3.2,   0.6,  55.9,  44.6,  55.4,   0.0
NA,NA,"",2022-23,Chicopee - Belcher,00610010,   0.0,   0.4,  10.3,  46.4,   5.4,   0.4,  37.1,  49.6,  50.4,   0.0
NA,NA,"",2022-23,Chicopee - Bellamy Middle,00610305,   0.0,   1.0,   5.3,  39.7,   3.5,   0.1,  50.4,  46.6,  53.2,   0.1
NA,NA,"",2022-23,Chicopee - Bowe,00610015,   0.0,   2.2,   4.2,  66.5,   4.6,   0.0,  22.5,  50.1,  49.9,   0.0
NA,NA,"",2022-23,Chicopee - Bowie,00610020,   0.0,   2.9,   4.7,  28.7,   4.0,   0.0,  59.6,  51.3,  48.7,   0.0
NA,NA,"",2022-23,Chicopee - Chicopee Academy,00610021,   0.0,   1.1,   9.2,  50.6,   4.6,   0.0,  34.5,  27.6,  72.4,   0.0
NA,NA,"",2022-23,Chicopee - Chicopee Comprehensive High School,00610510,   0.1,   1.4,   3.1,  36.4,   3.2,   0.0,  55.8,  41.0,  58.7,   0.2
NA,NA,"",2022-23,Chicopee - Chicopee High,00610505,   0.0,   2.6,   5.3,  51.3,   3.8,   0.0,  37.0,  52.3,  47.5,   0.2
NA,NA,"",2022-23,Chicopee - Dupont Middle,00610310,   0.0,   1.4,   5.2,  45.8,   2.9,   0.0,  44.7,  45.3,  54.5,   0.3
NA,NA,"",2022-23,Chicopee - Fairview Elementary,00610050,   0.0,   1.1,  10.0,  50.4,   4.3,   0.0,  34.1,  44.7,  55.3,   0.0
NA,NA,"",2022-23,Chicopee - Gen John J Stefanik,00610090,   0.0,   1.0,   4.6,  62.0,   3.6,   0.0,  28.8,  48.8,  51.2,   0.0
NA,NA,"",2022-23,Chicopee - Lambert-Lavoie,00610040,   0.0,   2.1,   3.3,  36.5,   4.6,   0.0,  53.5,  42.7,  57.3,   0.0
NA,NA,"",2022-23,Chicopee - Litwin,00610022,   0.0,   1.8,   9.1,  35.6,   3.6,   0.0,  49.8,  50.5,  49.5,   0.0
NA,NA,"",2022-23,Chicopee - Streiber Memorial School,00610065,   0.0,   3.1,   4.0,  31.4,   3.1,   0.0,  58.4,  43.8,  56.2,   0.0
NA,NA,"",2022-23,Chicopee - Szetela Early Childhood Center,00610001,   0.0,   1.8,   7.2,  33.8,   4.5,   0.0,  52.7,  45.0,  55.0,   0.0
NA,NA,"",2022-23,Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,   1.2,   6.7,   7.9,  35.0,   8.8,   0.0,  40.4,  41.3,  57.1,   1.5
NA,NA,"",2022-23,City on a Hill Charter Public School (District) - City on a Hill Charter Public School,04370505,   0.0,   0.0,  67.8,  30.1,   0.5,   0.0,   1.6,  48.1,  51.9,   0.0
NA,NA,"",2022-23,Clarksburg - Clarksburg Elementary,00630010,   0.0,   0.5,   0.0,   2.1,   2.1,   0.0,  95.2,  46.0,  54.0,   0.0
NA,NA,"",2022-23,Clinton - Clinton Elementary,00640050,   0.1,   0.8,   2.6,  37.7,   2.6,   0.1,  56.0,  47.5,  52.5,   0.0
NA,NA,"",2022-23,Clinton - Clinton Middle School,00640305,   0.0,   0.4,   2.0,  39.6,   1.8,   0.0,  56.1,  49.0,  51.0,   0.0
NA,NA,"",2022-23,Clinton - Clinton Senior High,00640505,   0.0,   0.5,   3.7,  37.3,   1.2,   0.2,  57.1,  43.6,  56.2,   0.2
NA,NA,"",2022-23,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,   0.0,   0.0,  74.4,  24.4,   0.9,   0.0,   0.3,  50.6,  49.4,   0.0
NA,NA,"",2022-23,Cohasset - Cohasset High School,00650505,   0.0,   1.9,   3.2,   1.6,   1.9,   0.0,  91.4,  47.6,  52.4,   0.0
NA,NA,"",2022-23,Cohasset - Cohasset Middle School,00650305,   0.0,   2.7,   2.4,   0.7,   2.4,   0.0,  91.9,  49.5,  50.5,   0.0
NA,NA,"",2022-23,Cohasset - Deer Hill,00650005,   0.0,   0.7,   3.9,   2.6,   1.3,   0.0,  91.4,  52.3,  47.7,   0.0
NA,NA,"",2022-23,Cohasset - Joseph Osgood,00650010,   0.3,   1.1,   1.1,   2.4,   2.9,   0.0,  92.3,  50.3,  49.7,   0.0
NA,NA,"",2022-23,Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,   2.5,  25.1,  19.8,  24.4,   3.9,   0.0,  24.3,  50.8,  49.1,   0.1
NA,NA,"",2022-23,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,   0.4,   5.1,  70.8,  16.2,   2.8,   0.0,   4.7,  56.1,  43.9,   0.0
NA,NA,"",2022-23,Community Day Charter Public School (District) - Community Day Charter Public School,04400205,   0.3,   0.4,   1.3,  95.7,   0.4,   0.0,   1.8,  50.7,  49.3,   0.0
NA,NA,"",2022-23,Concord - Alcott,00670005,   0.0,   6.5,   8.4,   9.6,   7.7,   0.0,  67.9,  50.6,  49.4,   0.0
NA,NA,"",2022-23,Concord - Concord Middle,00670305,   0.0,   7.4,   4.0,   7.8,   6.9,   0.0,  73.8,  48.6,  51.4,   0.0
NA,NA,"",2022-23,Concord - Thoreau,00670020,   0.2,   9.5,   2.1,   7.4,   8.8,   0.0,  72.1,  47.8,  52.2,   0.0
NA,NA,"",2022-23,Concord - Willard,00670030,   0.0,   8.5,   0.7,   5.2,   7.2,   0.0,  78.5,  50.7,  49.3,   0.0
NA,NA,"",2022-23,Concord-Carlisle - Concord Carlisle High,06400505,   0.1,   8.9,   4.2,   5.9,   6.4,   0.2,  74.3,  46.5,  52.9,   0.6
NA,NA,"",2022-23,Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,   0.2,   2.6,  47.4,  42.1,   3.3,   0.0,   4.4,  52.4,  47.6,   0.0
NA,NA,"",2022-23,Conway - Conway Grammar,00680005,   0.0,   0.0,   0.0,   4.9,   3.3,   0.0,  91.9,  40.7,  59.3,   0.0
NA,NA,"",2022-23,Danvers - Danvers High,00710505,   0.0,   3.1,   2.6,  10.8,   3.3,   0.0,  80.2,  49.3,  49.9,   0.8
NA,NA,"",2022-23,Danvers - Great Oak,00710015,   0.3,   2.3,   3.7,  11.6,   5.0,   0.0,  77.1,  51.8,  48.2,   0.0
NA,NA,"",2022-23,Danvers - Highlands,00710010,   0.3,   3.1,   5.4,  12.7,   2.1,   0.0,  76.4,  45.1,  54.9,   0.0
NA,NA,"",2022-23,Danvers - Holten Richmond Middle School,00710305,   0.0,   2.8,   2.1,  12.3,   2.2,   0.0,  80.6,  51.0,  48.8,   0.1
NA,NA,"",2022-23,Danvers - Ivan G Smith,00710032,   0.0,   1.8,   3.2,   7.4,   1.5,   0.0,  86.1,  48.1,  51.9,   0.0
NA,NA,"",2022-23,Danvers - Riverside,00710030,   0.0,   0.9,   3.0,  13.9,   0.3,   0.0,  81.9,  43.2,  56.8,   0.0
NA,NA,"",2022-23,Danvers - Willis E Thorpe,00710045,   0.0,   0.9,   0.9,  10.6,   0.9,   0.0,  86.6,  52.6,  47.4,   0.0
NA,NA,"",2022-23,Dartmouth - Andrew B. Cushman School,00720005,   0.0,   2.3,   0.8,   7.6,   9.9,   0.0,  79.4,  50.4,  49.6,   0.0
NA,NA,"",2022-23,Dartmouth - Dartmouth High,00720505,   0.0,   0.7,   2.8,   7.2,   8.2,   0.1,  81.1,  51.8,  47.9,   0.3
NA,NA,"",2022-23,Dartmouth - Dartmouth Middle,00720050,   0.0,   1.1,   1.5,   5.8,   6.8,   0.0,  84.7,  45.8,  54.1,   0.1
NA,NA,"",2022-23,Dartmouth - George H Potter,00720030,   0.0,   1.5,   0.5,   6.0,   6.7,   0.0,  85.3,  50.4,  49.6,   0.0
NA,NA,"",2022-23,Dartmouth - James M. Quinn School,00720040,   0.0,   1.7,   1.1,   6.5,   7.4,   0.0,  83.2,  46.6,  53.4,   0.0
NA,NA,"",2022-23,Dartmouth - Joseph Demello,00720015,   0.3,   1.1,   1.7,   5.1,   6.3,   0.0,  85.5,  50.1,  49.6,   0.3
NA,NA,"",2022-23,Dedham - Avery,00730010,   0.0,   1.7,   8.1,  31.0,   5.1,   0.0,  54.2,  46.8,  53.2,   0.0
NA,NA,"",2022-23,Dedham - Dedham High,00730505,   0.0,   2.5,  10.1,  16.2,   2.8,   0.0,  68.4,  46.7,  51.7,   1.5
NA,NA,"",2022-23,Dedham - Dedham Middle School,00730305,   0.2,   2.4,   9.3,  20.6,   5.4,   0.0,  62.2,  49.3,  50.7,   0.0
NA,NA,"",2022-23,Dedham - Early Childhood Center,00730005,   0.0,   2.6,   4.9,  13.4,   5.2,   0.0,  73.9,  52.1,  47.9,   0.0
NA,NA,"",2022-23,Dedham - Greenlodge,00730025,   0.0,   1.4,   1.8,   9.7,   8.7,   0.0,  78.3,  47.3,  52.3,   0.4
NA,NA,"",2022-23,Dedham - Oakdale,00730030,   0.0,   2.0,   9.4,   9.8,   6.5,   0.0,  72.2,  55.1,  44.9,   0.0
NA,NA,"",2022-23,Dedham - Riverdale,00730045,   0.0,   3.4,   4.6,  13.2,   6.9,   0.0,  71.8,  47.7,  52.3,   0.0
NA,NA,"",2022-23,Deerfield - Deerfield Elementary,00740015,   0.0,   0.6,   0.6,   5.2,   7.4,   0.0,  86.1,  46.0,  53.7,   0.3
NA,NA,"",2022-23,Dennis-Yarmouth - Dennis-Yarmouth Intermediate School,06450050,   0.9,   2.4,   9.3,  11.9,   6.2,   0.4,  68.9,  50.0,  50.0,   0.0
NA,NA,"",2022-23,Dennis-Yarmouth - Dennis-Yarmouth Middle School,06450305,   1.9,   2.5,  10.3,  10.7,   9.0,   0.2,  65.3,  42.6,  57.1,   0.2
NA,NA,"",2022-23,Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,   1.9,   2.7,  13.3,  13.2,   6.4,   0.1,  62.4,  49.4,  50.1,   0.5
NA,NA,"",2022-23,Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,   1.2,   2.4,  11.2,  13.2,   7.4,   0.0,  64.7,  48.5,  51.5,   0.0
NA,NA,"",2022-23,Dennis-Yarmouth - Marguerite E Small Elementary,06450015,   1.8,   2.8,  11.7,  19.1,   8.5,   0.0,  56.0,  45.7,  54.3,   0.0
NA,NA,"",2022-23,Dennis-Yarmouth - Station Avenue Elementary,06450025,   0.7,   2.9,  11.5,   9.6,   5.0,   0.0,  70.3,  46.0,  54.0,   0.0
NA,NA,"",2022-23,Dighton-Rehoboth - Dighton Elementary,06500005,   0.0,   2.3,   3.5,   4.9,   4.2,   0.0,  85.2,  47.8,  52.2,   0.0
NA,NA,"",2022-23,Dighton-Rehoboth - Dighton Middle School,06500305,   0.0,   1.6,   3.6,   5.7,   4.4,   0.0,  84.7,  47.5,  52.2,   0.3
NA,NA,"",2022-23,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,   0.1,   1.5,   1.5,   5.4,   4.8,   0.0,  86.8,  48.6,  51.1,   0.3
NA,NA,"",2022-23,Dighton-Rehoboth - Dorothy L Beckwith,06500310,   0.2,   1.8,   1.6,   4.5,   4.5,   0.0,  87.4,  50.4,  49.1,   0.4
NA,NA,"",2022-23,Dighton-Rehoboth - Palmer River,06500010,   0.0,   1.5,   0.9,   4.9,   2.9,   0.0,  89.8,  44.8,  55.2,   0.0
NA,NA,"",2022-23,Douglas - Douglas Elementary School,00770015,   0.0,   0.3,   0.6,   7.0,   3.8,   0.0,  88.4,  46.8,  53.2,   0.0
NA,NA,"",2022-23,Douglas - Douglas High School,00770505,   0.0,   1.5,   0.6,   5.2,   1.5,   0.0,  91.0,  48.5,  51.5,   0.0
NA,NA,"",2022-23,Douglas - Douglas Middle School,00770305,   0.0,   0.7,   1.0,   7.0,   3.7,   0.0,  87.6,  47.0,  53.0,   0.0
NA,NA,"",2022-23,Douglas - Douglas Primary School,00770005,   0.0,   0.0,   1.4,   4.5,   3.6,   0.0,  90.5,  41.4,  58.6,   0.0
NA,NA,"",2022-23,Dover - Chickering,00780005,   0.2,  13.1,   3.4,   4.6,   6.2,   0.0,  72.5,  46.8,  53.2,   0.0
NA,NA,"",2022-23,Dover-Sherborn - Dover-Sherborn Regional High,06550505,   0.3,  12.7,   3.4,   6.1,   6.3,   0.0,  71.2,  49.9,  49.6,   0.4
NA,NA,"",2022-23,Dover-Sherborn - Dover-Sherborn Regional Middle School,06550405,   0.0,  12.4,   2.1,   5.8,   7.7,   0.0,  72.0,  47.5,  52.5,   0.0
NA,NA,"",2022-23,Dracut - Brookside Elementary,00790035,   0.0,  10.2,  10.2,  15.3,   1.5,   0.0,  62.7,  48.3,  51.7,   0.0
NA,NA,"",2022-23,Dracut - Dracut Senior High,00790505,   0.4,  10.6,   8.6,  11.8,   1.7,   0.0,  66.9,  49.8,  49.8,   0.4
NA,NA,"",2022-23,Dracut - George H. Englesby Elementary School,00790045,   0.2,  11.5,   6.4,  19.0,   3.0,   0.0,  60.0,  47.7,  52.3,   0.0
NA,NA,"",2022-23,Dracut - Greenmont Avenue,00790030,   0.0,  10.8,   7.1,  14.6,   2.9,   0.0,  64.6,  44.6,  55.4,   0.0
NA,NA,"",2022-23,Dracut - Joseph A Campbell Elementary,00790020,   0.2,   6.9,   9.2,   9.7,   1.0,   0.0,  73.0,  45.6,  54.4,   0.0
NA,NA,"",2022-23,Dracut - Justus C. Richardson Middle School,00790410,   0.0,   8.4,   6.8,  15.4,   1.9,   0.0,  67.5,  47.6,  52.1,   0.2
NA,NA,"",2022-23,Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,   0.7,   0.4,  61.2,  34.2,   0.7,   0.0,   2.9,  49.3,  50.7,   0.0
NA,NA,"",2022-23,Dudley-Charlton Reg - Charlton Elementary,06580020,   0.3,   0.6,   1.2,  11.0,   1.8,   0.0,  85.2,  50.1,  49.9,   0.0
NA,NA,"",2022-23,Dudley-Charlton Reg - Charlton Middle School,06580310,   0.2,   0.8,   1.7,   8.3,   4.7,   0.0,  84.3,  47.3,  52.7,   0.0
NA,NA,"",2022-23,Dudley-Charlton Reg - Dudley Elementary,06580005,   0.3,   0.3,   3.8,  14.6,   4.7,   0.0,  76.4,  49.9,  50.1,   0.0
