Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total
NA,NA,"",2019-20,Revere - Staff Sargent James J. Hill Elementary School,02480035,       0,     116,     120,     115,     116,     116,     115,       0,       0,       0,       0,       0,       0,       0,       0,     698
NA,NA,"",2019-20,Revere - Susan B. Anthony Middle School,02480305,       0,       0,       0,       0,       0,       0,       0,     207,     211,     203,       0,       0,       0,       0,       0,     621
NA,NA,"",2019-20,Somerville - Albert F. Argenziano School at Lincoln Park,02740087,      18,      71,      83,      86,      77,      86,      48,      46,      65,      45,       0,       0,       0,       0,       0,     625
NA,NA,"",2019-20,Somerville - Arthur D Healey,02740075,      17,      53,      65,      55,      48,      45,      40,      50,      55,      46,       0,       0,       0,       0,       0,     474
NA,NA,"",2019-20,Somerville - Benjamin G Brown,02740015,       0,      48,      47,      30,      43,      43,      38,       0,       0,       0,       0,       0,       0,       0,       0,     249
NA,NA,"",2019-20,Somerville - Capuano Early Childhood Center,02740005,     227,      55,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     282
NA,NA,"",2019-20,Somerville - E Somerville Community,02740111,       0,      66,      88,      86,      76,      90,      82,      82,      78,      82,       0,       0,       0,       0,       0,     730
NA,NA,"",2019-20,Somerville - Full Circle High School,02740510,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       9,      10,      14,      20,       1,      54
NA,NA,"",2019-20,Somerville - John F Kennedy,02740083,       1,      48,      49,      44,      52,      36,      44,      56,      50,      67,       0,       0,       0,       0,       0,     447
NA,NA,"",2019-20,Somerville - Somerville High,02740505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     317,     319,     280,     301,      11,"   1,228"
NA,NA,"",2019-20,Somerville - West Somerville Neighborhood,02740115,      18,      50,      42,      42,      35,      46,      42,      50,      42,      29,       0,       0,       0,       0,       0,     396
NA,NA,"",2019-20,Somerville - Winter Hill Community,02740120,      24,      41,      37,      34,      31,      35,      73,      50,      54,      60,       0,       0,       0,       0,       0,     439
NA,NA,"",2019-20,UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,       0,       0,       0,       0,       0,       0,       0,     135,     145,     141,       0,       0,       0,       0,       0,     421
NA,NA,"",2019-20,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,      60,      59,      72,      69,      72,      75,      73,      85,      77,      69,       0,       0,       0,       0,       0,     711
NA,NA,"",2019-20,Wareham - John William Decas,03100003,      80,     198,     161,     191,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     630
NA,NA,"",2019-20,Wareham - Minot Forest,03100017,       0,       0,       0,       0,     150,     173,       0,       0,       0,       0,       0,       0,       0,       0,       0,     323
NA,NA,"",2019-20,Wareham - Wareham Cooperative Alternative School,03100315,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       3,       9,      15,      17,       0,      44
NA,NA,"",2019-20,Wareham - Wareham Middle,03100305,       0,       0,       0,       0,       0,       0,     176,     190,     157,       0,       0,       0,       0,       0,       0,     523
NA,NA,"",2019-20,Wareham - Wareham Senior High,03100505,       0,       0,       0,       0,       0,       0,       0,       0,       0,     187,     146,     101,      79,      92,       8,     613
NA,NA,"",2019-20,Winchester - Ambrose Elementary,03440045,       0,      55,      64,      54,      62,      75,      74,       0,       0,       0,       0,       0,       0,       0,       0,     384
NA,NA,"",2019-20,Winchester - Lincoln Elementary,03440005,       0,      55,      68,      63,      87,      68,      79,       0,       0,       0,       0,       0,       0,       0,       0,     420
NA,NA,"",2019-20,Winchester - Lynch Elementary,03440020,      53,      77,      88,      90,      79,      77,      60,       0,       0,       0,       0,       0,       0,       0,       0,     524
NA,NA,"",2019-20,Winchester - McCall Middle,03440305,       0,       0,       0,       0,       0,       0,       0,     404,     349,     366,       0,       0,       0,       0,       0,"   1,119"
NA,NA,"",2019-20,Winchester - Muraco Elementary,03440040,       0,      79,      59,      60,      70,      63,      60,       0,       0,       0,       0,       0,       0,       0,       0,     391
NA,NA,"",2019-20,Winchester - Vinson-Owen Elementary,03440025,      15,      67,      64,      63,      59,      77,      77,       0,       0,       0,       0,       0,       0,       0,       0,     422
NA,NA,"",2019-20,Winchester - Winchester High School,03440505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     362,     344,     367,     345,       0,"   1,418"
NA,NA,"",2018-19,Attleboro - A. Irvin Studley Elementary School,00160001,       0,      87,      68,      72,      90,      79,       0,       0,       0,       0,       0,       0,       0,       0,       0,     396
NA,NA,"",2018-19,Attleboro - Attleboro Community Academy,00160515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       7,      18,      33,       0,      58
NA,NA,"",2018-19,Attleboro - Attleboro High,00160505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     479,     452,     415,     386,      14,"   1,746"
NA,NA,"",2018-19,Attleboro - Cyril K. Brennan Middle School,00160315,       0,       0,       0,       0,       0,       0,     137,     165,     149,     143,       0,       0,       0,       0,       0,     594
NA,NA,"",2018-19,Attleboro - Hill-Roberts Elementary School,00160045,       0,      89,      82,      95,     106,      82,       0,       0,       0,       0,       0,       0,       0,       0,       0,     454
NA,NA,"",2018-19,Attleboro - Hyman Fine Elementary School,00160040,       0,      91,      90,      91,     105,      84,       0,       0,       0,       0,       0,       0,       0,       0,       0,     461
NA,NA,"",2018-19,Attleboro - Peter Thacher Elementary School,00160050,       0,      79,      92,      94,      81,      79,       0,       0,       0,       0,       0,       0,       0,       0,       0,     425
NA,NA,"",2018-19,Attleboro - Robert J. Coelho Middle School,00160305,       0,       0,       0,       0,       0,       0,     168,     169,     178,     136,       0,       0,       0,       0,       0,     651
NA,NA,"",2018-19,Attleboro - Thomas Willett Elementary School,00160035,       0,      73,      71,      71,      88,     101,       0,       0,       0,       0,       0,       0,       0,       0,       0,     404
NA,NA,"",2018-19,Attleboro - Wamsutta Middle School,00160320,       0,       0,       0,       0,       0,       0,     154,     136,     149,     139,       0,       0,       0,       0,       0,     578
NA,NA,"",2018-19,Boston - Another Course To College,00350541,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      62,      53,      52,      57,       0,     224
NA,NA,"",2018-19,Boston - Baldwin Early Learning Center,00350003,      82,      42,      35,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     159
NA,NA,"",2018-19,Boston - Beethoven,00350021,      44,      82,      87,      94,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     307
NA,NA,"",2018-19,Boston - Blackstone,00350390,      79,      74,      80,      82,      77,      74,      85,       0,       0,       0,       0,       0,       0,       0,       0,     551
NA,NA,"",2018-19,Boston - Boston Adult Academy,00350548,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     105,      39,       0,     144
NA,NA,"",2018-19,Boston - Boston Arts Academy,00350546,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     114,     116,     122,     117,       0,     469
NA,NA,"",2018-19,Boston - Boston Collaborative High School,00350755,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       2,      18,      48,      91,       1,     160
NA,NA,"",2018-19,Boston - Boston Community Leadership Academy,00350558,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     132,     115,     114,     111,      15,     487
NA,NA,"",2018-19,Boston - Boston International High School,00350507,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     133,      94,      69,      73,       0,     369
NA,NA,"",2018-19,Boston - Boston Latin,00350560,       0,       0,       0,       0,       0,       0,       0,       0,     410,     407,     407,     431,     402,     383,       0,"   2,440"
NA,NA,"",2018-19,Boston - Boston Latin Academy,00350545,       0,       0,       0,       0,       0,       0,       0,       0,     283,     298,     298,     362,     260,     266,       0,"   1,767"
NA,NA,"",2018-19,Boston - Boston Teachers Union School,00350012,      23,      22,      22,      21,      23,      26,      36,      51,      18,      28,       0,       0,       0,       0,       0,     270
NA,NA,"",2018-19,Boston - Brighton High,00350505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     117,     124,     132,     191,      22,     586
NA,NA,"",2018-19,Boston - Carter School,00350036,       0,       0,       0,       0,       0,       0,       0,       0,       3,       2,       4,       2,       2,       7,       9,      29
NA,NA,"",2018-19,Boston - Charles H Taylor,00350054,      17,      61,      77,      80,      83,     109,      90,       0,       0,       0,       0,       0,       0,       0,       0,     517
NA,NA,"",2018-19,Boston - Charles Sumner,00350052,      58,      78,      81,      86,      80,      94,      69,       0,       0,       0,       0,       0,       0,       0,       0,     546
NA,NA,"",2018-19,Boston - Charlestown High,00350515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     252,     173,     203,     214,      39,     881
NA,NA,"",2018-19,Boston - Clarence R Edwards Middle,00350430,       0,       0,       0,       0,       0,       0,       0,     149,     108,     105,       0,       0,       0,       0,       0,     362
NA,NA,"",2018-19,Boston - Community Academy,00350518,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      11,      12,      15,       7,       0,      45
NA,NA,"",2018-19,Boston - Community Academy of Science and Health,00350581,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      78,      81,     107,      80,      22,     368
NA,NA,"",2018-19,Boston - Condon K-8,00350146,      44,      74,      77,      87,      83,     111,     119,     102,      82,      72,       0,       0,       0,       0,       0,     851
NA,NA,"",2018-19,Boston - Curley K-8 School,00350020,     103,      88,      94,      87,      84,     102,     104,     131,      95,      80,       0,       0,       0,       0,       0,     968
NA,NA,"",2018-19,Boston - Curtis Guild,00350062,      29,      36,      36,      32,      38,      48,      41,       0,       0,       0,       0,       0,       0,       0,       0,     260
NA,NA,"",2018-19,Boston - Dante Alighieri Montessori School,00350066,      26,      15,      14,      13,      10,      12,       3,       4,       0,       0,       0,       0,       0,       0,       0,      97
NA,NA,"",2018-19,Boston - David A Ellis,00350072,      47,      64,      70,      72,      60,      63,      39,       0,       0,       0,       0,       0,       0,       0,       0,     415
NA,NA,"",2018-19,Boston - Dearborn,00350074,       0,       0,       0,       0,       0,       0,       0,      94,      58,      61,      82,      56,      35,      33,       0,     419
NA,NA,"",2018-19,Boston - Dennis C Haley,00350077,      27,      38,      41,      40,      46,      46,      47,      66,      28,      43,       0,       0,       0,       0,       0,     422
NA,NA,"",2018-19,Boston - Donald Mckay,00350080,      22,      67,      59,      84,      86,      91,      96,     101,     101,     104,       0,       0,       0,       0,       0,     811
NA,NA,"",2018-19,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,00350008,      49,      38,      36,      36,      32,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     191
NA,NA,"",2018-19,Boston - Dr. William Henderson Lower,00350266,      77,      68,      70,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     215
NA,NA,"",2018-19,Boston - East Boston Early Childhood Center,00350009,      74,      61,      49,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     184
NA,NA,"",2018-19,Boston - East Boston High,00350530,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     292,     272,     263,     351,      11,"   1,189"
NA,NA,"",2018-19,Boston - Edison K-8,00350375,      21,      48,      60,      73,      60,      79,      61,      76,      66,      59,       0,       0,       0,       0,       0,     603
NA,NA,"",2018-19,Boston - Edward Everett,00350088,      20,      43,      37,      43,      35,      40,      46,       0,       0,       0,       0,       0,       0,       0,       0,     264
NA,NA,"",2018-19,Boston - ELC - West Zone,00350006,      46,      33,      32,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     111
NA,NA,"",2018-19,Boston - Eliot Elementary,00350096,      58,      77,      79,      82,      87,      94,      63,      81,      24,      30,       0,       0,       0,       0,       0,     675
NA,NA,"",2018-19,Boston - Ellis Mendell,00350100,      23,      42,      42,      42,      41,      44,      39,       0,       0,       0,       0,       0,       0,       0,       0,     273
NA,NA,"",2018-19,Boston - Excel High School,00350522,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     128,     135,     134,     121,       0,     518
NA,NA,"",2018-19,Boston - Fenway High School,00350540,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     104,      93,      93,      84,       3,     377
NA,NA,"",2018-19,Boston - Franklin D Roosevelt,00350116,      42,      42,      44,      43,      45,      45,      43,      52,      43,      39,       0,       0,       0,       0,       0,     438
NA,NA,"",2018-19,Boston - Gardner Pilot Academy,00350326,      26,      39,      43,      40,      40,      39,      36,      48,      36,      36,       0,       0,       0,       0,       0,     383
NA,NA,"",2018-19,Boston - George H Conley,00350122,      18,      19,      19,      25,      52,      23,      44,       0,       0,       0,       0,       0,       0,       0,       0,     200
NA,NA,"",2018-19,Boston - Greater Egleston Community High School,00350543,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      12,      20,      28,      35,       0,      95
NA,NA,"",2018-19,Boston - Harvard-Kent,00350200,      43,      46,      49,      54,      58,      72,      91,       0,       0,       0,       0,       0,       0,       0,       0,     413
NA,NA,"",2018-19,Boston - Haynes Early Education Center,00350010,      51,      67,      70,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     188
NA,NA,"",2018-19,Boston - Henry Grew,00350135,      22,      43,      37,      38,      31,      49,      19,       0,       0,       0,       0,       0,       0,       0,       0,     239
NA,NA,"",2018-19,Boston - Higginson,00350015,      29,      42,      46,      51,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     168
NA,NA,"",2018-19,Boston - Higginson/Lewis K-8,00350377,       0,       0,       0,       2,      37,      61,      45,      53,      39,      24,       0,       0,       0,       0,       0,     261
NA,NA,"",2018-19,Boston - Horace Mann School for the Deaf,00350750,       2,       2,       8,       6,       6,       8,       0,       9,       4,       6,       7,       3,      11,      11,       5,      88
NA,NA,"",2018-19,Boston - Hugh Roe O'Donnell,00350141,      21,      38,      45,      40,      41,      43,      37,       0,       0,       0,       0,       0,       0,       0,       0,     265
NA,NA,"",2018-19,Boston - Jackson Mann,00350013,      51,      63,      57,      62,      71,      86,      72,      66,      45,      37,       0,       0,       0,       0,       0,     610
NA,NA,"",2018-19,Boston - James J Chittick,00350154,      44,      40,      39,      45,      39,      40,      31,       0,       0,       0,       0,       0,       0,       0,       0,     278
NA,NA,"",2018-19,Boston - James Otis,00350156,      46,      60,      59,      58,      64,      63,      43,       0,       0,       0,       0,       0,       0,       0,       0,     393
NA,NA,"",2018-19,Boston - James P Timilty Middle,00350485,       0,       0,       0,       0,       0,       0,       0,      99,      98,     111,       0,       0,       0,       0,       0,     308
NA,NA,"",2018-19,Boston - James W Hennigan,00350153,       0,      35,      41,      59,      65,      70,     110,      91,      52,      58,       0,       0,       0,       0,       0,     581
NA,NA,"",2018-19,Boston - Jeremiah E Burke High,00350525,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      83,      93,     107,     120,       0,     403
NA,NA,"",2018-19,Boston - John D Philbrick,00350172,      10,      19,      21,      23,      20,      47,      20,       0,       0,       0,       0,       0,       0,       0,       0,     160
NA,NA,"",2018-19,Boston - John F Kennedy,00350166,      26,      58,      56,      60,      60,      68,      43,       0,       0,       0,       0,       0,       0,       0,       0,     371
NA,NA,"",2018-19,Boston - John W McCormack,00350179,       0,       0,       0,       0,       0,       0,       0,     121,     120,     124,       0,       0,       0,       0,       0,     365
NA,NA,"",2018-19,Boston - John Winthrop,00350180,      35,      53,      45,      55,      39,      43,      38,       0,       0,       0,       0,       0,       0,       0,       0,     308
NA,NA,"",2018-19,Boston - Joseph J Hurley,00350182,      28,      41,      44,      48,      43,      44,      34,      36,      16,      16,       0,       0,       0,       0,       0,     350
NA,NA,"",2018-19,Boston - Joseph Lee,00350183,      60,      59,      48,      58,      60,      83,      77,      91,      56,      61,       0,       0,       0,       0,       0,     653
NA,NA,"",2018-19,Boston - Joseph P Manning,00350184,      10,      22,      23,      24,      23,      25,      20,       0,       0,       0,       0,       0,       0,       0,       0,     147
NA,NA,"",2018-19,Boston - Joseph P Tynan,00350181,      29,      51,      34,      31,      23,      32,      29,       0,       0,       0,       0,       0,       0,       0,       0,     229
NA,NA,"",2018-19,Boston - Josiah Quincy,00350286,      75,     113,     116,     122,     125,     120,     132,       0,       0,       0,       0,       0,       0,       0,       0,     803
NA,NA,"",2018-19,Boston - Joyce Kilmer,00350190,      37,      40,      59,      40,      47,      51,      63,      60,      14,      28,       0,       0,       0,       0,       0,     439
NA,NA,"",2018-19,Boston - King K-8,00350376,      56,      63,      62,      55,      39,      58,      42,      47,      41,      26,       0,       0,       0,       0,       0,     489
NA,NA,"",2018-19,Boston - Lee Academy,00350001,      55,      35,      34,      39,      50,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     213
NA,NA,"",2018-19,Boston - Lilla G. Frederick Middle School,00350383,       0,       0,       0,       0,       0,       0,       0,     125,     161,     167,       0,       0,       0,       0,       0,     453
NA,NA,"",2018-19,Boston - Lyndon,00350262,      66,      65,      72,      75,      76,      57,      80,      59,      35,      34,       0,       0,       0,       0,       0,     619
NA,NA,"",2018-19,Boston - Lyon K-8,00350004,       0,      13,      12,      14,      15,      15,      15,      16,      18,      14,       0,       0,       0,       0,       0,     132
NA,NA,"",2018-19,Boston - Lyon Upper 9-12,00350655,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      30,      35,      29,      39,       0,     133
NA,NA,"",2018-19,Boston - Madison Park High,00350537,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     241,     272,     195,     150,      29,     887
NA,NA,"",2018-19,Boston - Manassah E Bradley,00350215,      28,      42,      42,      42,      43,      46,      33,       0,       0,       0,       0,       0,       0,       0,       0,     276
NA,NA,"",2018-19,Boston - Margarita Muniz Academy,00350549,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      85,      74,      74,      62,       0,     295
NA,NA,"",2018-19,Boston - Mario Umana Academy,00350656,      29,      60,      77,      72,      63,      66,      85,     192,     166,     139,       0,       0,       0,       0,       0,     949
NA,NA,"",2018-19,Boston - Mather,00350227,      62,      82,      77,      84,      91,      94,      84,       0,       0,       0,       0,       0,       0,       0,       0,     574
NA,NA,"",2018-19,Boston - Mattahunt Elementary School,00350016,      87,     124,     102,      60,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     373
NA,NA,"",2018-19,Boston - Maurice J Tobin,00350229,      13,      42,      58,      58,      51,      63,      40,      50,      36,      26,       0,       0,       0,       0,       0,     437
NA,NA,"",2018-19,Boston - Michael J Perkins,00350231,       6,      21,      22,      37,      29,      25,      42,       0,       0,       0,       0,       0,       0,       0,       0,     182
NA,NA,"",2018-19,Boston - Mildred Avenue K-8,00350378,      39,      39,      45,      41,      47,     116,      26,      96,      93,      80,       0,       0,       0,       0,       0,     622
NA,NA,"",2018-19,Boston - Mission Hill School,00350382,      29,      22,      19,      33,      19,      22,      24,      21,      18,      13,       0,       0,       0,       0,       0,     220
NA,NA,"",2018-19,Boston - Mozart,00350237,      25,      24,      22,      25,      27,      25,      23,       0,       0,       0,       0,       0,       0,       0,       0,     171
NA,NA,"",2018-19,Boston - Nathan Hale,00350243,      19,      22,      21,      21,      25,      24,      23,       0,       0,       0,       0,       0,       0,       0,       0,     155
NA,NA,"",2018-19,Boston - New Mission High School,00350542,       0,       0,       0,       0,       0,       0,       0,       0,      44,      74,     102,      84,      72,      85,       1,     462
NA,NA,"",2018-19,Boston - O W Holmes,00350138,      25,      54,      47,      49,      53,      60,      47,       0,       0,       0,       0,       0,       0,       0,       0,     335
NA,NA,"",2018-19,Boston - O'Bryant School Math/Science,00350575,       0,       0,       0,       0,       0,       0,       0,       0,     160,     174,     330,     358,     259,     254,       0,"   1,535"
NA,NA,"",2018-19,Boston - Oliver Hazard Perry,00350255,      22,      26,      27,      26,      31,      30,      24,      25,      22,      12,       0,       0,       0,       0,       0,     245
NA,NA,"",2018-19,Boston - Orchard Gardens,00350257,      51,      80,      97,      92,      96,     105,     101,     106,      86,      90,       0,       0,       0,       0,       0,     904
NA,NA,"",2018-19,Boston - Patrick J Kennedy,00350264,      27,      39,      42,      35,      50,      56,      44,       0,       0,       0,       0,       0,       0,       0,       0,     293
NA,NA,"",2018-19,Boston - Paul A Dever,00350268,      34,      59,      63,      68,      61,      69,      56,       0,       0,       0,       0,       0,       0,       0,       0,     410
NA,NA,"",2018-19,Boston - Pauline Agassiz Shaw Elementary School,00350014,      33,      38,      43,      40,      44,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     198
NA,NA,"",2018-19,Boston - Phineas Bates,00350278,      19,      37,      39,      40,      34,      40,      42,       0,       0,       0,       0,       0,       0,       0,       0,     251
NA,NA,"",2018-19,Boston - Quincy Upper School,00350565,       0,       0,       0,       0,       0,       0,       0,     143,      93,      58,      62,      62,      59,      59,      13,     549
NA,NA,"",2018-19,Boston - Rafael Hernandez,00350691,      49,      49,      49,      48,      44,      44,      40,      38,      16,      22,       0,       0,       0,       0,       0,     399
NA,NA,"",2018-19,Boston - Richard J Murphy,00350240,      39,      65,      67,      88,      88,     125,     132,     146,      69,      91,       0,       0,       0,       0,       0,     910
NA,NA,"",2018-19,Boston - Roger Clap,00350298,      15,      18,      16,      20,      29,      27,      12,       0,       0,       0,       0,       0,       0,       0,       0,     137
NA,NA,"",2018-19,Boston - Samuel Adams,00350302,      44,      30,      41,      37,      45,      43,      18,       0,       0,       0,       0,       0,       0,       0,       0,     258
NA,NA,"",2018-19,Boston - Samuel W Mason,00350304,      27,      36,      38,      37,      37,      37,      29,       0,       0,       0,       0,       0,       0,       0,       0,     241
NA,NA,"",2018-19,Boston - Sarah Greenwood,00350308,      42,      44,      47,      46,      48,      34,      49,      31,      23,      25,       0,       0,       0,       0,       0,     389
NA,NA,"",2018-19,Boston - Snowden International School at Copley,00350690,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     160,     123,     108,      98,       0,     489
NA,NA,"",2018-19,Boston - TechBoston Academy,00350657,       0,       0,       0,       0,       0,       0,       0,     113,     115,     136,     127,     143,     148,     134,       1,     917
NA,NA,"",2018-19,Boston - The English High,00350535,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     165,      99,     122,     135,       0,     521
NA,NA,"",2018-19,Boston - Thomas J Kenny,00350328,      27,      39,      37,      36,      47,      56,      54,       0,       0,       0,       0,       0,       0,       0,       0,     296
NA,NA,"",2018-19,Boston - UP Academy Holland,00350167,      51,     117,     110,     118,     127,     122,     126,       0,       0,       0,       0,       0,       0,       0,       0,     771
NA,NA,"",2018-19,Boston - Urban Science Academy,00350579,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      74,      74,      79,      96,       5,     328
NA,NA,"",2018-19,Boston - Warren-Prescott,00350346,      58,      69,      72,      65,      61,      70,      62,      61,      35,      27,       0,       0,       0,       0,       0,     580
NA,NA,"",2018-19,Boston - Washington Irving Middle,00350445,       0,       0,       0,       0,       0,       0,       0,     111,      91,      97,       0,       0,       0,       0,       0,     299
NA,NA,"",2018-19,Boston - West Roxbury Academy,00350658,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      82,      81,      89,     154,       2,     408
NA,NA,"",2018-19,Boston - William E Russell,00350366,      58,      59,      58,      61,      57,      49,      55,       0,       0,       0,       0,       0,       0,       0,       0,     397
NA,NA,"",2018-19,Boston - William Ellery Channing,00350360,      30,      33,      38,      39,      26,      26,      16,       0,       0,       0,       0,       0,       0,       0,       0,     208
NA,NA,"",2018-19,Boston - William H Ohrenberger,00350258,       0,       0,       0,       0,      96,     138,     111,     137,      78,      75,       0,       0,       0,       0,       0,     635
NA,NA,"",2018-19,Boston - William McKinley,00350363,       0,       0,       6,       8,      10,      17,      19,      21,      20,      29,      56,      51,      35,      26,      29,     327
NA,NA,"",2018-19,Boston - William Monroe Trotter,00350370,      37,      65,      60,      64,      63,      64,      54,      44,      27,      25,       0,       0,       0,       0,       0,     503
NA,NA,"",2018-19,Boston - Winship Elementary,00350374,      44,      43,      31,      25,      21,      17,      18,       0,       0,       0,       0,       0,       0,       0,       0,     199
NA,NA,"",2018-19,Boston - Young Achievers,00350380,      43,      54,      60,      60,      54,      98,      81,      43,      43,      33,       0,       0,       0,       0,       0,     569
NA,NA,"",2018-19,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,       0,       0,       0,       0,       0,       0,       0,      52,      52,      61,      86,      86,      77,      52,      10,     476
NA,NA,"",2018-19,Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,      39,      33,      38,      42,      39,      37,      28,       0,       0,       0,       0,       0,       0,       0,       0,     256
NA,NA,"",2018-19,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     105,     100,      90,      88,       0,     383
NA,NA,"",2018-19,Lowell - Abraham Lincoln,01600020,      47,      93,      91,      91,      87,     100,       0,       0,       0,       0,       0,       0,       0,       0,       0,     509
NA,NA,"",2018-19,Lowell - B.F. Butler Middle School,01600310,       0,       0,       0,       0,       0,       0,     153,     141,     147,     126,       0,       0,       0,       0,       0,     567
NA,NA,"",2018-19,Lowell - Bartlett Community Partnership,01600090,      37,      45,      49,      45,      39,      48,      52,      52,      53,      54,       0,       0,       0,       0,       0,     474
NA,NA,"",2018-19,Lowell - Cardinal O'Connell Early Learning Center,01600001,     104,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     104
NA,NA,"",2018-19,Lowell - Charles W Morey,01600030,      49,      93,      89,      88,      92,     100,       0,       0,       0,       0,       0,       0,       0,       0,       0,     511
NA,NA,"",2018-19,Lowell - Charlotte M Murkland Elementary,01600080,      49,      94,      87,      89,      89,     101,       0,       0,       0,       0,       0,       0,       0,       0,       0,     509
NA,NA,"",2018-19,Lowell - Dr An Wang School,01600345,       0,       0,       0,       0,       0,       0,     180,     166,     189,     153,       0,       0,       0,       0,       0,     688
NA,NA,"",2018-19,Lowell - Dr Gertrude Bailey,01600002,      30,      99,      94,      95,      90,     100,       0,       0,       0,       0,       0,       0,       0,       0,       0,     508
NA,NA,"",2018-19,Lowell - Dr. Janice Adie Day School,01600605,       2,       5,       6,       8,       7,       2,       2,       6,       3,       0,       3,       0,       2,       0,       0,      46
NA,NA,"",2018-19,Lowell - Greenhalge,01600015,      60,      94,      82,      86,      95,      85,       0,       0,       0,       0,       0,       0,       0,       0,       0,     502
NA,NA,"",2018-19,Lowell - Henry J Robinson Middle,01600330,       0,       0,       0,       0,       0,       0,     158,     162,     166,     152,       0,       0,       0,       0,       0,     638
NA,NA,"",2018-19,Lowell - James S Daley Middle School,01600315,       0,       0,       0,       0,       0,       0,     184,     171,     172,     168,       0,       0,       0,       0,       0,     695
NA,NA,"",2018-19,Lowell - James Sullivan Middle School,01600340,       0,       0,       0,       0,       0,       0,       0,     173,     172,     149,       0,       0,       0,       0,       0,     494
NA,NA,"",2018-19,Lowell - John J Shaughnessy,01600050,      31,      99,      87,      83,      97,      96,       0,       0,       0,       0,       0,       0,       0,       0,       0,     493
NA,NA,"",2018-19,Lowell - Joseph McAvinnue,01600010,      25,      93,      83,      88,      82,      98,       0,       0,       0,       0,       0,       0,       0,       0,       0,     469
NA,NA,"",2018-19,Lowell - Kathryn P. Stoklosa Middle School,01600360,       0,       0,       0,       0,       0,       0,     162,     167,     178,     168,       0,       0,       0,       0,       0,     675
NA,NA,"",2018-19,Lowell - Laura Lee Therapeutic Day School,01600085,       0,       0,       0,       1,       1,       0,       3,       6,       4,       5,       0,       0,       0,       0,       0,      20
NA,NA,"",2018-19,Lowell - Leblanc Therapeutic Day School,01600320,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       4,      10,      10,      11,       0,      35
