Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded
4.5600000000000005,4.56,a-degr-i1,2021-22,Hull - Hull High,01420505,        68,    91.2,     2.9,     0.0,     2.9,     2.9,     0.0
4.425,4.43,a-degr-i1,2021-22,Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,        87,    88.5,     5.7,     0.0,     1.1,     4.6,     0.0
4.64,4.64,a-degr-i1,2021-22,Ipswich - Ipswich High,01440505,       139,    92.8,     2.9,     0.7,     0.7,     2.9,     0.0
4.745,4.75,a-degr-i1,2021-22,King Philip - King Philip Regional High,06900505,       332,    94.9,     1.5,     0.3,     0.0,     3.3,     0.0
4.75,4.75,a-degr-i1,2021-22,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,       119,    95.0,     1.7,     0.0,     0.0,     3.4,     0.0
3.5700000000000003,3.57,a-degr-i1,2021-22,Lawrence - High School Learning Center,01490536,       220,    71.4,    25.0,     0.9,     0.0,     2.7,     0.0
4.4399999999999995,4.44,a-degr-i1,2021-22,Lawrence - Lawrence High School,01490515,       618,    88.8,     2.8,     0.3,     0.3,     7.8,     0.0
3.125,3.13,a-degr-i1,2021-22,Lawrence - RISE Academy,01490615,        24,    62.5,    29.2,     4.2,     0.0,     4.2,     0.0
2.5,2.5,a-degr-i1,2021-22,Lawrence - School for Exceptional Studies,01490537,         6,    50.0,    50.0,     0.0,     0.0,     0.0,     0.0
4.91,4.91,a-degr-i1,2021-22,Lee - Lee Middle/High School,01500505,        56,    98.2,     1.8,     0.0,     0.0,     0.0,     0.0
4.705,4.71,a-degr-i1,2021-22,Leicester - Leicester High,01510505,       136,    94.1,     2.2,     0.0,     0.0,     3.7,     0.0
4.85,4.85,a-degr-i1,2021-22,Lenox - Lenox Memorial High,01520505,        67,    97.0,     3.0,     0.0,     0.0,     0.0,     0.0
4.5600000000000005,4.56,a-degr-i1,2021-22,Leominster - Center For Technical Education Innovation,01530605,       137,    91.2,     2.9,     2.9,     0.7,     2.2,     0.0
2.915,2.92,a-degr-i1,2021-22,Leominster - Leominster Center for Excellence,01530515,        12,    58.3,    16.7,     0.0,     0.0,    25.0,     0.0
4.79,4.79,a-degr-i1,2021-22,Leominster - Leominster High School,01530505,       310,    95.8,     1.3,     0.0,     0.0,     2.9,     0.0
4.904999999999999,4.9,a-degr-i1,2021-22,Lexington - Lexington High,01550505,       574,    98.1,     0.9,     0.0,     0.0,     1.0,     0.0
4.85,4.85,a-degr-i1,2021-22,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,       402,    97.0,     2.0,     0.0,     0.2,     0.7,     0.0
4.85,4.85,a-degr-i1,2021-22,Littleton - Littleton High School,01580505,       101,    97.0,     3.0,     0.0,     0.0,     0.0,     0.0
4.8950000000000005,4.9,a-degr-i1,2021-22,Longmeadow - Longmeadow High,01590505,       237,    97.9,     1.3,     0.0,     0.4,     0.4,     0.0
3.335,3.34,a-degr-i1,2021-22,Lowell - Leblanc Therapeutic Day School,01600320,        12,    66.7,     8.3,     0.0,     0.0,    25.0,     0.0
4.0200000000000005,4.02,a-degr-i1,2021-22,Lowell - Lowell High,01600505,       776,    80.4,     7.0,     1.5,     0.6,    10.4,     0.0
2.84,2.84,a-degr-i1,2021-22,Lowell - The Career Academy,01600515,        37,    56.8,    21.6,     0.0,     2.7,    18.9,     0.0
1.25,1.25,a-degr-i1,2021-22,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,        20,    25.0,    55.0,     0.0,     0.0,    20.0,     0.0
4.455,4.46,a-degr-i1,2021-22,Ludlow - Ludlow Senior High,01610505,       229,    89.1,     0.9,     0.9,     0.9,     8.3,     0.0
4.79,4.79,a-degr-i1,2021-22,Lunenburg - Lunenburg High,01620505,       118,    95.8,     1.7,     1.7,     0.0,     0.8,     0.0
4.26,4.26,a-degr-i1,2021-22,Lynn - Classical High,01630505,       506,    85.2,     3.4,     0.2,     0.0,    11.3,     0.0
2.965,2.97,a-degr-i1,2021-22,Lynn - Fecteau-Leary Junior/Senior High School,01630525,        27,    59.3,    14.8,     0.0,     0.0,    25.9,     0.0
3.975,3.98,a-degr-i1,2021-22,Lynn - Lynn English High,01630510,       594,    79.5,     3.0,     0.3,     0.2,    17.0,     0.0
4.67,4.67,a-degr-i1,2021-22,Lynn - Lynn Vocational Technical Institute,01630605,       274,    93.4,     5.1,     0.0,     0.0,     1.5,     0.0
4.93,4.93,a-degr-i1,2021-22,Lynnfield - Lynnfield High,01640505,       140,    98.6,     0.0,     0.7,     0.7,     0.0,     0.0
5.0,5.0,a-degr-i1,2021-22,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,        40,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.385,4.39,a-degr-i1,2021-22,Malden - Malden High,01650505,       462,    87.7,     4.1,     0.0,     0.2,     8.0,     0.0
4.96,4.96,a-degr-i1,2021-22,Manchester Essex Regional - Manchester Essex Regional High School,06980510,       124,    99.2,     0.0,     0.0,     0.0,     0.8,     0.0
4.85,4.85,a-degr-i1,2021-22,Mansfield - Mansfield High,01670505,       271,    97.0,     1.5,     0.0,     0.4,     1.1,     0.0
1.25,1.25,a-degr-i1,2021-22,Map Academy Charter School (District) - Map Academy Charter School,35170505,        64,    25.0,    68.8,     1.6,     0.0,     4.7,     0.0
4.92,4.92,a-degr-i1,2021-22,Marblehead - Marblehead High,01680505,       245,    98.4,     1.2,     0.0,     0.0,     0.4,     0.0
4.305,4.31,a-degr-i1,2021-22,Marlborough - Marlborough High,01700505,       274,    86.1,     5.1,     0.0,     0.0,     8.8,     0.0
4.92,4.92,a-degr-i1,2021-22,Marshfield - Marshfield High,01710505,       317,    98.4,     0.3,     0.0,     0.0,     1.3,     0.0
4.24,4.24,a-degr-i1,2021-22,Martha's Vineyard - Martha's Vineyard Regional High,07000505,       158,    84.8,     4.4,     1.9,     0.0,     8.9,     0.0
3.4200000000000004,3.42,a-degr-i1,2021-22,Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,        19,    68.4,    15.8,     0.0,     5.3,    10.5,     0.0
4.91,4.91,a-degr-i1,2021-22,Masconomet - Masconomet Regional High School,07050505,       283,    98.2,     0.4,     0.4,     0.0,     1.1,     0.0
4.675,4.68,a-degr-i1,2021-22,Mashpee - Mashpee High,01720505,       107,    93.5,     2.8,     0.9,     0.0,     2.8,     0.0
4.525,4.53,a-degr-i1,2021-22,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,        74,    90.5,     5.4,     0.0,     0.0,     4.1,     0.0
4.59,4.59,a-degr-i1,2021-22,Maynard - Maynard High,01740505,        97,    91.8,     2.1,     0.0,     1.0,     5.2,     0.0
4.95,4.95,a-degr-i1,2021-22,Medfield - Medfield Senior High,01750505,       192,    99.0,     0.5,     0.0,     0.0,     0.5,     0.0
2.2199999999999998,2.22,a-degr-i1,2021-22,Medford - Curtis-Tufts,01760510,         9,    44.4,    33.3,     0.0,     0.0,    22.2,     0.0
4.665,4.67,a-degr-i1,2021-22,Medford - Medford High,01760505,       299,    93.3,     2.3,     0.0,     0.0,     4.3,     0.0
4.945,4.95,a-degr-i1,2021-22,Medway - Medway High,01770505,       175,    98.9,     0.0,     0.0,     0.0,     1.1,     0.0
4.8549999999999995,4.85,a-degr-i1,2021-22,Melrose - Melrose High,01780505,       241,    97.1,     0.8,     0.0,     0.0,     2.1,     0.0
4.9399999999999995,4.94,a-degr-i1,2021-22,Mendon-Upton - Nipmuc Regional High,07100510,       168,    98.8,     1.2,     0.0,     0.0,     0.0,     0.0
4.6,4.6,a-degr-i1,2021-22,Methuen - Methuen High,01810505,       527,    92.0,     3.8,     0.0,     0.2,     4.0,     0.0
4.715,4.72,a-degr-i1,2021-22,Middleborough - Middleborough High,01820505,       212,    94.3,     2.4,     0.5,     0.5,     2.4,     0.0
4.35,4.35,a-degr-i1,2021-22,Milford - Milford High,01850505,       307,    87.0,     3.6,     0.0,     0.7,     8.8,     0.0
4.46,4.46,a-degr-i1,2021-22,Millbury - Millbury Junior/Senior High,01860505,       102,    89.2,     5.9,     0.0,     1.0,     3.9,     0.0
4.8,4.8,a-degr-i1,2021-22,Millis - Millis High School,01870505,        75,    96.0,     0.0,     0.0,     0.0,     4.0,     0.0
4.765,4.77,a-degr-i1,2021-22,Milton - Milton High,01890505,       276,    95.3,     2.9,     0.0,     0.4,     1.4,     0.0
4.675,4.68,a-degr-i1,2021-22,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,       123,    93.5,     0.8,     0.0,     0.0,     5.7,     0.0
4.39,4.39,a-degr-i1,2021-22,Mohawk Trail - Mohawk Trail Regional School,07170505,        41,    87.8,     0.0,     0.0,     2.4,     9.8,     0.0
4.625,4.63,a-degr-i1,2021-22,Monomoy Regional School District - Monomoy Regional High School,07120515,       134,    92.5,     1.5,     0.0,     0.7,     5.2,     0.0
4.720000000000001,4.72,a-degr-i1,2021-22,Monson - Monson High School,01910505,        71,    94.4,     1.4,     0.0,     0.0,     4.2,     0.0
4.79,4.79,a-degr-i1,2021-22,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,       335,    95.8,     1.8,     0.0,     0.0,     2.4,     0.0
4.93,4.93,a-degr-i1,2021-22,Mount Greylock - Mt Greylock Regional High,07150505,        70,    98.6,     1.4,     0.0,     0.0,     0.0,     0.0
5.0,5.0,a-degr-i1,2021-22,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,        61,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.63,4.63,a-degr-i1,2021-22,Nantucket - Nantucket High,01970505,       136,    92.6,     2.2,     0.7,     0.0,     4.4,     0.0
4.585,4.59,a-degr-i1,2021-22,Narragansett - Narragansett Regional High,07200505,        72,    91.7,     2.8,     0.0,     0.0,     5.6,     0.0
4.795,4.8,a-degr-i1,2021-22,Nashoba - Nashoba Regional,07250505,       246,    95.9,     2.0,     0.0,     0.4,     1.6,     0.0
4.83,4.83,a-degr-i1,2021-22,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,       174,    96.6,     0.6,     0.0,     0.6,     2.3,     0.0
4.775,4.78,a-degr-i1,2021-22,Natick - Natick High,01980505,       380,    95.5,     1.6,     1.1,     0.3,     1.6,     0.0
4.835,4.84,a-degr-i1,2021-22,Nauset - Nauset Regional High,06600505,       214,    96.7,     1.4,     0.0,     0.0,     1.9,     0.0
4.93,4.93,a-degr-i1,2021-22,Needham - Needham High,01990505,       439,    98.6,     0.2,     0.7,     0.0,     0.5,     0.0
3.7700000000000005,3.77,a-degr-i1,2021-22,Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,        61,    75.4,    13.1,     0.0,     3.3,     8.2,     0.0
3.94,3.94,a-degr-i1,2021-22,New Bedford - New Bedford High,02010505,       680,    78.8,     1.5,     1.9,     0.1,    17.6,     0.0
2.5,2.5,a-degr-i1,2021-22,New Bedford - Trinity Day Academy,02010510,        16,    50.0,     6.3,     0.0,     0.0,    43.8,     0.0
2.0300000000000002,2.03,a-degr-i1,2021-22,New Bedford - Whaling City Junior/Senior High School,02010515,        32,    40.6,     6.3,     0.0,     3.1,    50.0,     0.0
4.625,4.63,a-degr-i1,2021-22,New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,       107,    92.5,     4.7,     0.0,     0.0,     2.8,     0.0
4.885,4.89,a-degr-i1,2021-22,Newburyport - Newburyport High,02040505,       174,    97.7,     0.6,     0.0,     0.6,     1.1,     0.0
4.85,4.85,a-degr-i1,2021-22,Newton - Newton North High,02070505,       538,    97.0,     2.2,     0.0,     0.2,     0.6,     0.0
4.86,4.86,a-degr-i1,2021-22,Newton - Newton South High,02070510,       492,    97.2,     2.6,     0.0,     0.0,     0.2,     0.0
4.93,4.93,a-degr-i1,2021-22,Norfolk County Agricultural - Norfolk County Agricultural,09150705,       144,    98.6,     0.0,     0.0,     0.0,     1.4,     0.0
4.46,4.46,a-degr-i1,2021-22,North Adams - Drury High,02090505,        83,    89.2,     1.2,     2.4,     0.0,     7.2,     0.0
4.89,4.89,a-degr-i1,2021-22,North Andover - North Andover High,02110505,       359,    97.8,     1.4,     0.0,     0.0,     0.8,     0.0
4.71,4.71,a-degr-i1,2021-22,North Attleborough - North Attleboro High,02120505,       275,    94.2,     3.6,     0.4,     0.0,     1.8,     0.0
3.595,3.6,a-degr-i1,2021-22,North Brookfield - North Brookfield High,02150505,        32,    71.9,     9.4,     0.0,     3.1,    15.6,     0.0
4.745,4.75,a-degr-i1,2021-22,North Middlesex - North Middlesex Regional,07350505,       216,    94.9,     3.2,     0.0,     0.5,     1.4,     0.0
4.9399999999999995,4.94,a-degr-i1,2021-22,North Reading - North Reading High,02170505,       163,    98.8,     0.6,     0.0,     0.6,     0.0,     0.0
4.82,4.82,a-degr-i1,2021-22,Northampton - Northampton High,02100505,       222,    96.4,     1.8,     0.0,     0.5,     1.4,     0.0
4.74,4.74,a-degr-i1,2021-22,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,       115,    94.8,     0.0,     0.0,     0.0,     5.2,     0.0
4.91,4.91,a-degr-i1,2021-22,Northboro-Southboro - Algonquin Regional High,07300505,       327,    98.2,     0.6,     0.0,     0.0,     1.2,     0.0
4.3950000000000005,4.4,a-degr-i1,2021-22,Northbridge - Northbridge High,02140505,       149,    87.9,     2.7,     0.7,     0.7,     8.1,     0.0
4.92,4.92,a-degr-i1,2021-22,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,       315,    98.4,     0.0,     0.0,     0.0,     1.6,     0.0
4.720000000000001,4.72,a-degr-i1,2021-22,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,       107,    94.4,     0.0,     0.0,     0.0,     5.6,     0.0
4.785,4.79,a-degr-i1,2021-22,Norton - Norton High,02180505,       163,    95.7,     2.5,     0.0,     0.0,     1.8,     0.0
4.970000000000001,4.97,a-degr-i1,2021-22,Norwell - Norwell High,02190505,       163,    99.4,     0.0,     0.0,     0.0,     0.6,     0.0
4.865,4.87,a-degr-i1,2021-22,Norwood - Norwood High,02200505,       259,    97.3,     1.9,     0.4,     0.0,     0.4,     0.0
4.96,4.96,a-degr-i1,2021-22,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,       127,    99.2,     0.0,     0.0,     0.0,     0.8,     0.0
4.775,4.78,a-degr-i1,2021-22,Old Rochester - Old Rochester Regional High,07400505,       199,    95.5,     2.5,     0.0,     0.0,     2.0,     0.0
4.55,4.55,a-degr-i1,2021-22,Oxford - Oxford High,02260505,        89,    91.0,     2.2,     0.0,     0.0,     6.7,     0.0
4.4,4.4,a-degr-i1,2021-22,Palmer - Palmer High,02270505,        75,    88.0,     2.7,     0.0,     0.0,     9.3,     0.0
4.220000000000001,4.22,a-degr-i1,2021-22,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,       147,    84.4,     5.4,     0.0,     0.0,    10.2,     0.0
3.335,3.34,a-degr-i1,2021-22,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,        66,    66.7,    22.7,     0.0,     1.5,     9.1,     0.0
3.335,3.34,a-degr-i1,2021-22,Peabody - Peabody Personalized Remote Education Program (Peabody P.R.E.P.),02290705,        12,    66.7,    33.3,     0.0,     0.0,     0.0,     0.0
4.275,4.28,a-degr-i1,2021-22,Peabody - Peabody Veterans Memorial High,02290510,       359,    85.5,     7.0,     0.3,     0.0,     7.2,     0.0
4.975,4.98,a-degr-i1,2021-22,Pembroke - Pembroke High School,02310505,       195,    99.5,     0.5,     0.0,     0.0,     0.0,     0.0
4.8100000000000005,4.81,a-degr-i1,2021-22,Pentucket - Pentucket Regional Sr High,07450505,       183,    96.2,     1.1,     1.1,     0.5,     1.1,     0.0
0.835,1,a-degr-i1,2021-22,Phoenix Academy Public Charter High School Lawrence (District) - Phoenix Academy Public Charter High School Lawrence,35180505,        60,    16.7,    40.0,     0.0,     1.7,    41.7,     0.0
0.665,1,a-degr-i1,2021-22,Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,        83,    13.3,    36.1,     0.0,     0.0,    50.6,     0.0
0.385,1,a-degr-i1,2021-22,Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,        52,     7.7,    40.4,     0.0,     0.0,    51.9,     0.0
4.904999999999999,4.9,a-degr-i1,2021-22,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,        53,    98.1,     1.9,     0.0,     0.0,     0.0,     0.0
5.0,5.0,a-degr-i1,2021-22,Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,        59,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.8100000000000005,4.81,a-degr-i1,2021-22,Pioneer Valley - Pioneer Valley Regional,07500505,        26,    96.2,     0.0,     0.0,     0.0,     3.8,     0.0
5.0,5.0,a-degr-i1,2021-22,Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,04970205,        39,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.835,4.84,a-degr-i1,2021-22,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,        61,    96.7,     1.6,     0.0,     1.6,     0.0,     0.0
4.2299999999999995,4.23,a-degr-i1,2021-22,Pittsfield - Pittsfield High,02360505,       188,    84.6,     8.0,     0.0,     1.1,     6.4,     0.0
4.285,4.29,a-degr-i1,2021-22,Pittsfield - Pittsfield Public Virtual Academy,02360705,        21,    85.7,    14.3,     0.0,     0.0,     0.0,     0.0
4.33,4.33,a-degr-i1,2021-22,Pittsfield - Taconic High,02360510,       202,    86.6,     2.5,     0.0,     0.5,    10.4,     0.0
4.74,4.74,a-degr-i1,2021-22,Plymouth - Plymouth North High,02390505,       307,    94.8,     2.0,     1.0,     0.3,     2.0,     0.0
4.925,4.93,a-degr-i1,2021-22,Plymouth - Plymouth South High,02390515,       261,    98.5,     0.0,     0.0,     0.0,     1.5,     0.0
4.275,4.28,a-degr-i1,2021-22,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,        62,    85.5,    11.3,     0.0,     0.0,     3.2,     0.0
4.245,4.25,a-degr-i1,2021-22,Quabbin - Quabbin Regional High School,07530505,       166,    84.9,     6.0,     0.0,     0.6,     8.4,     0.0
4.245,4.25,a-degr-i1,2021-22,Quaboag Regional - Quaboag Regional High,07780505,        86,    84.9,     1.2,     0.0,     1.2,    12.8,     0.0
4.66,4.66,a-degr-i1,2021-22,Quincy - North Quincy High,02430510,       352,    93.2,     4.5,     0.9,     0.3,     1.1,     0.0
4.7700000000000005,4.77,a-degr-i1,2021-22,Quincy - Quincy High,02430505,       392,    95.4,     0.8,     0.3,     0.0,     3.3,     0.3
4.085,4.09,a-degr-i1,2021-22,Ralph C Mahar - Ralph C Mahar Regional,07550505,        93,    81.7,     6.5,     0.0,     0.0,    11.8,     0.0
3.96,3.96,a-degr-i1,2021-22,Randolph - Randolph High,02440505,       159,    79.2,    11.9,     2.5,     0.0,     6.3,     0.0
4.95,4.95,a-degr-i1,2021-22,Reading - Reading Memorial High,02460505,       294,    99.0,     0.7,     0.0,     0.0,     0.3,     0.0
