Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded
4.649411764705882,4.65,a-degr-i3,2020-21,Westwood - Westwood High,03350505,       245,    98.8,     0.0,     1.2,     0.0,     0.0,     0.0
4.432941176470588,4.43,a-degr-i3,2020-21,Weymouth - Weymouth High School,03360505,       450,    94.2,     1.1,     0.9,     0.7,     3.1,     0.0
4.348235294117647,4.35,a-degr-i3,2020-21,Whitman-Hanson - Whitman Hanson Regional,07800505,       289,    92.4,     3.1,     0.3,     0.0,     4.2,     0.0
4.635294117647059,4.64,a-degr-i3,2020-21,Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,       270,    98.5,     0.0,     0.0,     0.4,     1.1,     0.0
4.5600000000000005,4.56,a-degr-i3,2020-21,Wilmington - Wilmington High,03420505,       193,    96.9,     0.0,     1.0,     0.0,     2.1,     0.0
1.256470588235294,1.26,a-degr-i3,2020-21,Winchendon - Murdock Academy for Success,03430405,        15,    26.7,    13.3,     0.0,     0.0,    60.0,     0.0
4.376470588235295,4.38,a-degr-i3,2020-21,Winchendon - Murdock High School,03430515,        57,    93.0,     1.8,     0.0,     0.0,     5.3,     0.0
4.682352941176471,4.68,a-degr-i3,2020-21,Winchester - Winchester High School,03440505,       364,    99.5,     0.3,     0.0,     0.0,     0.3,     0.0
4.27764705882353,4.28,a-degr-i3,2020-21,Winthrop - Winthrop High School,03460505,       154,    90.9,     1.9,     0.6,     1.3,     5.2,     0.0
4.512941176470589,4.51,a-degr-i3,2020-21,Woburn - Woburn High,03470505,       318,    95.9,     0.0,     0.0,     0.3,     3.8,     0.0
4.291764705882353,4.29,a-degr-i3,2020-21,Worcester - Burncoat Senior High,03480503,       272,    91.2,     0.4,     0.4,     0.7,     7.4,     0.0
3.995294117647059,4.0,a-degr-i3,2020-21,Worcester - Claremont Academy,03480350,        86,    84.9,     0.0,     4.7,     0.0,    10.5,     0.0
4.4141176470588235,4.41,a-degr-i3,2020-21,Worcester - Doherty Memorial High,03480512,       400,    93.8,     0.3,     0.8,     0.0,     5.3,     0.0
4.192941176470588,4.19,a-degr-i3,2020-21,Worcester - North High,03480515,       331,    89.1,     1.2,     0.9,     0.3,     8.5,     0.0
4.211764705882353,4.21,a-degr-i3,2020-21,Worcester - South High Community,03480520,       333,    89.5,     0.9,     0.9,     0.9,     7.8,     0.0
4.705882352941177,4.71,a-degr-i3,2020-21,Worcester - University Pk Campus School,03480285,        39,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.6635294117647055,4.66,a-degr-i3,2020-21,Worcester - Worcester Technical High,03480605,       350,    99.1,     0.3,     0.0,     0.0,     0.6,     0.0
4.5458823529411765,4.55,a-degr-i3,2019-20,Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,        87,    96.6,     0.0,     0.0,     0.0,     3.4,     0.0
4.465882352941176,4.47,a-degr-i3,2019-20,Abington - Abington High,00010505,       117,    94.9,     1.7,     0.0,     0.0,     3.4,     0.0
4.498823529411764,4.5,a-degr-i3,2019-20,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,        45,    95.6,     0.0,     2.2,     2.2,     0.0,     0.0
4.654117647058824,4.65,a-degr-i3,2019-20,Acton-Boxborough - Acton-Boxborough Regional High,06000505,       451,    98.9,     0.0,     0.2,     0.2,     0.7,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,       134,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.381176470588235,4.38,a-degr-i3,2019-20,Agawam - Agawam High,00050505,       275,    93.1,     1.1,     1.8,     0.4,     3.6,     0.0
4.508235294117647,4.51,a-degr-i3,2019-20,Amesbury - Amesbury High,00070505,       143,    95.8,     2.1,     0.0,     0.0,     2.1,     0.0
3.218823529411765,3.22,a-degr-i3,2019-20,Amesbury - Amesbury Innovation High School,00070515,        19,    68.4,     5.3,     0.0,     0.0,    26.3,     0.0
4.442352941176471,4.44,a-degr-i3,2019-20,Amherst-Pelham - Amherst Regional High,06050505,       234,    94.4,     0.4,     0.9,     0.0,     4.3,     0.0
4.550588235294118,4.55,a-degr-i3,2019-20,Andover - Andover High,00090505,       423,    96.7,     1.9,     0.5,     0.0,     0.9,     0.0
4.569411764705882,4.57,a-degr-i3,2019-20,Arlington - Arlington High,00100505,       341,    97.1,     0.0,     0.6,     0.0,     2.3,     0.0
4.592941176470588,4.59,a-degr-i3,2019-20,Ashburnham-Westminster - Oakmont Regional High School,06100505,       170,    97.6,     1.8,     0.0,     0.0,     0.6,     0.0
4.578823529411765,4.58,a-degr-i3,2019-20,Ashland - Ashland High,00140505,       221,    97.3,     0.0,     0.0,     0.5,     2.3,     0.0
4.668235294117647,4.67,a-degr-i3,2019-20,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,       266,    99.2,     0.0,     0.0,     0.0,     0.8,     0.0
4.042352941176471,4.04,a-degr-i3,2019-20,Athol-Royalston - Athol High,06150505,        92,    85.9,     2.2,     0.0,     0.0,    12.0,     0.0
4.334117647058823,4.33,a-degr-i3,2019-20,Atlantis Charter (District) - Atlantis Charter School,04910550,        63,    92.1,     1.6,     0.0,     1.6,     1.6,     3.2
4.065882352941177,4.07,a-degr-i3,2019-20,Attleboro - Attleboro Community Academy,00160515,        44,    86.4,     0.0,     4.5,     0.0,     9.1,     0.0
4.484705882352941,4.48,a-degr-i3,2019-20,Attleboro - Attleboro High,00160505,       400,    95.3,     2.0,     0.8,     0.3,     1.8,     0.0
4.498823529411764,4.5,a-degr-i3,2019-20,Auburn - Auburn Senior High,00170505,       182,    95.6,     2.2,     0.0,     0.5,     1.6,     0.0
4.522352941176471,4.52,a-degr-i3,2019-20,Avon - Avon Middle High School,00180510,        51,    96.1,     0.0,     0.0,     2.0,     2.0,     0.0
4.3623529411764705,4.36,a-degr-i3,2019-20,Ayer Shirley School District - Ayer Shirley Regional High School,06160505,       109,    92.7,     0.0,     0.0,     0.9,     6.4,     0.0
4.211764705882353,4.21,a-degr-i3,2019-20,Barnstable - Barnstable High,00200505,       372,    89.5,     1.6,     1.6,     1.6,     5.6,     0.0
4.682352941176471,4.68,a-degr-i3,2019-20,Bedford - Bedford High,00230505,       195,    99.5,     0.0,     0.0,     0.0,     0.5,     0.0
4.489411764705882,4.49,a-degr-i3,2019-20,Belchertown - Belchertown High,00240505,       174,    95.4,     1.7,     0.0,     0.6,     2.3,     0.0
4.508235294117647,4.51,a-degr-i3,2019-20,Bellingham - Bellingham High School,00250505,       144,    95.8,     0.7,     0.0,     1.4,     2.1,     0.0
4.0329411764705885,4.03,a-degr-i3,2019-20,Bellingham - Keough Memorial Academy,00250510,         7,    85.7,     0.0,    14.3,     0.0,     0.0,     0.0
4.6776470588235295,4.68,a-degr-i3,2019-20,Belmont - Belmont High,00260505,       332,    99.4,     0.0,     0.0,     0.0,     0.6,     0.0
4.390588235294118,4.39,a-degr-i3,2019-20,Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,        30,    93.3,     0.0,     0.0,     0.0,     6.7,     0.0
4.456470588235295,4.46,a-degr-i3,2019-20,Berkshire Hills - Monument Mt Regional High,06180505,       114,    94.7,     0.9,     0.9,     0.0,     3.5,     0.0
4.644705882352941,4.64,a-degr-i3,2019-20,Berlin-Boylston - Tahanto Regional High,06200505,        78,    98.7,     0.0,     1.3,     0.0,     0.0,     0.0
4.376470588235295,4.38,a-degr-i3,2019-20,Beverly - Beverly High,00300505,       299,    93.0,     1.3,     0.3,     1.0,     4.3,     0.0
4.569411764705882,4.57,a-degr-i3,2019-20,Billerica - Billerica Memorial High School,00310505,       344,    97.1,     1.2,     0.0,     0.6,     1.2,     0.0
4.658823529411765,4.66,a-degr-i3,2019-20,Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,       298,    99.0,     0.3,     0.3,     0.0,     0.3,     0.0
4.404705882352941,4.4,a-degr-i3,2019-20,Blackstone-Millville - Blackstone Millville RHS,06220505,       110,    93.6,     0.9,     0.0,     0.9,     4.5,     0.0
4.658823529411765,4.66,a-degr-i3,2019-20,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,       191,    99.0,     0.0,     0.0,     0.0,     1.0,     0.0
3.9717647058823533,3.97,a-degr-i3,2019-20,Boston - Another Course To College,00350541,        64,    84.4,     1.6,     0.0,     0.0,    14.1,     0.0
3.0399999999999996,3.04,a-degr-i3,2019-20,Boston - Boston Adult Academy,00350548,        99,    64.6,    12.1,    11.1,     0.0,    12.1,     0.0
4.343529411764706,4.34,a-degr-i3,2019-20,Boston - Boston Arts Academy,00350546,       104,    92.3,     0.0,     0.0,     1.0,     6.7,     0.0
1.9905882352941175,1.99,a-degr-i3,2019-20,Boston - Boston Collaborative High School,00350755,       104,    42.3,    13.5,    14.4,     1.0,    28.8,     0.0
4.409411764705882,4.41,a-degr-i3,2019-20,Boston - Boston Community Leadership Academy,00350558,       111,    93.7,     3.6,     0.9,     0.0,     1.8,     0.0
3.2141176470588233,3.21,a-degr-i3,2019-20,Boston - Boston International High School,00350507,       101,    68.3,     8.9,     5.0,     0.0,    17.8,     0.0
4.644705882352941,4.64,a-degr-i3,2019-20,Boston - Boston Latin,00350560,       397,    98.7,     0.0,     0.3,     0.3,     0.5,     0.3
4.635294117647059,4.64,a-degr-i3,2019-20,Boston - Boston Latin Academy,00350545,       261,    98.5,     0.0,     0.4,     0.0,     1.1,     0.0
3.096470588235294,3.1,a-degr-i3,2019-20,Boston - Brighton High,00350505,       190,    65.8,     5.3,     2.6,     0.5,    25.8,     0.0
3.138823529411765,3.14,a-degr-i3,2019-20,Boston - Charlestown High,00350515,       240,    66.7,    16.3,     2.9,     0.4,    13.8,     0.0
3.0070588235294116,3.01,a-degr-i3,2019-20,Boston - Community Academy,00350518,        36,    63.9,     2.8,    11.1,     0.0,    22.2,     0.0
3.4211764705882355,3.42,a-degr-i3,2019-20,Boston - Community Academy of Science and Health,00350581,       110,    72.7,     9.1,     6.4,     0.9,    10.9,     0.0
3.684705882352941,3.68,a-degr-i3,2019-20,Boston - Dearborn,00350074,        46,    78.3,     4.3,     4.3,     0.0,    13.0,     0.0
3.7270588235294118,3.73,a-degr-i3,2019-20,Boston - Dr. William Henderson Upper,00350426,        77,    79.2,     6.5,     5.2,     0.0,     9.1,     0.0
3.929411764705882,3.93,a-degr-i3,2019-20,Boston - East Boston High,00350530,       285,    83.5,     2.8,     1.4,     0.4,    11.6,     0.4
3.7270588235294118,3.73,a-degr-i3,2019-20,Boston - Excel High School,00350522,       144,    79.2,     6.9,     2.8,     0.7,    10.4,     0.0
4.385882352941176,4.39,a-degr-i3,2019-20,Boston - Fenway High School,00350540,        88,    93.2,     1.1,     3.4,     1.1,     1.1,     0.0
2.64,2.64,a-degr-i3,2019-20,Boston - Greater Egleston Community High School,00350543,        57,    56.1,    12.3,    12.3,     0.0,    19.3,     0.0
3.6611764705882353,3.66,a-degr-i3,2019-20,Boston - Horace Mann School for the Deaf,00350750,         9,    77.8,    11.1,     0.0,     0.0,    11.1,     0.0
3.783529411764706,3.78,a-degr-i3,2019-20,Boston - Jeremiah E Burke High,00350525,       148,    80.4,     1.4,     2.7,     1.4,    14.2,     0.0
4.263529411764706,4.26,a-degr-i3,2019-20,Boston - Lyon Upper 9-12,00350655,        32,    90.6,     3.1,     3.1,     0.0,     3.1,     0.0
3.2611764705882353,3.26,a-degr-i3,2019-20,Boston - Madison Park High,00350537,       199,    69.3,     5.5,     3.0,     0.5,    21.6,     0.0
4.32,4.32,a-degr-i3,2019-20,Boston - Margarita Muniz Academy,00350549,        61,    91.8,     1.6,     1.6,     0.0,     4.9,     0.0
4.381176470588235,4.38,a-degr-i3,2019-20,Boston - New Mission High School,00350542,        72,    93.1,     2.8,     1.4,     0.0,     2.8,     0.0
4.687058823529411,4.69,a-degr-i3,2019-20,Boston - O'Bryant School Math/Science,00350575,       248,    99.6,     0.0,     0.0,     0.4,     0.0,     0.0
3.708235294117647,3.71,a-degr-i3,2019-20,Boston - Quincy Upper School,00350565,        52,    78.8,    13.5,     3.8,     0.0,     3.8,     0.0
4.065882352941177,4.07,a-degr-i3,2019-20,Boston - Snowden International School at Copley,00350690,       118,    86.4,     0.0,     4.2,     0.0,     9.3,     0.0
4.338823529411765,4.34,a-degr-i3,2019-20,Boston - TechBoston Academy,00350657,       141,    92.2,     1.4,     0.7,     1.4,     4.3,     0.0
3.981176470588235,3.98,a-degr-i3,2019-20,Boston - The English High,00350535,       143,    84.6,     3.5,     3.5,     0.7,     7.7,     0.0
3.7411764705882353,3.74,a-degr-i3,2019-20,Boston - Urban Science Academy,00350579,        44,    79.5,     0.0,     0.0,     0.0,    18.2,     2.3
2.7811764705882354,2.78,a-degr-i3,2019-20,Boston - West Roxbury Academy,00350658,        44,    59.1,     0.0,     0.0,     4.5,    36.4,     0.0
2.263529411764706,2.26,a-degr-i3,2019-20,Boston - William McKinley,00350363,        52,    48.1,    15.4,     9.6,     1.9,    25.0,     0.0
4.630588235294118,4.63,a-degr-i3,2019-20,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,        63,    98.4,     1.6,     0.0,     0.0,     0.0,     0.0
0.47058823529411764,1,a-degr-i3,2019-20,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,       150,    10.0,    39.3,     4.7,     2.7,    43.3,     0.0
3.9105882352941173,3.91,a-degr-i3,2019-20,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,        77,    83.1,     2.6,     6.5,     0.0,     7.8,     0.0
4.508235294117647,4.51,a-degr-i3,2019-20,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,        48,    95.8,     4.2,     0.0,     0.0,     0.0,     0.0
4.221176470588236,4.22,a-degr-i3,2019-20,Bourne - Bourne High School,00360505,       136,    89.7,     3.7,     1.5,     0.0,     5.1,     0.0
4.48,4.48,a-degr-i3,2019-20,Braintree - Braintree High,00400505,       433,    95.2,     0.5,     1.6,     0.5,     2.3,     0.0
4.489411764705882,4.49,a-degr-i3,2019-20,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,       373,    95.4,     1.6,     1.1,     0.0,     1.6,     0.3
4.489411764705882,4.49,a-degr-i3,2019-20,Bristol County Agricultural - Bristol County Agricultural High,09100705,       109,    95.4,     0.0,     0.0,     0.0,     4.6,     0.0
4.588235294117647,4.59,a-degr-i3,2019-20,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,       280,    97.5,     0.0,     1.8,     0.0,     0.7,     0.0
2.296470588235294,2.3,a-degr-i3,2019-20,Brockton - Brockton Champion High School,00440515,        43,    48.8,    25.6,     7.0,     2.3,    16.3,     0.0
4.211764705882353,4.21,a-degr-i3,2019-20,Brockton - Brockton High,00440505,       987,    89.5,     1.4,     3.5,     0.4,     5.2,     0.0
3.3129411764705887,3.31,a-degr-i3,2019-20,Brockton - Edison Academy,00440520,       223,    70.4,     2.2,    10.8,     0.0,    16.6,     0.0
0.5882352941176471,1,a-degr-i3,2019-20,Brockton - Frederick Douglass Academy,00440080,         8,    12.5,     0.0,    25.0,    12.5,    50.0,     0.0
2.1411764705882352,2.14,a-degr-i3,2019-20,Brockton - Huntington Therapeutic Day School,00440400,        11,    45.5,     9.1,    27.3,     0.0,    18.2,     0.0
4.174117647058823,4.17,a-degr-i3,2019-20,Brooke Charter School (District) - Brooke Charter School,04280305,        62,    88.7,     0.0,     0.0,     0.0,    11.3,     0.0
4.541176470588235,4.54,a-degr-i3,2019-20,Brookline - Brookline High,00460505,       480,    96.5,     1.9,     0.0,     0.8,     0.8,     0.0
4.578823529411765,4.58,a-degr-i3,2019-20,Burlington - Burlington High,00480505,       257,    97.3,     0.0,     1.2,     0.0,     1.6,     0.0
4.409411764705882,4.41,a-degr-i3,2019-20,Cambridge - Cambridge Rindge and Latin,00490506,       508,    93.7,     1.2,     1.2,     0.6,     3.3,     0.0
4.569411764705882,4.57,a-degr-i3,2019-20,Canton - Canton High,00500505,       239,    97.1,     0.0,     1.3,     0.0,     1.7,     0.0
4.602352941176471,4.6,a-degr-i3,2019-20,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,       139,    97.8,     0.0,     0.0,     0.0,     2.2,     0.0
4.517647058823529,4.52,a-degr-i3,2019-20,Carver - Carver Middle/High School,00520405,       101,    96.0,     0.0,     0.0,     0.0,     4.0,     0.0
4.470588235294118,4.47,a-degr-i3,2019-20,Central Berkshire - Wahconah Regional High,06350505,       119,    95.0,     0.0,     0.0,     0.0,     5.0,     0.0
4.668235294117647,4.67,a-degr-i3,2019-20,Chelmsford - Chelmsford High,00560505,       358,    99.2,     0.0,     0.0,     0.0,     0.8,     0.0
3.6988235294117646,3.7,a-degr-i3,2019-20,Chelsea - Chelsea High,00570505,       355,    78.6,     2.0,     5.4,     0.8,    13.2,     0.0
1.388235294117647,1.39,a-degr-i3,2019-20,Chelsea - Chelsea Opportunity Academy,00570515,        44,    29.5,    43.2,     6.8,     0.0,    20.5,     0.0
1.6282352941176472,1.63,a-degr-i3,2019-20,Chicopee - Chicopee Academy,00610021,        26,    34.6,     3.8,     3.8,     0.0,    57.7,     0.0
4.451764705882352,4.45,a-degr-i3,2019-20,Chicopee - Chicopee Comprehensive High School,00610510,       295,    94.6,     0.7,     0.3,     0.0,     4.4,     0.0
4.037647058823529,4.04,a-degr-i3,2019-20,Chicopee - Chicopee High,00610505,       225,    85.8,     0.0,     0.9,     2.7,    10.7,     0.0
3.4870588235294115,3.49,a-degr-i3,2019-20,City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,04370505,        58,    74.1,     6.9,    15.5,     0.0,     3.4,     0.0
4.484705882352941,4.48,a-degr-i3,2019-20,Clinton - Clinton Senior High,00640505,       106,    95.3,     0.0,     0.0,     0.0,     4.7,     0.0
4.5458823529411765,4.55,a-degr-i3,2019-20,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,        29,    96.6,     0.0,     0.0,     0.0,     3.4,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Cohasset - Cohasset High School,00650505,       117,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,        46,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.672941176470588,4.67,a-degr-i3,2019-20,Concord-Carlisle - Concord Carlisle High,06400505,       287,    99.3,     0.3,     0.0,     0.3,     0.0,     0.0
4.644705882352941,4.64,a-degr-i3,2019-20,Danvers - Danvers High,00710505,       233,    98.7,     0.0,     0.0,     0.4,     0.9,     0.0
4.5458823529411765,4.55,a-degr-i3,2019-20,Dartmouth - Dartmouth High,00720505,       262,    96.6,     0.0,     0.0,     0.0,     3.4,     0.0
4.522352941176471,4.52,a-degr-i3,2019-20,Dedham - Dedham High,00730505,       203,    96.1,     1.0,     0.0,     0.5,     2.5,     0.0
4.512941176470589,4.51,a-degr-i3,2019-20,Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,       193,    95.9,     0.0,     0.5,     0.5,     3.1,     0.0
4.409411764705882,4.41,a-degr-i3,2019-20,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,       189,    93.7,     2.1,     1.1,     0.0,     3.2,     0.0
4.310588235294118,4.31,a-degr-i3,2019-20,Douglas - Douglas High School,00770505,       107,    91.6,     1.9,     1.9,     0.9,     3.7,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Dover-Sherborn - Dover-Sherborn Regional High,06550505,       162,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.456470588235295,4.46,a-degr-i3,2019-20,Dracut - Dracut Senior High,00790505,       209,    94.7,     1.9,     1.9,     0.0,     1.4,     0.0
4.517647058823529,4.52,a-degr-i3,2019-20,Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,       272,    96.0,     0.0,     0.4,     0.7,     2.9,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Duxbury - Duxbury High,00820505,       251,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,East Bridgewater - East Bridgewater JR./SR. High School,00830505,       165,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.602352941176471,4.6,a-degr-i3,2019-20,East Longmeadow - East Longmeadow High,00870505,       225,    97.8,     0.4,     0.0,     0.0,     1.8,     0.0
4.315294117647059,4.32,a-degr-i3,2019-20,Easthampton - Easthampton High,00860505,       120,    91.7,     0.0,     3.3,     0.0,     5.0,     0.0
4.597647058823529,4.6,a-degr-i3,2019-20,Easton - Oliver Ames High,00880505,       264,    97.7,     1.9,     0.0,     0.0,     0.4,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,        84,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.6917647058823535,4.69,a-degr-i3,2019-20,Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School,08170505,       333,    99.7,     0.0,     0.0,     0.3,     0.0,     0.0
3.7600000000000002,3.76,a-degr-i3,2019-20,Everett - Everett High,00930505,       542,    79.9,     1.7,     6.5,     0.0,    12.0,     0.0
4.48,4.48,a-degr-i3,2019-20,Excel Academy Charter (District) - Excel Academy Charter School,04100205,       145,    95.2,     0.0,     0.7,     1.4,     2.8,     0.0
4.588235294117647,4.59,a-degr-i3,2019-20,Fairhaven - Fairhaven High,00940505,       162,    97.5,     0.0,     0.6,     0.0,     1.9,     0.0
3.745882352941176,3.75,a-degr-i3,2019-20,Fall River - B M C Durfee High,00950505,       501,    79.6,     1.2,     9.4,     1.6,     8.2,     0.0
2.837647058823529,2.84,a-degr-i3,2019-20,Fall River - Resiliency Preparatory Academy,00950525,       116,    60.3,     0.0,     9.5,     0.9,    29.3,     0.0
4.395294117647059,4.4,a-degr-i3,2019-20,Falmouth - Falmouth High,00960505,       212,    93.4,     0.5,     0.5,     1.4,     4.2,     0.0
4.550588235294118,4.55,a-degr-i3,2019-20,Fitchburg - Fitchburg High,00970505,       243,    96.7,     0.4,     0.4,     0.4,     2.1,     0.0
3.7411764705882353,3.74,a-degr-i3,2019-20,Fitchburg - Goodrich Academy,00970510,       122,    79.5,     5.7,     1.6,     0.8,    12.3,     0.0
4.070588235294117,4.07,a-degr-i3,2019-20,Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,        37,    86.5,     0.0,     0.0,     8.1,     5.4,     0.0
4.616470588235294,4.62,a-degr-i3,2019-20,Foxborough - Foxborough High,00990505,       213,    98.1,     0.9,     0.0,     0.0,     0.9,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,        61,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.188235294117647,4.19,a-degr-i3,2019-20,Framingham - Framingham High School,01000515,       574,    89.0,     0.5,     1.7,     0.7,     8.0,     0.0
4.616470588235294,4.62,a-degr-i3,2019-20,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,        53,    98.1,     0.0,     1.9,     0.0,     0.0,     0.0
4.649411764705882,4.65,a-degr-i3,2019-20,Franklin - Franklin High,01010505,       428,    98.8,     0.5,     0.0,     0.2,     0.5,     0.0
4.221176470588236,4.22,a-degr-i3,2019-20,Franklin County Regional Vocational Technical - Franklin County Technical,08180605,       117,    89.7,     0.0,     3.4,     0.9,     6.0,     0.0
4.574117647058824,4.57,a-degr-i3,2019-20,Freetown-Lakeville - Apponequet Regional High,06650505,       177,    97.2,     0.6,     1.1,     0.0,     1.1,     0.0
4.465882352941176,4.47,a-degr-i3,2019-20,Frontier - Frontier Regional,06700505,        99,    94.9,     2.0,     0.0,     0.0,     3.0,     0.0
4.221176470588236,4.22,a-degr-i3,2019-20,Gardner - Gardner Academy for Learning and Technology,01030515,        78,    89.7,     0.0,     1.3,     0.0,     9.0,     0.0
4.19764705882353,4.2,a-degr-i3,2019-20,Gardner - Gardner High,01030505,       130,    89.2,     3.1,     0.0,     0.8,     6.9,     0.0
4.536470588235295,4.54,a-degr-i3,2019-20,Gateway - Gateway Regional High,06720505,        55,    96.4,     0.0,     0.0,     0.0,     3.6,     0.0
4.574117647058824,4.57,a-degr-i3,2019-20,Georgetown - Georgetown High School,01050505,       109,    97.2,     0.0,     0.9,     0.0,     1.8,     0.0
3.976470588235294,3.98,a-degr-i3,2019-20,Gill-Montague - Turners Fall High,06740505,        58,    84.5,     1.7,     1.7,     3.4,     8.6,     0.0
4.5600000000000005,4.56,a-degr-i3,2019-20,Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,        32,    96.9,     0.0,     0.0,     0.0,     3.1,     0.0
4.329411764705882,4.33,a-degr-i3,2019-20,Gloucester - Gloucester High,01070505,       188,    92.0,     0.0,     1.1,     0.5,     6.4,     0.0
4.456470588235295,4.46,a-degr-i3,2019-20,Grafton - Grafton High School,01100505,       206,    94.7,     1.0,     0.0,     0.5,     3.9,     0.0
4.621176470588235,4.62,a-degr-i3,2019-20,Granby - Granby Jr Sr High School,01110505,        55,    98.2,     0.0,     0.0,     0.0,     1.8,     0.0
4.512941176470589,4.51,a-degr-i3,2019-20,Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,       338,    95.9,     0.0,     1.2,     0.3,     2.7,     0.0
4.602352941176471,4.6,a-degr-i3,2019-20,Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,       368,    97.8,     0.3,     0.0,     0.5,     1.4,     0.0
4.484705882352941,4.48,a-degr-i3,2019-20,Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,       513,    95.3,     1.8,     0.8,     0.4,     1.8,     0.0
4.395294117647059,4.4,a-degr-i3,2019-20,Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,       545,    93.4,     0.0,     0.2,     0.2,     5.9,     0.4
4.381176470588235,4.38,a-degr-i3,2019-20,Greenfield - Greenfield High,01140505,        72,    93.1,     0.0,     2.8,     2.8,     1.4,     0.0
2.291764705882353,2.29,a-degr-i3,2019-20,Greenfield Commonwealth Virtual District - Greenfield Commonwealth Virtual School,39010900,       117,    48.7,     6.8,     0.0,     7.7,    36.8,     0.0
4.625882352941177,4.63,a-degr-i3,2019-20,Groton-Dunstable - Groton Dunstable Regional,06730505,       180,    98.3,     1.7,     0.0,     0.0,     0.0,     0.0
4.5600000000000005,4.56,a-degr-i3,2019-20,Hadley - Hopkins Academy,01170505,        32,    96.9,     0.0,     0.0,     0.0,     3.1,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,       136,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.705882352941177,4.71,a-degr-i3,2019-20,Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,        48,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.5458823529411765,4.55,a-degr-i3,2019-20,Hampden-Wilbraham - Minnechaug Regional High,06800505,       267,    96.6,     0.0,     0.7,     0.7,     1.9,     0.0
4.437647058823529,4.44,a-degr-i3,2019-20,Hampshire - Hampshire Regional High,06830505,       122,    94.3,     0.0,     0.8,     1.6,     3.3,     0.0
