RecordedDate,ResponseId,UserLanguage,District,school,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,t-curv-q1,t-curv-q3,t-curv-q2,t-curv-q4,t-sach-q1,t-sach-q2,t-sach-q3,Q88,Duration
2021-04-19T10:19:00,R_WeZzatK4IOYpGkV,EN,7,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,2,3,3,4,5,5,3,4,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,2,5623
2021-04-15T09:36:00,R_1Fh1A8XQtFmojot,EN,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51701
2021-04-14T19:24:00,R_2Ym4ipvTJ4vqsDH,EN,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17699
2021-04-14T15:03:00,R_0BtffOzm7cYGEtr,EN,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1603
2021-04-14T09:40:00,R_1rii2TAkH4yOYJy,EN,7,1,NA,NA,NA,5,5,5,4,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,3,3,3,4,366
2021-04-14T07:52:00,R_24jyYuX7QG2OFpc,EN,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5,5,5,5,5,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,5,3,2,1,5,3,1,3,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,NA,NA,NA,2,59468
2021-04-14T01:06:00,R_2bHNrvQO6v6dNBz,EN,7,5,4,5,5,4,4,4,4,3,4,3,5,4,2,2,3,2,4,5,4,4,2,4,4,4,4,5,5,5,4,3,4,4,5,5,4,5,5,4,3,4,5,2,5,5,3,3,3,5,5,3,3,1,5,4,4,4,2,2,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,532038
2021-04-13T16:17:00,R_1fkqM6Enawkl7Jt,EN,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4516
2021-04-13T15:26:00,R_27DUW2Y9xSYCFZE,EN,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,319
2021-04-13T15:26:00,R_5ps5DGzqPHotjG1,EN,7,1,NA,NA,NA,4,5,5,4,2,4,4,4,4,3,3,2,2,3,2,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,2,4,4,4,4,2,4,4,3,4,NA,NA,4,4,5,4,NA,NA,NA,2,337
2021-04-13T15:21:00,R_1n6eEGratwyjfYi,EN,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3176
2021-04-12T13:51:00,R_27yFaAFGTjVk3lj,EN,7,3,5,5,5,4,4,3,4,2,4,4,4,4,3,3,3,3,4,4,4,5,5,5,4,5,4,4,4,5,4,4,5,4,3,4,3,4,3,3,3,4,4,4,4,4,3,3,4,4,2,3,4,2,5,5,2,4,3,3,4,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,743
2021-04-12T11:56:00,R_AO2QjENDaw09fix,EN,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,4,2,1,4,3,NA,NA,NA,NA,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1952
2021-04-11T21:17:00,R_3ndySGPNdPz7eFV,EN,7,3,3,4,4,2,2,3,3,3,3,4,3,4,2,2,1,1,4,4,4,3,2,3,2,3,3,4,4,3,3,3,4,2,3,3,3,4,3,3,3,3,4,2,3,3,2,2,3,2,1,2,2,4,5,4,3,3,2,3,1,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,832
2021-04-11T19:40:00,R_qUfj65g3A7hULYZ,EN,7,5,4,3,4,4,4,5,4,2,4,3,4,4,3,3,1,2,4,4,4,3,1,2,2,2,2,4,4,5,3,3,4,4,3,3,3,3,3,3,3,2,4,2,3,3,3,3,2,4,5,2,2,2,4,3,2,3,2,2,2,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,693
2021-04-11T18:41:00,R_2VmBCD6bc1QjlsU,EN,7,5,4,4,4,4,2,2,3,3,4,4,4,3,3,3,2,3,3,4,4,4,4,5,4,4,2,4,5,4,5,4,4,4,4,3,3,3,3,3,3,4,4,2,1,2,2,2,2,3,5,2,2,1,4,3,4,4,4,3,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,685
2021-04-11T17:50:00,R_2XomuMmm1W2Uo1Z,EN,7,3,5,5,5,2,2,4,4,3,5,5,5,5,2,3,2,3,3,1,3,4,4,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,2,4,5,3,3,4,5,4,5,5,5,3,3,2,4,4,3,4,3,4,4,2,2,1,3,4,4,NA,NA,NA,NA,NA,NA,719
2021-04-11T14:59:00,R_3I4QrkTlgOsaw9j,EN,7,3,5,5,5,3,4,5,4,2,4,3,4,5,2,2,4,2,3,1,4,4,5,5,4,4,2,3,5,5,4,3,4,4,3,4,1,3,3,1,3,5,3,1,1,3,3,3,3,3,5,3,3,1,5,4,2,3,2,3,3,1,1,3,3,4,4,3,4,4,2,3,1,576
2021-04-11T13:39:00,R_3qILaLY5n3RAmwA,EN,7,3,5,5,5,3,4,4,2,1,5,4,5,5,2,2,3,2,2,1,2,5,5,5,4,4,3,4,4,3,3,3,4,4,3,5,1,5,4,3,3,4,4,2,2,3,4,5,5,5,5,2,2,1,4,4,2,2,3,4,4,2,2,3,3,3,3,4,3,2,3,3,2,691
2021-04-09T23:09:00,R_qwGWo72Erw1CuGJ,EN,7,5,5,5,5,4,3,2,2,1,4,3,3,4,3,3,3,3,1,3,2,4,5,5,4,NA,3,5,4,4,5,3,5,4,4,4,4,4,4,3,3,3,5,3,4,4,3,3,3,4,1,3,3,2,5,4,2,3,3,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,22927
2021-04-09T13:49:00,R_BAm1RICrj8egW3L,EN,7,5,5,5,5,4,4,5,3,4,5,5,5,5,3,2,3,2,5,5,5,2,1,3,2,2,1,5,5,5,5,3,5,5,3,4,4,2,1,2,1,2,5,5,4,4,3,4,4,4,5,2,1,1,5,5,4,4,3,3,3,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,3556
2021-04-09T11:12:00,R_1mKTLvUhXH27Swl,EN,3,2,5,5,5,5,5,5,4,1,5,5,5,5,3,3,3,3,4,5,4,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,5,5,4,4,5,2,1,2,2,3,3,4,4,5,2,2,2,4,3,2,2,2,3,4,4,4,4,4,4,4,4,4,4,3,3,2,755
2021-04-08T23:14:00,R_qXfILyAlWYAVd5f,EN,7,5,4,4,4,4,4,5,3,3,3,2,4,3,2,2,3,2,4,3,4,2,1,2,2,2,2,4,4,3,4,3,4,3,3,2,4,3,2,2,2,3,3,1,3,3,2,2,3,3,3,2,2,2,4,3,3,3,2,3,3,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,769
2021-04-08T20:15:00,R_3CAT1byGDuNFy30,EN,7,1,4,5,4,5,5,5,5,2,4,3,4,4,4,4,4,4,5,5,5,5,3,4,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,3,3,4,4,3,2,3,4,3,4,4,5,3,3,4,5,5,5,5,4,3,4,3,3,3,3,4,4,4,3,3,2,3,1,408
2021-04-08T19:40:00,R_3fr4oV6fGTRTs2Y,EN,7,5,4,4,5,4,4,5,2,2,4,4,4,4,4,4,4,4,4,2,5,4,3,5,4,4,2,5,5,5,4,4,4,4,4,4,4,3,2,2,2,3,4,1,1,3,4,4,3,5,5,2,1,1,5,4,2,2,3,4,3,3,4,3,4,4,3,4,4,4,3,3,4,2213
2021-04-08T19:34:00,R_3shnLHaAAi2qEPg,EN,7,5,5,3,4,5,5,3,2,2,4,4,4,4,3,4,4,3,4,3,4,3,2,4,4,4,3,5,5,4,3,2,4,4,4,4,4,4,3,2,3,3,5,5,5,4,4,3,4,4,5,3,3,1,4,4,3,4,3,3,3,1,1,3,3,3,NA,4,4,4,2,2,4,1463
2021-04-08T18:58:00,R_1o28aVq1VAdb1S8,EN,7,5,5,5,5,5,5,5,1,3,5,5,5,5,2,2,2,1,4,1,5,1,1,1,4,4,3,5,5,5,5,5,5,5,4,3,2,3,3,4,2,3,2,1,1,2,4,4,4,4,4,3,2,4,3,2,3,3,4,4,3,2,2,4,5,3,4,NA,NA,NA,NA,NA,NA,1567
2021-04-08T18:19:00,R_3oF43ur6c6Yk9lS,EN,7,5,5,5,4,5,4,5,4,2,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,5,3,3,3,4,4,4,5,3,3,3,2,3,3,3,2,4,4,4,4,4,4,3,684
2021-04-08T14:58:00,R_3m2GyCl8zzusjWo,EN,7,5,4,4,5,4,4,5,2,4,5,4,5,5,1,1,2,1,4,4,4,1,1,3,2,2,2,5,5,4,4,3,4,4,3,4,4,3,3,2,3,3,4,2,2,2,4,3,4,4,3,3,3,2,3,3,3,3,2,3,2,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,1344
2021-04-08T14:55:00,R_ugnMF3VUWp3jsBj,EN,7,1,5,4,5,4,4,5,3,1,3,3,3,3,2,2,3,2,3,2,4,4,3,2,2,3,2,3,3,4,4,2,4,3,2,2,2,3,5,2,5,4,2,2,4,3,3,3,3,2,5,2,1,2,3,2,2,4,2,4,3,3,3,3,3,4,3,3,4,3,3,3,2,685
2021-04-08T12:56:00,R_1q7LzBgTKiHa5Bp,EN,7,5,5,5,5,4,4,5,3,1,5,5,4,5,4,4,4,5,4,3,4,3,4,4,4,4,4,5,5,4,4,3,4,3,3,4,3,5,5,4,3,3,3,1,2,3,4,3,4,5,5,3,2,1,4,4,3,3,4,4,3,3,3,3,5,4,5,4,4,3,3,3,3,1200
2021-04-08T09:13:00,R_UQEnIZaEbELW8uJ,EN,7,5,5,5,5,5,4,5,5,5,NA,NA,NA,NA,4,4,4,4,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,5,5,5,5,4,4,4,4,4,3,5,5,4,4,5,NA,NA,NA,NA,5,5,5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2531
2021-04-08T08:45:00,R_2upViDCYqdRHqqH,EN,3,2,4,4,4,4,4,4,2,1,4,3,4,3,4,4,2,2,4,2,4,4,1,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,1,2,5,2,2,4,3,4,2,3,3,3,2,4,4,3,4,4,2,3,3,4,3,3,1,708
2021-04-08T08:03:00,R_3EKsX6dgcQ0PUrv,EN,7,5,5,5,5,4,3,4,4,2,4,4,4,4,4,4,4,4,2,1,4,3,3,4,3,4,4,5,5,5,5,4,5,4,4,4,4,3,4,4,4,4,4,2,3,4,3,4,4,4,5,2,2,1,4,4,2,3,1,3,1,3,4,5,5,2,4,4,4,4,4,4,3,1474
2021-04-08T07:59:00,R_1CC8tn1YfPwFdhA,EN,7,5,5,4,4,3,3,5,3,4,4,4,4,4,4,3,2,2,4,2,3,1,1,2,1,1,2,5,5,5,5,4,5,5,3,4,4,3,4,4,3,3,4,2,3,3,3,3,3,4,5,2,2,2,3,3,1,2,3,3,3,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1381
2021-04-07T23:09:00,R_d4DibkcFWuJE0zD,EN,7,5,4,4,5,3,4,5,4,2,5,4,5,4,3,3,3,3,3,2,5,5,5,5,4,4,5,4,4,4,4,3,4,4,4,4,4,5,5,5,5,4,4,3,5,5,3,4,4,5,5,4,3,3,5,5,5,4,1,3,3,3,4,4,3,4,3,NA,NA,NA,NA,NA,NA,725
2021-04-07T22:48:00,R_1E4nAgajC9KS6yh,EN,7,5,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,2,4,2,2,3,3,3,3,3,4,3,4,3,3,3,3,3,2,3,4,2,3,3,3,1,4,4,3,2,4,3,1,2,2,2,3,3,3,3,4,3,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1674
2021-04-07T21:59:00,R_0rzG2RSAOUoypcR,EN,7,5,4,4,4,5,NA,5,3,5,3,3,3,4,3,1,2,1,5,5,5,5,5,5,5,NA,NA,5,5,4,3,3,4,3,NA,NA,NA,2,5,NA,1,1,3,1,5,5,3,2,2,2,1,1,1,1,5,4,NA,NA,1,3,1,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,781
2021-04-07T21:14:00,R_W7KizC4MYWJK5WN,EN,7,5,5,4,4,4,4,5,3,2,3,2,3,3,4,4,4,4,4,3,4,4,3,5,3,4,3,3,4,4,4,4,4,4,4,4,4,5,4,3,4,3,5,2,4,4,4,4,4,4,5,2,2,1,4,4,3,3,4,3,3,4,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1362
2021-04-07T21:03:00,R_3LgLgalfG2ab9zy,EN,7,1,4,4,4,3,2,3,3,1,4,3,2,3,2,2,2,2,3,1,3,4,4,4,4,4,4,4,4,4,3,3,4,3,2,3,1,4,4,3,4,5,2,2,3,3,3,3,3,4,4,1,1,1,3,3,1,2,2,2,2,3,4,3,4,4,3,4,3,3,2,2,4,591
2021-04-07T20:37:00,R_b96iECSJZIpANsR,EN,7,1,5,5,5,2,2,3,3,2,3,4,4,4,1,1,3,2,3,1,2,4,3,2,3,3,3,4,5,4,3,3,4,3,1,3,1,3,4,2,3,4,4,2,3,3,4,4,4,4,5,2,2,2,4,4,2,3,2,4,4,3,4,3,3,4,3,1,2,3,3,3,1,762
2021-04-07T20:24:00,R_2D0UsrpwdBdEPsJ,EN,7,5,4,NA,4,5,4,5,3,2,5,4,5,5,3,4,3,4,5,3,4,5,5,5,4,5,5,4,4,5,4,5,5,4,5,4,5,4,4,3,4,5,5,4,4,3,4,4,4,4,5,4,4,1,5,4,NA,4,3,3,3,5,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1635
2021-04-07T19:29:00,R_274n68j825XU0rz,EN,7,5,5,5,5,5,5,4,4,1,5,5,4,5,3,3,4,3,4,3,5,4,4,5,5,4,4,5,5,5,4,3,4,4,4,4,4,4,4,3,4,4,5,3,5,5,4,3,5,4,5,3,2,1,5,5,4,4,3,3,3,2,3,3,3,4,5,4,5,4,3,3,3,869
2021-04-07T18:08:00,R_Ucnn2groHXCPjcl,EN,7,1,5,5,5,3,4,5,3,1,4,4,5,4,2,2,2,2,3,1,3,4,3,3,3,3,4,4,5,5,4,3,4,4,3,3,2,5,5,3,4,4,4,2,4,3,4,3,4,4,5,2,2,1,5,4,1,4,4,2,1,3,4,3,4,4,3,3,2,3,3,2,2,96436
2021-04-07T15:14:00,R_3DitrxHyTLII0nD,EN,3,2,5,4,5,3,3,4,3,2,3,3,4,4,4,4,4,4,3,1,3,2,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,4,4,3,4,4,2,4,4,4,4,4,5,4,3,3,3,4,3,2,3,3,2,2,3,3,3,5,4,3,4,4,4,2,2,2,2721
2021-04-07T15:06:00,R_2WYk0uyGOoDU0xd,EN,3,2,5,5,5,2,2,3,4,1,5,4,4,3,5,5,5,2,3,2,2,5,5,5,2,3,4,3,3,2,3,3,3,3,2,1,2,4,4,5,3,5,4,1,3,4,4,4,4,5,5,2,2,2,2,2,1,2,3,3,3,3,4,3,4,3,1,3,2,4,3,1,2,2246
2021-04-07T14:46:00,R_d72opUHlAMKnWbT,EN,3,2,4,5,5,2,2,2,1,1,5,5,4,5,3,3,3,3,4,1,3,4,4,4,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,5,3,2,3,2,2,2,2,5,5,3,3,3,4,3,1,4,2,2,2,4,4,3,3,3,1,3,2,5,3,2,3,113336
2021-04-07T14:39:00,R_2cwpLwRAVbL7oQU,EN,3,2,4,4,5,4,4,4,2,2,3,2,2,3,3,4,4,5,2,1,4,4,2,4,3,4,3,3,4,4,3,3,4,3,2,3,2,2,4,3,2,3,3,2,2,2,3,3,4,5,5,2,2,1,4,4,2,3,1,2,1,4,4,3,3,3,3,3,3,3,1,2,1,1054
2021-04-07T14:38:00,R_2OPzBj3kXSwrijV,EN,3,2,4,4,5,4,4,5,3,2,3,4,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,4,5,3,3,3,3,3,3,4,3,3,3,3,4,3,4,4,3,4,4,3,2,2,2,4144
2021-04-07T14:35:00,R_1mUhQgEEg4wfMe7,EN,3,2,5,4,5,4,4,3,3,2,3,3,4,3,3,2,2,3,3,3,4,5,4,5,3,3,2,3,3,2,4,4,4,3,3,3,2,3,4,3,3,4,3,3,2,2,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,4,4,2,4,4,3,3,3,4,3,3,1,868
2021-04-07T14:33:00,R_3ELRiUDYX1feEPx,EN,3,2,5,5,5,3,3,5,4,4,5,5,4,5,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3,2,3,3,3,2,2,2,5,5,5,5,5,1,2,2,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,1,1261
2021-04-07T14:32:00,R_2aV1DM1ByaDVbIg,EN,3,2,5,5,4,2,2,4,NA,3,4,4,5,5,3,NA,NA,3,4,3,2,NA,NA,4,NA,NA,NA,3,NA,4,3,4,3,2,3,3,2,3,3,3,3,3,4,3,NA,NA,5,5,5,4,5,3,4,2,3,3,2,3,4,3,3,3,3,3,3,5,5,5,5,3,NA,NA,1,1147
2021-04-07T14:31:00,R_RFzEDk3pgIo8X17,EN,3,2,5,5,5,4,4,4,3,2,5,4,4,4,3,4,2,3,3,3,4,3,3,3,3,4,2,3,3,4,4,3,3,3,3,4,3,3,3,3,3,4,4,2,4,3,3,3,3,5,5,2,3,1,4,2,2,4,3,3,3,3,4,3,4,3,4,4,4,4,4,3,1,1071
2021-04-07T14:30:00,R_1K9Id75CpFFdEgN,EN,3,2,5,5,5,5,5,4,5,2,4,4,4,5,2,2,3,2,3,4,3,5,4,5,4,4,4,3,3,4,5,4,5,4,3,3,3,3,2,2,2,1,4,2,2,2,5,5,5,5,5,2,NA,1,3,4,3,4,4,4,5,3,4,5,5,4,4,4,5,3,3,3,1,552
2021-04-07T14:29:00,R_1n9oTh0JXwUaGdL,EN,3,2,3,3,4,3,2,3,1,1,4,4,3,3,1,5,2,2,4,4,4,3,2,2,3,2,2,1,2,1,2,1,2,1,1,2,1,3,3,3,1,3,1,1,2,2,2,NA,4,NA,5,NA,NA,NA,4,3,3,3,2,1,1,4,4,4,5,1,1,3,2,2,1,1,1,982
2021-04-07T14:28:00,R_5mD6V9CP3OY0ylj,EN,3,2,5,5,4,3,2,4,2,3,4,4,3,4,3,3,3,3,4,4,4,4,4,5,3,3,4,3,3,4,4,3,4,3,3,3,2,2,3,4,2,4,4,1,4,4,4,4,4,4,5,3,3,1,3,3,2,2,3,3,3,3,3,3,4,3,3,2,2,3,2,3,1,967
2021-04-07T14:27:00,R_2Ys2x037zYl9xnQ,EN,3,2,5,5,4,4,3,5,2,2,4,4,4,4,3,3,3,3,1,2,5,5,3,3,3,5,4,3,3,4,5,4,3,3,3,3,3,3,3,4,2,1,3,1,4,4,3,2,4,5,5,3,2,1,3,2,2,2,3,3,2,3,4,3,4,3,3,2,2,3,2,3,1,867
2021-04-07T14:25:00,R_3im62tAu380v1uY,EN,3,2,4,4,4,4,4,3,4,2,4,3,4,4,3,4,3,3,2,2,4,4,3,4,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,4,3,3,2,4,4,2,2,1,4,4,4,4,3,3,2,1,4,1,4,3,4,3,4,4,2,3,1,794
2021-04-07T14:24:00,R_9YbE3Ld23MMr4it,EN,3,2,5,5,4,4,3,4,4,2,4,4,3,3,3,3,2,2,2,4,4,4,3,4,3,3,2,4,4,4,4,3,4,4,3,3,3,2,2,2,1,3,3,2,3,3,4,4,3,5,5,2,2,NA,4,3,1,2,4,4,2,3,4,3,4,2,4,5,3,4,3,3,1,724
2021-04-07T14:22:00,R_ZJAYWOTNmogIdQ5,EN,3,2,5,4,4,4,3,4,3,2,3,3,3,3,2,3,2,2,4,2,3,3,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,2,1,3,3,3,3,3,3,3,2,2,1,4,4,3,3,3,3,3,2,3,2,3,1,3,5,4,4,3,3,1,559
2021-04-07T13:41:00,R_3fTAukfdSGt5N8v,EN,7,1,5,4,5,3,3,4,3,1,4,3,3,4,4,3,4,3,4,1,4,3,2,2,3,3,3,5,5,4,4,4,4,4,3,3,3,5,5,2,3,4,3,3,4,4,3,3,3,3,5,3,3,2,4,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,2,80391
2021-04-07T10:14:00,R_2Yn5cw2O2SVNwvm,EN,7,1,5,5,5,4,4,5,3,1,5,4,4,5,3,3,3,3,4,2,4,3,3,3,4,3,2,3,3,4,4,4,4,3,1,5,1,5,5,5,3,4,3,2,2,3,5,5,5,5,5,4,4,4,3,4,3,3,2,3,5,3,3,3,3,4,4,3,3,2,3,2,1,68008
2021-04-07T09:35:00,R_R9mPrlAMfif6cFj,EN,7,1,5,5,5,4,4,5,4,1,4,4,4,3,3,4,4,4,3,1,3,4,4,4,5,4,5,3,3,4,3,3,4,3,3,4,3,3,3,2,3,3,4,2,2,4,4,4,4,4,5,3,3,2,5,4,5,5,3,3,3,4,4,4,5,4,4,4,4,4,3,3,2,594
2021-04-07T08:51:00,R_3NEwNioyC0dx7Km,EN,7,1,5,5,5,2,3,3,4,3,4,3,4,4,2,2,3,3,5,3,3,4,2,4,4,4,4,3,3,2,3,4,4,4,4,3,4,3,4,4,4,5,4,3,3,3,2,2,2,4,5,3,3,2,4,4,2,3,4,4,4,1,3,2,3,3,4,3,4,4,3,3,2,429
2021-04-07T08:13:00,R_2QzizU9gEB5YwoY,EN,7,1,5,5,5,5,5,5,1,5,5,5,5,5,NA,3,4,3,4,4,4,5,4,4,5,5,5,3,4,4,4,4,4,4,5,5,5,3,4,5,5,5,5,4,4,4,5,5,5,5,4,4,4,2,5,5,4,5,3,4,4,3,4,4,4,4,4,4,4,3,3,3,2,667
2021-04-07T04:57:00,R_1dKLJn3mEClqCIq,EN,7,1,5,5,5,2,2,4,3,2,5,4,5,4,3,3,4,3,4,3,4,4,3,3,4,4,4,4,5,4,4,3,4,3,5,4,4,3,3,3,2,3,4,3,3,3,5,4,4,5,4,2,2,1,5,5,4,5,3,4,4,2,2,3,3,5,4,4,4,2,3,3,4,670
2021-04-06T20:59:00,R_af377UhgYdUgzDj,EN,7,1,4,4,4,2,2,5,3,1,4,5,4,3,2,2,2,1,3,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,3,3,3,3,5,2,2,1,3,3,3,3,2,3,3,3,3,3,3,4,4,2,4,4,2,2,2,483
2021-04-06T20:53:00,R_3PZE1e56qFhJhBi,EN,7,1,5,5,5,4,4,2,4,1,5,5,5,4,3,3,3,3,4,1,4,5,3,3,3,2,2,3,4,3,2,3,2,3,3,3,2,5,5,5,5,5,3,2,3,3,4,5,5,5,5,3,2,1,3,2,1,2,1,3,2,3,3,3,4,3,3,5,3,3,3,3,2,784
2021-04-06T20:44:00,R_3O1joRJGowjaE5P,EN,7,1,5,5,5,4,5,5,4,1,4,4,5,4,4,4,4,4,5,3,5,5,4,4,5,5,4,5,5,5,5,4,4,4,4,4,3,5,5,4,3,4,4,4,4,5,5,3,4,5,5,4,4,4,5,5,4,5,4,3,4,4,4,4,5,4,4,4,4,5,3,3,2,591
