RecordedDate,ResponseId,UserLanguage,District,school,dist & school concat,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q1,t-qupd-q2,t-qupd-q3,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3
2020-03-11T12:36:0,R_3ekmYnFWdHzfucG,EN,3,2,32,01600310,5,5,5,2,4,4,4,2,5,5,5,4,3,3,3,3,4,2,4,5,5,5,3,4,4,3,3,4,4,4,4,3,3,2,2,4,4,4,4,4,3,2,4,4,4,4,3,3,5,4,5,4,3,2,2,2,2,2,3,3,3,2,2,3,4,4,3,3,3,3
2020-03-11T12:38:0,R_cSD5nQsXfaSwLuh,EN,3,2,32,01600310,5,5,4,3,4,5,3,2,4,4,4,4,1,2,1,2,2,2,2,2,1,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,2,1,1,2,1,2,1,4,4,4,4,1,1,3,3,5,2,2,1,4,2,4,2,3,2,2,2,2,3,2,2,3,3
2020-03-11T12:35:0,R_1I5HMMTa0a5tty0,EN,3,2,32,01600310,5,5,5,3,4,5,4,2,4,4,5,5,5,4,5,5,4,3,4,3,3,5,3,4,3,3,3,3,4,3,3,3,3,4,4,3,1,2,2,3,5,1,,2,4,5,4,4,4,5,4,5,5,3,3,1,4,4,3,4,2,2,2,4,3,4,4,5,3,5
2020-03-11T12:35:0,R_3fH9nYJWwnKAK9X,EN,3,2,32,01600310,5,5,5,5,5,4,4,1,5,5,5,3,1,3,2,3,5,3,5,5,3,4,3,4,2,5,4,3,3,4,4,3,2,2,1,2,2,4,2,1,5,1,1,3,5,2,4,2,2,2,4,3,5,2,2,2,3,3,4,2,3,2,3,1,2,2,3,3,3,4
2020-03-11T12:36:0,R_1Dw2SiH8AxiiAi0,EN,3,2,32,01600310,5,5,5,4,3,5,1,2,5,4,5,4,2,1,1,2,4,1,3,3,4,3,3,2,4,3,3,3,3,4,4,3,3,3,3,2,1,1,2,1,1,1,2,2,5,1,3,4,3,3,2,3,,1,4,1,2,2,1,2,4,4,4,1,3,4,3,3,3,4
2020-03-11T12:36:0,R_1Nmfv0SejzW3klv,EN,3,2,32,01600310,5,5,3,3,3,5,3,3,5,4,3,3,2,2,2,2,4,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,1,2,2,5,2,3,3,2,2,2,4,2,1,3,1,,,,,4,4,3,1,3,4,3,4,3,4
2020-03-11T12:36:0,R_1hARnln9nVejg6U,EN,3,2,32,01600310,4,4,4,4,4,4,3,2,4,4,3,3,2,3,3,2,4,3,2,4,2,3,3,2,3,3,3,4,4,3,4,3,3,2,2,2,3,3,3,2,2,1,2,1,3,3,2,3,3,3,4,4,5,3,3,1,3,3,2,3,2,2,2,3,2,2,1,1,3,4
2020-03-11T12:36:0,R_2BaPciI9YFOjamx,EN,3,2,32,01600310,5,4,4,2,3,3,2,1,4,4,4,2,1,1,1,1,4,3,5,2,2,1,1,2,5,3,5,2,2,3,3,2,2,3,3,2,2,2,3,2,2,2,2,2,1,4,3,3,2,3,4,4,5,2,2,2,3,3,3,3,2,3,3,3,4,4,3,3,3,3
2020-03-11T12:41:0,R_5swIvz5oIXH1La1,EN,3,2,32,01600310,5,4,4,4,4,4,3,2,3,4,3,2,3,1,2,2,3,2,3,4,2,5,2,2,2,3,3,3,3,2,3,2,2,3,1,2,1,2,4,3,4,2,3,3,2,1,2,2,4,3,3,4,5,3,3,5,4,3,3,2,3,2,2,2,2,3,4,5,4,4
2020-03-11T12:37:0,R_Z1SOnNIMklHp905,EN,3,2,32,01600310,5,5,4,3,3,3,3,2,3,4,4,3,1,1,3,2,2,2,3,4,4,4,3,3,3,3,3,3,4,4,3,2,3,3,3,2,2,3,3,1,3,1,3,3,3,3,4,3,2,3,3,5,,2,2,1,3,2,2,1,2,2,2,3,4,3,3,3,3,3
2020-03-11T12:37:0,R_21ojYor1GvANyUX,EN,3,2,32,01600310,4,4,1,1,2,4,1,1,4,4,4,5,3,3,2,3,4,1,2,2,1,2,3,3,3,2,2,1,1,1,1,1,1,3,1,2,2,2,2,3,1,1,2,2,1,3,1,2,3,3,3,5,4,2,1,2,3,3,3,3,2,1,1,1,2,2,4,4,3,4
2020-03-11T12:38:0,R_9MRMBa2V42vbNwl,EN,3,2,32,01600310,4,4,3,4,4,5,2,1,4,4,3,3,1,2,2,1,4,2,4,3,3,3,1,2,2,3,3,3,3,3,3,2,2,2,2,2,1,2,2,1,2,1,3,2,4,3,3,3,2,2,4,4,5,4,2,2,2,2,2,2,2,1,1,2,4,3,2,3,3,3
2020-03-11T12:38:0,R_3dQRo6rpmixOaZu,EN,3,2,32,01600310,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,1,1,5,5,5,2,2,5,5,5,5,1,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,4,4,4,5,5,5,5
2020-03-11T12:39:0,R_2VyFuGCes1YSrPG,EN,3,2,32,01600310,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,4,3,3,3,5,5,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4
2020-03-11T12:40:0,R_3iLucsbmEfi13qe,EN,3,2,32,01600310,5,4,4,4,3,4,1,2,4,3,3,3,1,4,5,3,3,2,2,3,2,3,3,4,3,3,3,3,3,3,3,3,2,3,3,4,3,2,4,4,3,1,3,3,4,4,4,4,4,3,3,4,2,4,4,3,5,4,4,4,3,3,2,4,3,4,3,4,3,3
2020-03-11T12:39:0,R_3hm6W8QU8srDg77,EN,3,2,32,01600310,5,4,5,4,4,5,3,2,4,4,4,4,1,1,2,2,4,3,3,5,5,5,5,5,5,4,4,4,4,4,4,3,4,2,2,4,4,4,3,3,2,2,2,3,4,3,3,4,4,3,3,4,5,2,2,2,2,2,2,2,3,2,3,2,3,3,3,4,4,5
2020-03-11T12:46:0,R_1rvjz75mqrrWBKE,EN,3,2,32,01600310,5,5,4,3,3,2,2,2,4,4,4,3,3,3,3,2,2,1,2,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,2,3,2,2,1,4,3,3,3,1,1,3,3,3,2,2,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3
2020-03-11T12:42:0,R_vCPuYhQGdvh5LXz,EN,3,2,32,01600310,4,4,4,2,2,4,1,2,4,4,3,4,2,2,1,3,2,2,3,5,4,4,4,3,4,2,2,3,4,3,3,2,3,2,2,3,3,4,3,3,5,2,3,3,4,3,3,3,2,1,4,5,5,4,3,1,1,2,1,2,4,4,3,2,2,4,3,3,3,4
2020-03-11T12:44:0,R_2eai40lVt6HOnlk,EN,3,2,32,01600310,5,4,4,3,2,2,4,2,4,4,3,3,3,4,4,3,2,3,5,3,2,4,3,4,3,3,4,3,3,3,2,1,2,2,2,2,1,4,4,2,3,1,2,1,4,3,3,4,4,3,4,5,3,3,3,1,4,4,2,3,2,2,3,2,2,2,3,3,3,4
2020-03-11T12:36:0,R_1rIZvRdiDNPGiAC,EN,3,2,32,01600310,5,4,5,2,2,5,1,1,4,5,5,4,3,2,3,3,3,1,2,1,1,1,4,3,3,3,3,2,3,1,3,1,3,2,1,1,1,1,1,3,3,1,4,4,3,3,2,2,3,3,4,5,5,2,2,1,3,3,2,2,1,1,1,3,3,3,3,3,3,5
2020-03-11T12:45:0,R_2zMgxzTl7c1IYnf,EN,3,2,32,01600310,2,2,3,2,2,2,1,1,4,4,4,4,1,2,4,1,3,2,2,2,1,2,2,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,3,4,3,2,2,1,4,1,2,2,1,1,1,2,2,2,3,4,3,3
2020-03-11T12:44:0,R_270USRke9AlaBED,EN,3,2,32,01600310,4,4,4,4,5,5,4,2,4,4,4,3,2,2,5,2,5,3,5,5,4,5,4,5,5,3,4,3,3,4,3,2,3,4,3,2,1,3,4,3,2,2,3,3,3,4,3,4,2,3,5,5,5,3,3,2,4,4,3,5,3,1,2,2,3,4,2,3,2,2
2020-03-11T12:46:0,R_094FjUDOZ86A2sx,EN,3,2,32,01600310,5,5,5,3,3,4,2,3,5,5,5,5,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,4,4,3,4,4,4,5,5,4,3,3,1,3,3,4,3,2,2,2,3,3,3,3,3,3,3
2020-03-11T12:56:0,R_ZrCawJBzSgV7Jux,EN,3,2,32,01600310,4,4,5,4,4,5,3,3,4,4,5,5,4,4,5,4,5,4,5,5,4,4,5,5,5,3,3,3,3,3,4,2,4,4,4,4,2,2,3,4,3,2,4,3,4,4,4,3,3,4,4,5,5,2,4,1,5,5,4,4,3,3,2,3,3,3,1,3,4,4
2020-03-11T12:59:0,R_1IBm0kX2IUpXH3d,EN,3,2,32,01600310,4,4,3,4,4,3,3,2,4,4,3,3,3,4,4,3,4,3,4,4,3,3,4,4,4,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,4,2,3,3,4,4,3,3,4,4,4,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3
2020-03-11T12:38:0,R_3qHvvULcDrfWVlk,EN,3,2,32,01600310,5,4,5,4,3,5,3,2,4,3,4,5,2,2,1,2,4,4,3,1,1,2,1,2,1,3,4,2,2,3,2,2,1,1,3,1,1,2,1,2,3,1,3,2,4,2,2,3,3,4,4,4,5,5,4,2,4,4,4,4,2,1,2,3,3,4,2,3,3,3
2020-03-11T12:31:0,R_3O8uhOSmVEl70Be,EN,3,2,32,01600310,5,5,3,3,3,3,3,3,4,4,4,4,3,1,1,1,2,2,2,1,1,2,1,1,1,3,3,2,2,3,3,2,3,3,3,3,1,3,1,3,2,1,1,1,3,3,3,3,3,3,3,3,2,3,2,2,4,4,4,4,2,2,2,3,3,4,2,3,3,3
2020-03-11T13:41:0,R_3qPf5imeQtlx52A,EN,3,13,313,01600080,5,4,5,4,4,5,5,2,4,4,4,4,2,1,2,2,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,1,2,1,2,1,1,1,4,4,4,3,3,3,5,4,3,2,2,1,3,2,1,2,3,2,2,2,3,4,1,3,1,3
