Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,District,school,Birth.Month,Birth.Day,Birth.Year,grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,Q90,Q90_3_TEXT,Q91,Q91_7_TEXT,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher,,ALL NA?
1,2020-02-06T7:29:0,R_1Dx2pIny7JBemzU,anonymous,EN,4,10,12,12,109,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,2,3,2,NA,NA,NA,NA,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,3,5,3,4,4,4,2,5,4,4,4,3,1,2,3,3,2,2,4,4,2,3,3,3,1,3,3,5,3,2,,4,,EN,,Science teacher,,,,
1,2020-02-06T7:29:0,R_4YkERM1nsRPHfqN,anonymous,EN,4,10,1,14,104,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,4,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,3,3,4,4,4,4,4,4,4,2,2,3,4,4,2,,2,,EN,Math teacher,,,,,
1,2020-02-06T7:29:0,R_3GpkLyHNNNbRGZJ,anonymous,EN,4,10,1,30,105,10,4,3,5,3,2,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,4,2,4,3,4,4,4,4,3,3,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,1,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_5ok7EscJjEra2nT,anonymous,EN,4,10,7,4,104,10,4,3,5,3,2,4,4,4,4,4,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,4,4,4,4,2,4,4,3,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_2TXLtfhuCP4Y5XY,anonymous,EN,4,10,8,3,105,10,2,4,5,5,2,2,3,4,5,5,5,5,2,4,4,4,2,2,3,4,4,4,4,5,4,3,3,5,4,4,4,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,5,3,3,2,4,4,2,,2,,EN,,,,English teacher,,
1,2020-01-28T6:22:0,R_3OqQH0GkOOI2fbv,anonymous,EN,4,9,11,11,106,8,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,5,4,3,3,4,3,3,1,2,2,3,4,3,5,4,3,4,3,2,1,2,1,2,4,5,3,4,3,2,3,2,3,2,,4,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_qEluoeJpggV6Hst,anonymous,EN,4,10,12,11,104,10,3,2,3,4,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,4,5,5,4,4,4,4,4,4,4,3,4,3,4,5,5,4,5,5,3,4,4,3,4,5,5,5,4,2,3,4,4,5,2,,3,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_3stf4gWO3AIK36H,anonymous,EN,4,10,3,30,103,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,NA,NA,NA,NA,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,4,5,5,4,3,4,4,3,4,4,5,5,4,4,5,4,4,3,5,4,4,4,4,4,3,3,4,4,4,2,,7,Bosnian,EN,Math teacher,,,,,
1,2020-02-06T7:29:0,R_1K8cpPxFMW5cVtW,anonymous,EN,4,10,5,3,105,10,2,2,5,2,1,3,4,1,1,3,3,1,5,1,4,3,3,3,3,3,4,3,2,1,3,3,2,4,5,5,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,5,4,4,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lawnmower,7,rat_entity,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_3dEQqowX414EOzd,anonymous,ES,4,10,12,25,105,9,3,3,5,4,2,3,5,4,5,5,5,4,3,4,4,5,3,3,5,3,4,3,4,5,5,5,5,5,5,3,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,4,4,4,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,ES,,maestro de ciencias,,,,
1,2020-02-06T7:29:0,R_3fBmR6nyRFWiyfj,anonymous,EN,4,10,7,6,105,10,3,4,4,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,5,4,4,4,4,4,3,4,3,3,3,4,3,4,4,5,4,3,4,1,1,1,3,4,4,5,3,5,1,2,4,4,3,2,,5,,EN,,,Social Studies teacher,,,
1,2020-02-04T8:44:0,R_2fxsZEPBWKRgsn0,anonymous,EN,4,8,9,20,106,8,2,1,4,4,4,5,3,5,5,5,5,4,4,4,4,4,4,4,3,3,4,3,3,5,3,3,3,4,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,4,2,3,3,3,1,,4,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_299YBRLY0E0rUPY,anonymous,EN,4,10,4,30,104,11,2,2,3,5,4,5,4,5,5,5,5,5,2,4,2,2,4,4,3,5,5,5,5,5,4,4,3,5,5,4,5,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,5,5,4,5,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,Science teacher,,,,
1,2020-02-06T7:29:0,R_8faNVZZlNV4TrEJ,anonymous,EN,4,10,12,12,104,10,3,3,3,5,3,5,2,5,5,5,5,5,2,3,3,2,2,3,3,5,5,5,5,4,3,5,4,4,3,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,3,4,2,4,3,2,3,1,,4,,EN,,,,English teacher,,
1,2020-02-06T7:29:0,R_29OquDOSh6OrdTz,anonymous,EN,4,10,4,21,106,9,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,2,1,1,4,4,4,4,3,5,3,3,4,5,4,1,,2,,EN,Math teacher,,,,,
1,2020-02-06T7:29:0,R_1PbIrkqDsprZlfB,anonymous,EN,4,10,1,12,103,11,3,3,3,3,2,1,1,1,2,4,4,4,3,4,3,4,2,2,3,3,4,4,4,4,3,3,4,4,3,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,5,5,3,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,Science teacher,,,,
1,2020-02-06T7:29:0,R_1C44Zbl06ASGgxT,anonymous,EN,4,10,7,28,103,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,4,4,4,NA,NA,NA,NA,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,5,5,4,5,3,4,3,4,4,1,,4,,EN,Math teacher,,,,,
1,2020-02-06T7:29:0,R_UnGgRVOTKjdXXkl,anonymous,EN,4,10,10,21,103,11,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,3,3,5,5,3,3,4,2,4,3,4,4,4,5,4,3,2,4,2,2,3,4,4,4,4,2,3,2,1,2,2,4,2,,3,,EN,,Science teacher,,,,
1,2020-02-06T7:29:0,R_12nJaV7OJKSqqbW,anonymous,EN,4,10,10,1,104,10,3,3,3,2,2,4,2,3,4,3,4,3,3,3,3,3,3,3,3,5,5,5,5,4,3,3,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,3,3,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,Science teacher,,,,
1,2020-02-06T7:29:0,R_3nOQc4t2Eg5nthp,anonymous,EN,4,10,9,10,105,9,4,4,5,2,3,3,1,3,3,4,2,1,2,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,"4,5",,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_2PvCzmyBJ3PvTrR,anonymous,EN,4,10,5,18,105,10,3,3,4,3,2,3,3,5,3,4,4,5,2,3,2,2,1,1,1,3,2,4,3,4,4,4,4,3,3,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,5,4,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,,English teacher,,
1,2020-02-06T7:29:0,R_3iVEHr1iySXY60n,anonymous,EN,4,10,8,21,105,9,4,4,5,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,NA,NA,NA,4,4,5,4,4,4,4,4,4,4,3,5,4,4,5,4,3,3,4,4,3,4,4,5,3,4,4,4,4,3,3,3,3,2,,5,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:29:0,R_3rZd8OiLfkeAQsz,anonymous,EN,4,10,9,21,102,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,4,4,3,NA,NA,NA,NA,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,4,4,3,3,4,2,3,4,3,3,4,5,2,3,5,1,1,1,3,3,4,5,5,4,1,2,2,1,3,1,,"4,5",,EN,,Science teacher,,,,
1,2020-02-06T7:30:0,R_1msaZHqbhDgWcaA,anonymous,ES,4,10,9,2,105,9,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,3,3,3,3,3,3,4,3,3,4,3,3,4,5,3,3,4,3,4,4,5,3,2,3,4,2,4,1,5,3,2,4,2,,4,,ES,,,,maestro de Ingl̩s,,
1,2020-02-06T7:30:0,R_1K2LO2jnoGm14vW,anonymous,EN,4,10,7,19,102,12,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,3,5,3,3,4,5,5,5,5,5,5,3,3,5,5,3,4,4,3,2,5,5,5,3,3,2,3,1,3,4,4,4,1,,5,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:30:0,R_2DTw1FlxajneD6o,anonymous,EN,4,10,3,25,106,9,3,3,4,5,5,5,4,5,5,5,5,5,4,4,5,5,3,4,4,4,3,4,3,5,5,4,5,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,5,4,4,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,,,English teacher,,
1,2020-02-06T7:30:0,R_1f2ARmGxYleZxwv,anonymous,EN,4,10,10,9,105,9,3,3,3,3,2,3,3,4,4,4,4,4,2,2,2,2,2,2,4,3,4,4,4,3,3,4,3,4,4,4,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,3,4,1,1,2,4,2,2,,5,,EN,,,,English teacher,,
1,2020-02-06T7:30:0,R_3nGkCkTLLTDPqp9,anonymous,EN,4,10,1,20,106,9,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,4,3,3,3,4,3,3,3,3,3,5,3,3,5,4,3,3,3,3,2,3,3,3,3,3,2,2,2,3,3,3,3,1,,7,arab,EN,,,Social Studies teacher,,,
1,2020-02-06T7:30:0,R_2zUwyNGustFmpRb,anonymous,EN,4,10,11,10,104,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,4,3,4,2,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,5,5,3,4,5,1,3,2,2,2,2,2,2,3,5,2,3,5,1,1,1,4,2,4,5,2,5,1,2,3,3,4,1,,5,,EN,,Science teacher,,,,
1,2020-02-06T7:30:0,R_1pye7Vg12gT5xrL,anonymous,EN,4,10,9,18,105,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,3,NA,NA,NA,NA,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,2,3,3,2,3,4,2,1,3,1,2,1,2,2,3,4,2,4,1,2,1,1,2,1,,7,For the hundreth time I am northern African please include that in these forms,EN,,Science teacher,,,,
1,2020-02-06T7:30:0,R_3iVeC78blZBBF5p,anonymous,EN,4,10,6,23,105,10,4,4,4,5,4,4,3,4,4,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,5,4,5,4,4,4,5,2,,4,,EN,,,,English teacher,,
1,2020-02-06T7:30:0,R_3EZvh27q0kFUnaa,anonymous,EN,4,10,11,29,104,10,4,4,5,3,3,3,2,3,2,5,4,5,3,2,3,2,3,3,3,3,4,3,3,3,2,3,3,4,4,4,3,2,3,2,4,5,4,4,4,4,4,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,3,,EN,,Science teacher,,,,
1,2020-02-06T7:30:0,R_1jr0x14HXH89TYi,anonymous,EN,4,10,8,19,106,9,3,3,3,5,5,4,5,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,3,4,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,2,,EN,,Science teacher,,,,
1,2020-02-06T7:30:0,R_oYKheklTSHZAmEp,anonymous,EN,4,10,10,26,105,10,3,4,3,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,2,2,1,2,1,1,4,3,4,3,4,3,2,4,5,4,3,3,3,3,4,3,4,4,3,4,2,2,4,2,3,3,3,2,,5,,EN,Math teacher,,,,,
1,2020-02-06T7:30:0,R_32OSlJo8RQftbwk,anonymous,EN,4,10,4,29,103,12,2,2,2,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,3,NA,NA,NA,5,5,5,5,5,5,2,2,2,4,4,4,3,3,4,5,4,3,5,2,2,2,2,5,4,5,3,4,2,2,2,4,3,2,,5,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:30:0,R_22E9RIfAV2MMBxg,anonymous,EN,4,10,5,8,106,9,3,NA,5,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,NA,NA,4,3,4,3,1,3,4,3,3,3,1,5,4,4,4,4,2,1,1,2,2,1,1,1,2,3,1,3,1,4,2,1,3,2,,4,,EN,,,,English teacher,,
1,2020-02-06T7:30:0,R_1JIxt0AidwLTsfs,anonymous,EN,4,10,6,17,106,9,4,4,5,3,2,3,3,4,4,4,4,4,3,3,3,3,1,1,3,3,3,4,3,3,3,3,3,4,4,4,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,4,4,3,1,3,4,1,,7,african,EN,Math teacher,,,,,
1,2020-02-06T7:30:0,R_1KwHHvEqFjVe8hT,anonymous,EN,4,10,2,1,106,9,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,3,3,2,3,2,3,4,5,4,5,4,4,4,4,4,4,2,3,4,4,3,3,4,4,4,5,4,4,5,4,3,4,3,2,,4,,EN,Math teacher,,,,,
1,2020-02-06T7:30:0,R_1QAgCkMTh25SHgI,anonymous,EN,4,10,9,8,104,10,3,3,4,3,1,3,3,3,3,3,4,4,2,3,1,4,1,2,3,5,4,2,1,1,1,1,1,5,5,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,2,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,,Social Studies teacher,,,
1,2020-02-06T7:30:0,R_PzjJHkbkukc6l2h,anonymous,ES,4,10,8,1,102,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,5,5,NA,NA,NA,NA,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,5,4,4,5,3,5,4,4,5,5,5,5,5,5,5,4,1,2,5,4,4,5,5,5,1,3,5,5,4,1,,4,,ES,,,,maestro de Ingl̩s,,
1,2020-02-06T7:30:0,R_2t5SXjhoMOHswOM,anonymous,EN,4,10,1,5,104,11,3,3,3,4,3,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,5,4,4,5,4,5,4,5,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,5,3,5,5,2,3,2,3,1,,4,,EN,,Science teacher,,,,
1,2020-02-06T7:30:0,R_2PcWM1cvHfDYkM0,anonymous,EN,4,10,11,27,104,10,3,1,5,5,5,5,5,5,5,4,5,5,1,3,1,1,5,5,5,3,4,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,Science teacher,,,,
1,2020-02-06T7:30:0,R_1HpHKEpNqT60W6d,anonymous,EN,4,10,8,17,104,10,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,3,3,3,3,3,4,4,3,2,3,5,4,5,5,1,2,2,2,5,4,5,1,3,3,3,3,2,3,4,2,4,3,2,,4,,EN,,,Social Studies teacher,,,
